path	k	max.multirute.flow	iterations	k.0	n	max.c	ex	k.4	small_1	constant1	uni_2	constant2	best.constant	best.alg
1148	Complete.500.20.29.gexf	5	4904	1	Complete	500	20	29	gexf	4809	1.01975462674153	4809	1.01975462674153	1.01975462674153	NA
1149	Complete.500.20.29.gexf	10	4904	1	Complete	500	20	29	gexf	4714	1.04030547305897	4714	1.04030547305897	1.04030547305897	NA
1150	Complete.500.20.29.gexf	50	4904	1	Complete	500	20	29	gexf	3982	1.23154193872426	3982	1.23154193872426	1.23154193872426	NA
1151	Complete.1000.1.29.gexf	2	499.340370513143	1	Complete	1000	1	29	gexf	497.342298293222	1.0040174990681	497.342298293224	1.0040174990681	1.0040174990681	NA
1152	Complete.1000.1.29.gexf	3	499.340370513143	1	Complete	1000	1	29	gexf	496.346460261403	1.0060318960473	496.346460261404	1.00603189604729	1.0060318960473	NA
1153	Complete.1000.1.29.gexf	5	499.340370513143	1	Complete	1000	1	29	gexf	494.355145527439	1.01008429876943	494.35514552744	1.01008429876943	1.01008429876943	NA
1154	Complete.1000.1.29.gexf	10	499.340370513143	1	Complete	1000	1	29	gexf	489.387155098188	1.0203381214878	489.387155098188	1.0203381214878	1.0203381214878	NA
1155	Complete.1000.1.29.gexf	50	499.340370513143	1	Complete	1000	1	29	gexf	450.594562770439	1.10818108288523	450.594562770439	1.10818108288523	1.10818108288523	2
1156	Complete.1000.20.29.gexf	2	9915	1	Complete	1000	20	29	gexf	9877	1.00384732206135	9877	1.00384732206135	1.00384732206135	NA
1157	Complete.1000.20.29.gexf	3	9915	1	Complete	1000	20	29	gexf	9858	1.00578210590383	9858	1.00578210590383	1.00578210590383	NA
1158	Complete.1000.20.29.gexf	5	9915	1	Complete	1000	20	29	gexf	9820	1.00967413441955	9820	1.00967413441955	1.00967413441955	NA
1159	Complete.1000.20.29.gexf	10	9915	1	Complete	1000	20	29	gexf	9725	1.01953727506427	9725	1.01953727506427	1.01953727506427	NA
1160	Complete.1000.20.29.gexf	50	9915	1	Complete	1000	20	29	gexf	8975	1.10473537604457	8975	1.10473537604457	1.10473537604457	NA
1161	Complete.50.1.30.gexf	2	25.9054940351078	1	Complete	50	1	30	gexf	23.9244748206487	1.08280303870032	24.3726739386456	1.06289092859982	1.08280303870032	NA
1162	Complete.50.1.30.gexf	3	25.9054940351078	1	Complete	50	1	30	gexf	22.9764592168769	1.1274798170851	23.6545604624222	1.09515854569614	1.1274798170851	NA
1163	Complete.50.1.30.gexf	5	25.9054940351078	1	Complete	50	1	30	gexf	21.1721240016265	1.22356613975611	21.8816338588815	1.18389212625423	1.22356613975611	NA
1164	Complete.50.1.30.gexf	10	25.9054940351078	1	Complete	50	1	30	gexf	17.082292159942	1.51651158946083	17.7081452656485	1.46291402326369	1.51651158946083	NA
1166	Complete.50.20.30.gexf	2	482	1	Complete	50	20	30	gexf	444	1.08558558558559	454	1.06167400881057	1.08558558558559	NA
1167	Complete.50.20.30.gexf	3	482	1	Complete	50	20	30	gexf	426	1.13145539906103	435	1.10804597701149	1.13145539906103	NA
1168	Complete.50.20.30.gexf	5	482	1	Complete	50	20	30	gexf	392	1.22959183673469	398	1.21105527638191	1.22959183673469	NA
1169	Complete.50.20.30.gexf	10	482	1	Complete	50	20	30	gexf	318	1.51572327044025	313	1.53993610223642	1.53993610223642	2
1171	Complete.100.1.30.gexf	2	49.7831945244606	2	Complete	100	1	30	gexf	47.8269966572625	1.04090154105257	49.3812424423516	1.00813977255794	1.04090154105257	NA
1172	Complete.100.1.30.gexf	3	49.7831945244606	1	Complete	100	1	30	gexf	46.8673045250225	1.06221586730855	49.6115237826101	1.00346029971993	1.06221586730855	NA
1173	Complete.100.1.30.gexf	5	49.7831945244606	3	Complete	100	1	30	gexf	44.9742411602709	1.10692683723228	48.9283048602165	1.01747229270841	1.10692683723228	NA
1174	Complete.100.1.30.gexf	10	49.7831945244606	1	Complete	100	1	30	gexf	40.5395237772419	1.22801626378275	44.5750386126545	1.11684018845309	1.22801626378275	NA
1175	Complete.100.1.30.gexf	50	49.7777679464025	2	Complete	100	1	30	gexf	14.1601861614395	3.51533287619873	14.1035369919896	3.52945278724585	3.52945278724585	2
1176	Complete.100.20.30.gexf	2	1021	1	Complete	100	20	30	gexf	983	1.03865717192269	983	1.03865717192269	1.03865717192269	NA
1177	Complete.100.20.30.gexf	3	1021	1	Complete	100	20	30	gexf	964	1.05912863070539	964	1.05912863070539	1.05912863070539	NA
1178	Complete.100.20.30.gexf	5	1021	1	Complete	100	20	30	gexf	926	1.10259179265659	926	1.10259179265659	1.10259179265659	NA
1179	Complete.100.20.30.gexf	10	1021	1	Complete	100	20	30	gexf	833	1.22569027611044	833	1.22569027611044	1.22569027611044	NA
1180	Complete.100.20.30.gexf	50	1021	1	Complete	100	20	30	gexf	283	3.60777385159011	283	3.60777385159011	3.60777385159011	NA
1181	Complete.500.1.30.gexf	2	252.810552902097	2	Complete	500	1	30	gexf	250.811691153619	1.00796957167062	250.811691153619	1.00796957167062	1.00796957167062	NA
1182	Complete.500.1.30.gexf	3	252.810552902097	1	Complete	500	1	30	gexf	249.814811809055	1.01199184736625	249.814811809055	1.01199184736625	1.01199184736625	NA
1183	Complete.500.1.30.gexf	5	252.810552902097	3	Complete	500	1	30	gexf	247.823670973509	1.02012270219789	247.823670973508	1.02012270219789	1.02012270219789	2
1184	Complete.500.1.30.gexf	10	252.810552902097	1	Complete	500	1	30	gexf	242.880965756016	1.04088252496515	242.880965756016	1.04088252496515	1.04088252496515	NA
1185	Complete.500.1.30.gexf	50	252.810552902097	1	Complete	500	1	30	gexf	204.884302905961	1.23391860340875	204.884302905961	1.23391860340875	1.23391860340875	NA
1186	Complete.500.20.30.gexf	2	4873	1	Complete	500	20	30	gexf	4835	1.00785935884178	4835	1.00785935884178	1.00785935884178	NA
1187	Complete.500.20.30.gexf	3	4873	1	Complete	500	20	30	gexf	4816	1.01183554817276	4816	1.01183554817276	1.01183554817276	NA
1188	Complete.500.20.30.gexf	5	4873	1	Complete	500	20	30	gexf	4778	1.01988279614902	4778	1.01988279614902	1.01988279614902	NA
1189	Complete.500.20.30.gexf	10	4873	1	Complete	500	20	30	gexf	4683	1.04057228272475	4683	1.04057228272475	1.04057228272475	NA
1190	Complete.500.20.30.gexf	50	4873	1	Complete	500	20	30	gexf	3955	1.23211125158028	3955	1.23211125158028	1.23211125158028	NA
1191	Complete.1000.1.30.gexf	2	494.007008664617	1	Complete	1000	1	30	gexf	492.010010452168	1.00405885687288	494.007008664616	1	1.00405885687288	NA
1192	Complete.1000.1.30.gexf	3	494.007008664617	1	Complete	1000	1	30	gexf	491.012459101788	1.00609872419186	494.007008664616	1	1.00609872419186	NA
1193	Complete.1000.1.30.gexf	5	494.007008664617	1	Complete	1000	1	30	gexf	489.017983269408	1.01020213073117	494.007008664616	1	1.01020213073117	NA
1194	Complete.1000.1.30.gexf	10	494.007008664617	1	Complete	1000	1	30	gexf	484.052544291329	1.02056484257894	491.138689979594	1.00584013995139	1.02056484257894	NA
1195	Complete.1000.1.30.gexf	50	494.007008664617	1	Complete	1000	1	30	gexf	445.578105689716	1.10868779761954	452.442418289941	1.09186713865551	1.10868779761954	NA
1196	Complete.1000.20.30.gexf	2	9876	1	Complete	1000	20	30	gexf	9838	1.00386257369384	9838	1.00386257369384	1.00386257369384	NA
1197	Complete.1000.20.30.gexf	3	9876	1	Complete	1000	20	30	gexf	9819	1.00580507179957	9819	1.00580507179957	1.00580507179957	NA
1198	Complete.1000.20.30.gexf	5	9876	1	Complete	1000	20	30	gexf	9781	1.00971270831203	9781	1.00971270831203	1.00971270831203	NA
1199	Complete.1000.20.30.gexf	10	9876	1	Complete	1000	20	30	gexf	9686	1.01961594053273	9686	1.01961594053273	1.01961594053273	NA
1200	Complete.1000.20.30.gexf	50	9876	1	Complete	1000	20	30	gexf	8926	1.10643065202778	8926	1.10643065202778	1.10643065202778	NA
1201	Complete.50.1.31.gexf	2	22.9743854739782	1	Complete	50	1	31	gexf	21.0394309925384	1.09196800436884	21.0394309925384	1.09196800436884	1.09196800436884	NA
1202	Complete.50.1.31.gexf	3	22.9743854739782	1	Complete	50	1	31	gexf	20.0949813262771	1.1432897150263	20.0949813262771	1.1432897150263	1.1432897150263	NA
1203	Complete.50.1.31.gexf	5	22.9743854739782	1	Complete	50	1	31	gexf	18.2817407452514	1.25668478697498	18.2817407452514	1.25668478697498	1.25668478697498	2
1204	Complete.50.1.31.gexf	10	22.9743854739782	1	Complete	50	1	31	gexf	14.1192562455179	1.62716683332887	14.1192562455179	1.62716683332887	1.62716683332887	2
1206	Complete.50.20.31.gexf	2	474	1	Complete	50	20	31	gexf	438	1.08219178082192	438	1.08219178082192	1.08219178082192	NA
1207	Complete.50.20.31.gexf	3	474	1	Complete	50	20	31	gexf	420	1.12857142857143	420	1.12857142857143	1.12857142857143	NA
1208	Complete.50.20.31.gexf	5	474	1	Complete	50	20	31	gexf	385	1.23116883116883	385	1.23116883116883	1.23116883116883	NA
1209	Complete.50.20.31.gexf	10	474	1	Complete	50	20	31	gexf	305	1.55409836065574	305	1.55409836065574	1.55409836065574	NA
1211	Complete.100.1.31.gexf	2	46.8856265237792	1	Complete	100	1	31	gexf	44.8992744596158	1.04424018178623	46.1203954088554	1.01659203283363	1.04424018178623	NA
1212	Complete.100.1.31.gexf	3	46.8856265237792	1	Complete	100	1	31	gexf	43.9134254406198	1.06768319832345	46.5168100948512	1.00792866983303	1.06768319832345	NA
1213	Complete.100.1.31.gexf	5	46.8856265237792	1	Complete	100	1	31	gexf	41.9529184004425	1.11757723446683	44.6618778989708	1.04979075510078	1.11757723446683	NA
1214	Complete.100.1.31.gexf	10	46.8856265237792	1	Complete	100	1	31	gexf	37.2794972346125	1.25767861698113	40.2159511327235	1.1658465162006	1.25767861698113	NA
1215	Complete.100.1.31.gexf	50	46.3668735278439	12	Complete	100	1	31	gexf	10.737939523221	4.318041969558	12.5555681846434	3.6929331150903	4.318041969558	NA
1216	Complete.100.20.31.gexf	2	889	1	Complete	100	20	31	gexf	851	1.04465334900118	864	1.02893518518519	1.04465334900118	NA
1217	Complete.100.20.31.gexf	3	889	1	Complete	100	20	31	gexf	832	1.06850961538462	888	1.00112612612613	1.06850961538462	NA
1218	Complete.100.20.31.gexf	5	889	1	Complete	100	20	31	gexf	794	1.11964735516373	886	1.00338600451467	1.11964735516373	NA
1219	Complete.100.20.31.gexf	10	889	1	Complete	100	20	31	gexf	702	1.26638176638177	803	1.10709838107098	1.26638176638177	NA
1220	Complete.100.20.31.gexf	50	872.1	13	Complete	100	20	31	gexf	197	4.42690355329949	250	3.4884	4.42690355329949	NA
1221	Complete.500.1.31.gexf	2	243.666142208826	1	Complete	500	1	31	gexf	241.669478532698	1.00826196046042	241.669478532698	1.00826196046042	1.00826196046042	NA
1222	Complete.500.1.31.gexf	3	243.666142208826	1	Complete	500	1	31	gexf	240.672321310972	1.01243940674834	240.672321310971	1.01243940674834	1.01243940674834	2
1223	Complete.500.1.31.gexf	5	243.666142208826	1	Complete	500	1	31	gexf	238.683820991572	1.02087414721515	238.683820991573	1.02087414721515	1.02087414721515	NA
1224	Complete.500.1.31.gexf	10	243.666142208826	1	Complete	500	1	31	gexf	233.747548021267	1.04243293361373	233.747548021267	1.04243293361373	1.04243293361373	NA
1225	Complete.500.1.31.gexf	50	243.666142208826	2	Complete	500	1	31	gexf	196.059732277517	1.24281584687632	196.059732277517	1.24281584687632	1.24281584687632	NA
1226	Complete.500.20.31.gexf	2	4942	1	Complete	500	20	31	gexf	4904	1.00774877650897	4942	1	1.00774877650897	NA
1227	Complete.500.20.31.gexf	3	4942	1	Complete	500	20	31	gexf	4885	1.01166837256909	4942	1	1.01166837256909	NA
1228	Complete.500.20.31.gexf	5	4942	1	Complete	500	20	31	gexf	4847	1.01959975242418	4942	1	1.01959975242418	NA
1229	Complete.500.20.31.gexf	10	4942	1	Complete	500	20	31	gexf	4752	1.03998316498317	4848	1.01938943894389	1.03998316498317	NA
1230	Complete.500.20.31.gexf	50	4942	1	Complete	500	20	31	gexf	4008	1.23303393213573	4112	1.20184824902724	1.23303393213573	NA
1231	Complete.1000.1.31.gexf	2	501.090584273171	1	Complete	1000	1	31	gexf	499.091261242208	1.00400592674371	499.091261242209	1.00400592674371	1.00400592674371	NA
1232	Complete.1000.1.31.gexf	3	501.090584273171	1	Complete	1000	1	31	gexf	498.092657100687	1.00601881423014	498.092657100687	1.00601881423014	1.00601881423014	2
1233	Complete.1000.1.31.gexf	5	501.090584273171	1	Complete	1000	1	31	gexf	496.098657243903	1.01006236754802	496.098657243903	1.01006236754802	1.01006236754802	2
1234	Complete.1000.1.31.gexf	10	501.090584273171	1	Complete	1000	1	31	gexf	491.134858115617	1.02027086042264	491.134858115618	1.02027086042264	1.02027086042264	NA
1235	Complete.1000.1.31.gexf	50	501.090584273171	1	Complete	1000	1	31	gexf	452.393617593371	1.1076429126893	452.39361759337	1.1076429126893	1.1076429126893	2
1236	Complete.1000.20.31.gexf	2	10024	1	Complete	1000	20	31	gexf	9986	1.00380532745844	9986	1.00380532745844	1.00380532745844	NA
1237	Complete.1000.20.31.gexf	3	10024	1	Complete	1000	20	31	gexf	9967	1.00571887227852	9967	1.00571887227852	1.00571887227852	NA
1238	Complete.1000.20.31.gexf	5	10024	1	Complete	1000	20	31	gexf	9929	1.00956793231947	9929	1.00956793231947	1.00956793231947	NA
1239	Complete.1000.20.31.gexf	10	10024	1	Complete	1000	20	31	gexf	9834	1.01932072401871	9834	1.01932072401871	1.01932072401871	NA
1240	Complete.1000.20.31.gexf	50	10024	1	Complete	1000	20	31	gexf	9074	1.1046947322019	9074	1.1046947322019	1.1046947322019	NA
1241	Complete.50.1.32.gexf	2	20.0569500220575	1	Complete	50	1	32	gexf	18.0708667013914	1.10990526096422	18.0708667013914	1.10990526096422	1.10990526096422	NA
1242	Complete.50.1.32.gexf	3	20.0569500220575	1	Complete	50	1	32	gexf	17.0849080186638	1.17395715564561	17.0849080186638	1.17395715564561	1.17395715564561	NA
1243	Complete.50.1.32.gexf	5	20.0569500220575	1	Complete	50	1	32	gexf	15.2161202776061	1.31813824129504	15.2161202776061	1.31813824129504	1.31813824129504	NA
1244	Complete.50.1.32.gexf	10	20.0569500220575	1	Complete	50	1	32	gexf	11.4369144909081	1.75370289233184	11.4369144909081	1.75370289233184	1.75370289233184	NA
1246	Complete.50.20.32.gexf	2	459	1	Complete	50	20	32	gexf	422	1.08767772511848	422	1.08767772511848	1.08767772511848	NA
1247	Complete.50.20.32.gexf	3	459	1	Complete	50	20	32	gexf	405	1.13333333333333	405	1.13333333333333	1.13333333333333	NA
1248	Complete.50.20.32.gexf	5	459	1	Complete	50	20	32	gexf	372	1.23387096774194	372	1.23387096774194	1.23387096774194	NA
1249	Complete.50.20.32.gexf	10	459	1	Complete	50	20	32	gexf	299	1.53511705685619	299	1.53511705685619	1.53511705685619	NA
1251	Complete.100.1.32.gexf	2	46.9675928938666	1	Complete	100	1	32	gexf	44.9889522807554	1.04398058885131	44.9889522807554	1.04398058885131	1.04398058885131	NA
1252	Complete.100.1.32.gexf	3	46.9675928938666	1	Complete	100	1	32	gexf	44.0103244108638	1.06719488035114	44.0103244108639	1.06719488035114	1.06719488035114	NA
1253	Complete.100.1.32.gexf	5	46.9675928938666	1	Complete	100	1	32	gexf	42.0691481425421	1.11643793534224	42.0691481425421	1.11643793534224	1.11643793534224	NA
1254	Complete.100.1.32.gexf	10	46.9675928938666	1	Complete	100	1	32	gexf	37.4363431475626	1.25459884553186	37.4363431475626	1.25459884553186	1.25459884553186	NA
1255	Complete.100.1.32.gexf	50	46.5496572259699	10	Complete	100	1	32	gexf	11.2232136714047	4.14762282790468	11.2232136714047	4.14762282790468	4.14762282790468	2
1256	Complete.100.20.32.gexf	2	966	1	Complete	100	20	32	gexf	930	1.03870967741935	930	1.03870967741935	1.03870967741935	NA
1257	Complete.100.20.32.gexf	3	966	1	Complete	100	20	32	gexf	912	1.05921052631579	912	1.05921052631579	1.05921052631579	NA
1258	Complete.100.20.32.gexf	5	966	1	Complete	100	20	32	gexf	877	1.10148232611174	877	1.10148232611174	1.10148232611174	NA
1259	Complete.100.20.32.gexf	10	966	1	Complete	100	20	32	gexf	794	1.21662468513854	794	1.21662468513854	1.21662468513854	NA
1260	Complete.100.20.32.gexf	50	966	1	Complete	100	20	32	gexf	268	3.6044776119403	268	3.6044776119403	3.6044776119403	NA
1261	Complete.500.1.32.gexf	2	248.010851907858	2	Complete	500	1	32	gexf	246.016206602903	1.00810778010318	246.016206602903	1.00810778010318	1.00810778010318	NA
1262	Complete.500.1.32.gexf	3	248.010851907858	1	Complete	500	1	32	gexf	245.021752807001	1.01219932135255	245.021752807001	1.01219932135255	1.01219932135255	NA
1263	Complete.500.1.32.gexf	5	248.010851907858	3	Complete	500	1	32	gexf	243.040599239422	1.02045029795018	243.040599239422	1.02045029795018	1.02045029795018	NA
1264	Complete.500.1.32.gexf	10	248.010851907858	2	Complete	500	1	32	gexf	238.14708206917	1.04141881459552	238.147082069171	1.04141881459552	1.04141881459552	NA
1265	Complete.500.1.32.gexf	50	248.010851907858	2	Complete	500	1	32	gexf	200.967071276262	1.23408700904501	200.967071276262	1.23408700904501	1.23408700904501	NA
1266	Complete.500.20.32.gexf	2	4868	1	Complete	500	20	32	gexf	4830	1.00786749482402	4830	1.00786749482402	1.00786749482402	NA
1267	Complete.500.20.32.gexf	3	4868	1	Complete	500	20	32	gexf	4811	1.01184784868011	4811	1.01184784868011	1.01184784868011	NA
1268	Complete.500.20.32.gexf	5	4868	1	Complete	500	20	32	gexf	4773	1.01990362455479	4773	1.01990362455479	1.01990362455479	NA
1269	Complete.500.20.32.gexf	10	4868	1	Complete	500	20	32	gexf	4678	1.0406156477127	4678	1.0406156477127	1.0406156477127	NA
1270	Complete.500.20.32.gexf	50	4868	1	Complete	500	20	32	gexf	3947	1.233341778566	3947	1.233341778566	1.233341778566	NA
1271	Complete.1000.1.32.gexf	2	481.892195018815	2	Complete	1000	1	32	gexf	479.895960732133	1.00415972304421	481.892195018813	1	1.00415972304421	NA
1272	Complete.1000.1.32.gexf	3	481.892195018815	1	Complete	1000	1	32	gexf	478.898198184521	1.00625184401538	481.892195018813	1	1.00625184401538	NA
1273	Complete.1000.1.32.gexf	5	481.892195018815	3	Complete	1000	1	32	gexf	476.90851981647	1.01044996051709	481.892195018813	1	1.01044996051709	NA
1274	Complete.1000.1.32.gexf	10	481.892195018815	1	Complete	1000	1	32	gexf	471.961219056809	1.02104193217793	481.892195018814	1	1.02104193217793	NA
1275	Complete.1000.1.32.gexf	50	481.892195018815	1	Complete	1000	1	32	gexf	433.312498608541	1.11211238209439	457.403453023745	1.05353860324661	1.11211238209439	NA
1276	Complete.1000.20.32.gexf	2	9773	1	Complete	1000	20	32	gexf	9735	1.00390344119158	9773	1	1.00390344119158	NA
1277	Complete.1000.20.32.gexf	3	9773	1	Complete	1000	20	32	gexf	9716	1.00586661177439	9773	1	1.00586661177439	NA
1278	Complete.1000.20.32.gexf	5	9773	1	Complete	1000	20	32	gexf	9678	1.009816077702	9773	1	1.009816077702	NA
1279	Complete.1000.20.32.gexf	10	9773	1	Complete	1000	20	32	gexf	9583	1.01982677658353	9773	1	1.01982677658353	NA
1280	Complete.1000.20.32.gexf	50	9773	1	Complete	1000	20	32	gexf	8823	1.10767312705429	9073	1.07715198941916	1.10767312705429	NA
1281	Complete.50.1.33.gexf	2	20.7454430550089	1	Complete	50	1	33	gexf	18.7861208636186	1.10429626241704	19.7103863168137	1.05251326491314	1.10429626241704	NA
1282	Complete.50.1.33.gexf	3	20.7454430550089	1	Complete	50	1	33	gexf	17.816233156566	1.16441241381954	19.7355239041799	1.05117265473834	1.16441241381954	NA
1283	Complete.50.1.33.gexf	5	20.7454430550089	1	Complete	50	1	33	gexf	15.9600965392307	1.29983192795955	18.5040294843587	1.12113110674325	1.29983192795955	NA
1284	Complete.50.1.33.gexf	10	20.7454430550089	1	Complete	50	1	33	gexf	11.942129054954	1.73716453402444	17.1592823433117	1.20899246483318	1.73716453402444	NA
1286	Complete.50.20.33.gexf	2	460	1	Complete	50	20	33	gexf	422	1.09004739336493	427	1.07728337236534	1.09004739336493	NA
1287	Complete.50.20.33.gexf	3	460	1	Complete	50	20	33	gexf	403	1.14143920595533	434	1.05990783410138	1.14143920595533	NA
1288	Complete.50.20.33.gexf	5	460	1	Complete	50	20	33	gexf	367	1.25340599455041	399	1.15288220551378	1.25340599455041	NA
1289	Complete.50.20.33.gexf	10	460	1	Complete	50	20	33	gexf	285	1.6140350877193	317	1.45110410094637	1.6140350877193	NA
1291	Complete.100.1.33.gexf	2	47.7617003031582	1	Complete	100	1	33	gexf	45.8229660055521	1.04230922759062	45.8229660055521	1.04230922759062	1.04230922759062	NA
1292	Complete.100.1.33.gexf	3	47.7617003031582	1	Complete	100	1	33	gexf	44.8843138189133	1.06410672770567	44.8843138189133	1.06410672770567	1.06410672770567	2
1293	Complete.100.1.33.gexf	5	47.7617003031582	1	Complete	100	1	33	gexf	43.0321925615733	1.10990626923826	43.0321925615733	1.10990626923826	1.10990626923826	NA
1294	Complete.100.1.33.gexf	10	47.7617003031582	1	Complete	100	1	33	gexf	38.6298632877721	1.23639320044595	38.6298632877721	1.23639320044595	1.23639320044595	2
