path,k,max multirute flow,iterations,k:0,k:1,k:2,k:3,k:4
Complete.50.20.77.gexf,5,450,1,Complete,50,20,77,gexf
Complete.50.20.77.gexf,10,450,1,Complete,50,20,77,gexf
Complete.50.20.77.gexf,50,F,F,Complete,50,20,77,gexf
Complete.100.1.77.gexf,2,46.60311756809565,1,Complete,100,1,77,gexf
Complete.100.1.77.gexf,3,46.60311756809565,1,Complete,100,1,77,gexf
Complete.100.1.77.gexf,5,46.60311756809565,1,Complete,100,1,77,gexf
Complete.100.1.77.gexf,10,46.60311756809565,1,Complete,100,1,77,gexf
Complete.100.1.77.gexf,50,46.1453622251056,12,Complete,100,1,77,gexf
Complete.100.20.77.gexf,2,1005,1,Complete,100,20,77,gexf
Complete.100.20.77.gexf,3,1005,1,Complete,100,20,77,gexf
Complete.100.20.77.gexf,5,1005,1,Complete,100,20,77,gexf
Complete.100.20.77.gexf,10,1005,1,Complete,100,20,77,gexf
Complete.100.20.77.gexf,50,1005,1,Complete,100,20,77,gexf
Complete.500.1.77.gexf,2,240.58124517729465,1,Complete,500,1,77,gexf
Complete.500.1.77.gexf,3,240.58124517729465,1,Complete,500,1,77,gexf
Complete.500.1.77.gexf,5,240.58124517729465,1,Complete,500,1,77,gexf
Complete.500.1.77.gexf,10,240.58124517729465,1,Complete,500,1,77,gexf
Complete.500.1.77.gexf,50,240.58124517729465,1,Complete,500,1,77,gexf
Complete.500.20.77.gexf,2,4849,1,Complete,500,20,77,gexf
Complete.500.20.77.gexf,3,4849,1,Complete,500,20,77,gexf
Complete.500.20.77.gexf,5,4849,1,Complete,500,20,77,gexf
Complete.500.20.77.gexf,10,4849,1,Complete,500,20,77,gexf
Complete.500.20.77.gexf,50,4849,1,Complete,500,20,77,gexf
Complete.1000.1.77.gexf,2,489.73418229957906,1,Complete,1000,1,77,gexf
Complete.1000.1.77.gexf,3,489.73418229957906,1,Complete,1000,1,77,gexf
Complete.1000.1.77.gexf,5,489.73418229957906,1,Complete,1000,1,77,gexf
Complete.1000.1.77.gexf,10,489.73418229957906,1,Complete,1000,1,77,gexf
Complete.1000.1.77.gexf,50,489.73418229957906,1,Complete,1000,1,77,gexf
Complete.1000.20.77.gexf,2,9779,1,Complete,1000,20,77,gexf
Complete.1000.20.77.gexf,3,9779,1,Complete,1000,20,77,gexf
Complete.1000.20.77.gexf,5,9779,1,Complete,1000,20,77,gexf
Complete.1000.20.77.gexf,10,9779,1,Complete,1000,20,77,gexf
Complete.1000.20.77.gexf,50,9779,1,Complete,1000,20,77,gexf
Complete.50.1.78.gexf,2,23.390765095607872,1,Complete,50,1,78,gexf
Complete.50.1.78.gexf,3,23.390765095607872,1,Complete,50,1,78,gexf
Complete.50.1.78.gexf,5,23.390765095607872,1,Complete,50,1,78,gexf
Complete.50.1.78.gexf,10,23.390765095607872,1,Complete,50,1,78,gexf
Complete.50.1.78.gexf,50,F,F,Complete,50,1,78,gexf
Complete.50.20.78.gexf,2,485,1,Complete,50,20,78,gexf
Complete.50.20.78.gexf,3,485,1,Complete,50,20,78,gexf
Complete.50.20.78.gexf,5,485,1,Complete,50,20,78,gexf
Complete.50.20.78.gexf,10,485,1,Complete,50,20,78,gexf
Complete.50.20.78.gexf,50,F,F,Complete,50,20,78,gexf
Complete.100.1.78.gexf,2,50.7331676384264,1,Complete,100,1,78,gexf
Complete.100.1.78.gexf,3,50.7331676384264,1,Complete,100,1,78,gexf
Complete.100.1.78.gexf,5,50.7331676384264,1,Complete,100,1,78,gexf
Complete.100.1.78.gexf,10,50.7331676384264,1,Complete,100,1,78,gexf
Complete.100.1.78.gexf,50,50.72970002032559,3,Complete,100,1,78,gexf
Complete.100.20.78.gexf,2,944,1,Complete,100,20,78,gexf
Complete.100.20.78.gexf,3,944,1,Complete,100,20,78,gexf
Complete.100.20.78.gexf,5,944,1,Complete,100,20,78,gexf
Complete.100.20.78.gexf,10,944,1,Complete,100,20,78,gexf
Complete.100.20.78.gexf,50,941.872340425532,5,Complete,100,20,78,gexf
Complete.500.1.78.gexf,2,242.54288557920967,1,Complete,500,1,78,gexf
Complete.500.1.78.gexf,3,242.54288557920967,1,Complete,500,1,78,gexf
Complete.500.1.78.gexf,5,242.54288557920967,1,Complete,500,1,78,gexf
Complete.500.1.78.gexf,10,242.54288557920967,1,Complete,500,1,78,gexf
Complete.500.1.78.gexf,50,242.54288557920967,1,Complete,500,1,78,gexf
Complete.500.20.78.gexf,2,4823,1,Complete,500,20,78,gexf
Complete.500.20.78.gexf,3,4823,1,Complete,500,20,78,gexf
Complete.500.20.78.gexf,5,4823,1,Complete,500,20,78,gexf
Complete.500.20.78.gexf,10,4823,1,Complete,500,20,78,gexf
Complete.500.20.78.gexf,50,4823,1,Complete,500,20,78,gexf
Complete.1000.1.78.gexf,2,490.3400574997377,1,Complete,1000,1,78,gexf
Complete.1000.1.78.gexf,3,490.3400574997377,1,Complete,1000,1,78,gexf
Complete.1000.1.78.gexf,5,490.3400574997377,1,Complete,1000,1,78,gexf
Complete.1000.1.78.gexf,10,490.3400574997377,1,Complete,1000,1,78,gexf
Complete.1000.1.78.gexf,50,490.3400574997377,1,Complete,1000,1,78,gexf
Complete.1000.20.78.gexf,2,9845,1,Complete,1000,20,78,gexf
Complete.1000.20.78.gexf,3,9845,1,Complete,1000,20,78,gexf
Complete.1000.20.78.gexf,5,9845,1,Complete,1000,20,78,gexf
Complete.1000.20.78.gexf,10,9845,1,Complete,1000,20,78,gexf
Complete.1000.20.78.gexf,50,9845,1,Complete,1000,20,78,gexf
Complete.50.1.79.gexf,2,17.071705703248206,1,Complete,50,1,79,gexf
Complete.50.1.79.gexf,3,17.071705703248206,1,Complete,50,1,79,gexf
Complete.50.1.79.gexf,5,17.071705703248206,1,Complete,50,1,79,gexf
Complete.50.1.79.gexf,10,17.071705703248206,1,Complete,50,1,79,gexf
Complete.50.1.79.gexf,50,F,F,Complete,50,1,79,gexf
Complete.50.20.79.gexf,2,451,1,Complete,50,20,79,gexf
Complete.50.20.79.gexf,3,451,1,Complete,50,20,79,gexf
Complete.50.20.79.gexf,5,451,1,Complete,50,20,79,gexf
Complete.50.20.79.gexf,10,451,1,Complete,50,20,79,gexf
Complete.50.20.79.gexf,50,F,F,Complete,50,20,79,gexf
Complete.100.1.79.gexf,2,46.824961869605616,1,Complete,100,1,79,gexf
Complete.100.1.79.gexf,3,46.824961869605616,1,Complete,100,1,79,gexf
Complete.100.1.79.gexf,5,46.824961869605616,1,Complete,100,1,79,gexf
Complete.100.1.79.gexf,10,46.824961869605616,1,Complete,100,1,79,gexf
Complete.100.1.79.gexf,50,46.41695650366456,10,Complete,100,1,79,gexf
Complete.100.20.79.gexf,2,955,1,Complete,100,20,79,gexf
Complete.100.20.79.gexf,3,955,1,Complete,100,20,79,gexf
Complete.100.20.79.gexf,5,955,1,Complete,100,20,79,gexf
Complete.100.20.79.gexf,10,955,1,Complete,100,20,79,gexf
Complete.100.20.79.gexf,50,952.3953488372091,10,Complete,100,20,79,gexf
Complete.500.1.79.gexf,2,250.54329510157845,1,Complete,500,1,79,gexf
Complete.500.1.79.gexf,3,250.54329510157845,1,Complete,500,1,79,gexf
Complete.500.1.79.gexf,5,250.54329510157845,1,Complete,500,1,79,gexf
Complete.500.1.79.gexf,10,250.54329510157845,2,Complete,500,1,79,gexf
Complete.500.1.79.gexf,50,250.54329510157845,1,Complete,500,1,79,gexf
Complete.500.20.79.gexf,2,5012,1,Complete,500,20,79,gexf
Complete.500.20.79.gexf,3,5012,1,Complete,500,20,79,gexf
Complete.500.20.79.gexf,5,5012,1,Complete,500,20,79,gexf
Complete.500.20.79.gexf,10,5012,1,Complete,500,20,79,gexf
Complete.500.20.79.gexf,50,5012,1,Complete,500,20,79,gexf
Complete.1000.1.79.gexf,2,486.77558654037944,1,Complete,1000,1,79,gexf
Complete.1000.1.79.gexf,3,486.77558654037944,1,Complete,1000,1,79,gexf
Complete.1000.1.79.gexf,5,486.77558654037944,1,Complete,1000,1,79,gexf
Complete.1000.1.79.gexf,10,486.77558654037944,1,Complete,1000,1,79,gexf
Complete.1000.1.79.gexf,50,486.77558654037944,1,Complete,1000,1,79,gexf
Complete.1000.20.79.gexf,2,10106,1,Complete,1000,20,79,gexf
Complete.1000.20.79.gexf,3,10106,1,Complete,1000,20,79,gexf
Complete.1000.20.79.gexf,5,10106,1,Complete,1000,20,79,gexf
Complete.1000.20.79.gexf,10,10106,1,Complete,1000,20,79,gexf
Complete.1000.20.79.gexf,50,10106,1,Complete,1000,20,79,gexf
Complete.50.1.80.gexf,2,21.44151875888145,1,Complete,50,1,80,gexf
Complete.50.1.80.gexf,3,21.44151875888145,1,Complete,50,1,80,gexf
Complete.50.1.80.gexf,5,21.44151875888145,1,Complete,50,1,80,gexf
Complete.50.1.80.gexf,10,21.44151875888145,1,Complete,50,1,80,gexf
Complete.50.1.80.gexf,50,F,F,Complete,50,1,80,gexf
Complete.50.20.80.gexf,2,475,1,Complete,50,20,80,gexf
Complete.50.20.80.gexf,3,475,1,Complete,50,20,80,gexf
Complete.50.20.80.gexf,5,475,1,Complete,50,20,80,gexf
Complete.50.20.80.gexf,10,475,1,Complete,50,20,80,gexf
Complete.50.20.80.gexf,50,F,F,Complete,50,20,80,gexf
Complete.100.1.80.gexf,2,45.69461469479856,1,Complete,100,1,80,gexf
Complete.100.1.80.gexf,3,45.69461469479856,1,Complete,100,1,80,gexf
Complete.100.1.80.gexf,5,45.69461469479856,1,Complete,100,1,80,gexf
Complete.100.1.80.gexf,10,45.69461469479856,1,Complete,100,1,80,gexf
Complete.100.1.80.gexf,50,45.05586514737279,12,Complete,100,1,80,gexf
Complete.100.20.80.gexf,2,977,1,Complete,100,20,80,gexf
Complete.100.20.80.gexf,3,977,1,Complete,100,20,80,gexf
Complete.100.20.80.gexf,5,977,1,Complete,100,20,80,gexf
Complete.100.20.80.gexf,10,977,1,Complete,100,20,80,gexf
Complete.100.20.80.gexf,50,977,1,Complete,100,20,80,gexf
Complete.500.1.80.gexf,2,252.49078720772908,1,Complete,500,1,80,gexf
Complete.500.1.80.gexf,3,252.49078720772908,1,Complete,500,1,80,gexf
Complete.500.1.80.gexf,5,252.49078720772908,1,Complete,500,1,80,gexf
Complete.500.1.80.gexf,10,252.49078720772908,2,Complete,500,1,80,gexf
Complete.500.1.80.gexf,50,252.49078720772908,4,Complete,500,1,80,gexf
Complete.500.20.80.gexf,2,4746,1,Complete,500,20,80,gexf
Complete.500.20.80.gexf,3,4746,1,Complete,500,20,80,gexf
Complete.500.20.80.gexf,5,4746,1,Complete,500,20,80,gexf
Complete.500.20.80.gexf,10,4746,1,Complete,500,20,80,gexf
Complete.500.20.80.gexf,50,4746,1,Complete,500,20,80,gexf
Complete.1000.1.80.gexf,2,492.1221510473177,2,Complete,1000,1,80,gexf
Complete.1000.1.80.gexf,3,492.1221510473177,1,Complete,1000,1,80,gexf
Complete.1000.1.80.gexf,5,492.1221510473177,3,Complete,1000,1,80,gexf
Complete.1000.1.80.gexf,10,492.1221510473177,1,Complete,1000,1,80,gexf
Complete.1000.1.80.gexf,50,492.1221510473177,1,Complete,1000,1,80,gexf
Complete.1000.20.80.gexf,2,9833,1,Complete,1000,20,80,gexf
Complete.1000.20.80.gexf,3,9833,1,Complete,1000,20,80,gexf
Complete.1000.20.80.gexf,5,9833,1,Complete,1000,20,80,gexf
Complete.1000.20.80.gexf,10,9833,1,Complete,1000,20,80,gexf
Complete.1000.20.80.gexf,50,9833,1,Complete,1000,20,80,gexf
Complete.50.1.81.gexf,2,24.897382548473896,1,Complete,50,1,81,gexf
Complete.50.1.81.gexf,3,24.897382548473896,1,Complete,50,1,81,gexf
Complete.50.1.81.gexf,5,24.897382548473896,1,Complete,50,1,81,gexf
Complete.50.1.81.gexf,10,24.897382548473896,1,Complete,50,1,81,gexf
Complete.50.1.81.gexf,50,F,F,Complete,50,1,81,gexf
Complete.50.20.81.gexf,2,492,1,Complete,50,20,81,gexf
Complete.50.20.81.gexf,3,492,1,Complete,50,20,81,gexf
Complete.50.20.81.gexf,5,492,1,Complete,50,20,81,gexf
Complete.50.20.81.gexf,10,492,1,Complete,50,20,81,gexf
Complete.50.20.81.gexf,50,F,F,Complete,50,20,81,gexf
Complete.100.1.81.gexf,2,49.836637912339334,1,Complete,100,1,81,gexf
Complete.100.1.81.gexf,3,49.836637912339334,1,Complete,100,1,81,gexf
Complete.100.1.81.gexf,5,49.836637912339334,1,Complete,100,1,81,gexf
Complete.100.1.81.gexf,10,49.836637912339334,1,Complete,100,1,81,gexf
Complete.100.1.81.gexf,50,49.793881258055805,4,Complete,100,1,81,gexf
Complete.100.20.81.gexf,2,998,1,Complete,100,20,81,gexf
Complete.100.20.81.gexf,3,998,1,Complete,100,20,81,gexf
Complete.100.20.81.gexf,5,998,1,Complete,100,20,81,gexf
Complete.100.20.81.gexf,10,998,2,Complete,100,20,81,gexf
Complete.100.20.81.gexf,50,998,2,Complete,100,20,81,gexf
Complete.500.1.81.gexf,2,243.52635703813522,2,Complete,500,1,81,gexf
Complete.500.1.81.gexf,3,243.52635703813522,1,Complete,500,1,81,gexf
Complete.500.1.81.gexf,5,243.52635703813522,3,Complete,500,1,81,gexf
Complete.500.1.81.gexf,10,243.52635703813522,1,Complete,500,1,81,gexf
Complete.500.1.81.gexf,50,243.52635703813522,1,Complete,500,1,81,gexf
Complete.500.20.81.gexf,2,4884,1,Complete,500,20,81,gexf
Complete.500.20.81.gexf,3,4884,1,Complete,500,20,81,gexf
Complete.500.20.81.gexf,5,4884,1,Complete,500,20,81,gexf
Complete.500.20.81.gexf,10,4884,1,Complete,500,20,81,gexf
Complete.500.20.81.gexf,50,4884,1,Complete,500,20,81,gexf
Complete.1000.1.81.gexf,2,487.6287022355895,1,Complete,1000,1,81,gexf
Complete.1000.1.81.gexf,3,487.6287022355895,1,Complete,1000,1,81,gexf
Complete.1000.1.81.gexf,5,487.6287022355895,1,Complete,1000,1,81,gexf
Complete.1000.1.81.gexf,10,487.6287022355895,1,Complete,1000,1,81,gexf
Complete.1000.1.81.gexf,50,487.6287022355895,1,Complete,1000,1,81,gexf
Complete.1000.20.81.gexf,2,9918,1,Complete,1000,20,81,gexf
Complete.1000.20.81.gexf,3,9918,1,Complete,1000,20,81,gexf
Complete.1000.20.81.gexf,5,9918,1,Complete,1000,20,81,gexf
Complete.1000.20.81.gexf,10,9918,1,Complete,1000,20,81,gexf
Complete.1000.20.81.gexf,50,9918,1,Complete,1000,20,81,gexf
Complete.50.1.82.gexf,2,22.438625357470762,1,Complete,50,1,82,gexf
Complete.50.1.82.gexf,3,22.438625357470762,1,Complete,50,1,82,gexf
Complete.50.1.82.gexf,5,22.438625357470762,1,Complete,50,1,82,gexf
Complete.50.1.82.gexf,10,22.438625357470762,1,Complete,50,1,82,gexf
Complete.50.1.82.gexf,50,F,F,Complete,50,1,82,gexf
Complete.50.20.82.gexf,2,473,1,Complete,50,20,82,gexf
Complete.50.20.82.gexf,3,473,1,Complete,50,20,82,gexf
Complete.50.20.82.gexf,5,473,1,Complete,50,20,82,gexf
Complete.50.20.82.gexf,10,473,1,Complete,50,20,82,gexf
Complete.50.20.82.gexf,50,F,F,Complete,50,20,82,gexf
Complete.100.1.82.gexf,2,51.802976434050315,2,Complete,100,1,82,gexf
Complete.100.1.82.gexf,3,51.802976434050315,1,Complete,100,1,82,gexf
Complete.100.1.82.gexf,5,51.802976434050315,3,Complete,100,1,82,gexf
Complete.100.1.82.gexf,10,51.802976434050315,2,Complete,100,1,82,gexf
Complete.100.1.82.gexf,50,51.802976434050315,1,Complete,100,1,82,gexf
Complete.100.20.82.gexf,2,962,1,Complete,100,20,82,gexf
Complete.100.20.82.gexf,3,962,1,Complete,100,20,82,gexf
Complete.100.20.82.gexf,5,962,1,Complete,100,20,82,gexf
Complete.100.20.82.gexf,10,962,1,Complete,100,20,82,gexf
Complete.100.20.82.gexf,50,961.86,2,Complete,100,20,82,gexf
Complete.500.1.82.gexf,2,249.17479924184624,1,Complete,500,1,82,gexf
Complete.500.1.82.gexf,3,249.17479924184624,1,Complete,500,1,82,gexf
Complete.500.1.82.gexf,5,249.17479924184624,1,Complete,500,1,82,gexf
Complete.500.1.82.gexf,10,249.17479924184624,2,Complete,500,1,82,gexf
Complete.500.1.82.gexf,50,249.17479924184624,1,Complete,500,1,82,gexf
Complete.500.20.82.gexf,2,4822,1,Complete,500,20,82,gexf
Complete.500.20.82.gexf,3,4822,1,Complete,500,20,82,gexf
Complete.500.20.82.gexf,5,4822,1,Complete,500,20,82,gexf
Complete.500.20.82.gexf,10,4822,1,Complete,500,20,82,gexf
Complete.500.20.82.gexf,50,4822,1,Complete,500,20,82,gexf
Complete.1000.1.82.gexf,2,493.8001233904263,1,Complete,1000,1,82,gexf
Complete.1000.1.82.gexf,3,493.8001233904263,1,Complete,1000,1,82,gexf
Complete.1000.1.82.gexf,5,493.8001233904263,1,Complete,1000,1,82,gexf
Complete.1000.1.82.gexf,10,493.8001233904263,1,Complete,1000,1,82,gexf
Complete.1000.1.82.gexf,50,493.8001233904263,1,Complete,1000,1,82,gexf
Complete.1000.20.82.gexf,2,9907,1,Complete,1000,20,82,gexf
Complete.1000.20.82.gexf,3,9907,1,Complete,1000,20,82,gexf
Complete.1000.20.82.gexf,5,9907,1,Complete,1000,20,82,gexf
Complete.1000.20.82.gexf,10,9907,1,Complete,1000,20,82,gexf
Complete.1000.20.82.gexf,50,9907,1,Complete,1000,20,82,gexf
Complete.50.1.83.gexf,2,23.021674183754982,1,Complete,50,1,83,gexf
Complete.50.1.83.gexf,3,23.021674183754982,1,Complete,50,1,83,gexf
Complete.50.1.83.gexf,5,23.021674183754982,1,Complete,50,1,83,gexf
Complete.50.1.83.gexf,10,23.021674183754982,1,Complete,50,1,83,gexf
Complete.50.1.83.gexf,50,F,F,Complete,50,1,83,gexf
Complete.50.20.83.gexf,2,450,1,Complete,50,20,83,gexf
Complete.50.20.83.gexf,3,450,1,Complete,50,20,83,gexf
Complete.50.20.83.gexf,5,450,1,Complete,50,20,83,gexf
Complete.50.20.83.gexf,10,450,1,Complete,50,20,83,gexf
Complete.50.20.83.gexf,50,F,F,Complete,50,20,83,gexf
Complete.100.1.83.gexf,2,48.67338855331478,1,Complete,100,1,83,gexf
Complete.100.1.83.gexf,3,48.67338855331478,1,Complete,100,1,83,gexf
Complete.100.1.83.gexf,5,48.67338855331478,1,Complete,100,1,83,gexf
Complete.100.1.83.gexf,10,48.67338855331478,1,Complete,100,1,83,gexf
Complete.100.1.83.gexf,50,48.651742610566735,3,Complete,100,1,83,gexf
Complete.100.20.83.gexf,2,997,1,Complete,100,20,83,gexf
Complete.100.20.83.gexf,3,997,1,Complete,100,20,83,gexf
Complete.100.20.83.gexf,5,997,1,Complete,100,20,83,gexf
Complete.100.20.83.gexf,10,997,1,Complete,100,20,83,gexf
Complete.100.20.83.gexf,50,997,3,Complete,100,20,83,gexf
Complete.500.1.83.gexf,2,248.89576865450462,1,Complete,500,1,83,gexf
Complete.500.1.83.gexf,3,248.89576865450462,1,Complete,500,1,83,gexf
Complete.500.1.83.gexf,5,248.89576865450462,1,Complete,500,1,83,gexf
Complete.500.1.83.gexf,10,248.89576865450462,1,Complete,500,1,83,gexf
Complete.500.1.83.gexf,50,248.89576865450462,1,Complete,500,1,83,gexf
Complete.500.20.83.gexf,2,4916,1,Complete,500,20,83,gexf
Complete.500.20.83.gexf,3,4916,1,Complete,500,20,83,gexf
Complete.500.20.83.gexf,5,4916,1,Complete,500,20,83,gexf
Complete.500.20.83.gexf,10,4916,1,Complete,500,20,83,gexf
Complete.500.20.83.gexf,50,4916,1,Complete,500,20,83,gexf
Complete.1000.1.83.gexf,2,484.3965520259555,1,Complete,1000,1,83,gexf
Complete.1000.1.83.gexf,3,484.3965520259555,1,Complete,1000,1,83,gexf
Complete.1000.1.83.gexf,5,484.3965520259555,1,Complete,1000,1,83,gexf
Complete.1000.1.83.gexf,10,484.3965520259555,2,Complete,1000,1,83,gexf
Complete.1000.1.83.gexf,50,484.3965520259555,1,Complete,1000,1,83,gexf
Complete.1000.20.83.gexf,2,10028,1,Complete,1000,20,83,gexf
Complete.1000.20.83.gexf,3,10028,1,Complete,1000,20,83,gexf
Complete.1000.20.83.gexf,5,10028,1,Complete,1000,20,83,gexf
Complete.1000.20.83.gexf,10,10028,1,Complete,1000,20,83,gexf
Complete.1000.20.83.gexf,50,10028,1,Complete,1000,20,83,gexf
Complete.50.1.84.gexf,2,23.85504791920336,1,Complete,50,1,84,gexf
Complete.50.1.84.gexf,3,23.85504791920336,1,Complete,50,1,84,gexf
Complete.50.1.84.gexf,5,23.85504791920336,1,Complete,50,1,84,gexf
Complete.50.1.84.gexf,10,23.85504791920336,1,Complete,50,1,84,gexf
Complete.50.1.84.gexf,50,F,F,Complete,50,1,84,gexf
Complete.50.20.84.gexf,2,517,1,Complete,50,20,84,gexf
Complete.50.20.84.gexf,3,517,1,Complete,50,20,84,gexf
Complete.50.20.84.gexf,5,517,1,Complete,50,20,84,gexf
Complete.50.20.84.gexf,10,517,1,Complete,50,20,84,gexf
Complete.50.20.84.gexf,50,F,F,Complete,50,20,84,gexf
Complete.100.1.84.gexf,2,51.65881322810758,1,Complete,100,1,84,gexf
Complete.100.1.84.gexf,3,51.65881322810758,1,Complete,100,1,84,gexf
Complete.100.1.84.gexf,5,51.65881322810758,1,Complete,100,1,84,gexf
Complete.100.1.84.gexf,10,51.65881322810758,1,Complete,100,1,84,gexf
Complete.100.1.84.gexf,50,51.65881322810758,3,Complete,100,1,84,gexf
Complete.100.20.84.gexf,2,1005,1,Complete,100,20,84,gexf
Complete.100.20.84.gexf,3,1005,1,Complete,100,20,84,gexf
Complete.100.20.84.gexf,5,1005,1,Complete,100,20,84,gexf
Complete.100.20.84.gexf,10,1005,1,Complete,100,20,84,gexf
Complete.100.20.84.gexf,50,1005,1,Complete,100,20,84,gexf
Complete.500.1.84.gexf,2,243.53021176266822,1,Complete,500,1,84,gexf
Complete.500.1.84.gexf,3,243.53021176266822,1,Complete,500,1,84,gexf
Complete.500.1.84.gexf,5,243.53021176266822,1,Complete,500,1,84,gexf
Complete.500.1.84.gexf,10,243.53021176266822,1,Complete,500,1,84,gexf
Complete.500.1.84.gexf,50,243.53021176266822,1,Complete,500,1,84,gexf
Complete.500.20.84.gexf,2,5018,1,Complete,500,20,84,gexf
Complete.500.20.84.gexf,3,5018,1,Complete,500,20,84,gexf
Complete.500.20.84.gexf,5,5018,1,Complete,500,20,84,gexf
Complete.500.20.84.gexf,10,5018,1,Complete,500,20,84,gexf
Complete.500.20.84.gexf,50,5018,1,Complete,500,20,84,gexf
Complete.1000.1.84.gexf,2,508.19266542123177,1,Complete,1000,1,84,gexf
Complete.1000.1.84.gexf,3,508.19266542123177,1,Complete,1000,1,84,gexf
Complete.1000.1.84.gexf,5,508.19266542123177,1,Complete,1000,1,84,gexf
Complete.1000.1.84.gexf,10,508.19266542123177,2,Complete,1000,1,84,gexf
Complete.1000.1.84.gexf,50,508.19266542123177,4,Complete,1000,1,84,gexf
Complete.1000.20.84.gexf,2,9982,1,Complete,1000,20,84,gexf
Complete.1000.20.84.gexf,3,9982,1,Complete,1000,20,84,gexf
Complete.1000.20.84.gexf,5,9982,1,Complete,1000,20,84,gexf
Complete.1000.20.84.gexf,10,9982,1,Complete,1000,20,84,gexf
Complete.1000.20.84.gexf,50,9982,1,Complete,1000,20,84,gexf
Complete.50.1.85.gexf,2,22.999904935194298,1,Complete,50,1,85,gexf
Complete.50.1.85.gexf,3,22.999904935194298,1,Complete,50,1,85,gexf
Complete.50.1.85.gexf,5,22.999904935194298,1,Complete,50,1,85,gexf
Complete.50.1.85.gexf,10,22.999904935194298,2,Complete,50,1,85,gexf
Complete.50.1.85.gexf,50,F,F,Complete,50,1,85,gexf
Complete.50.20.85.gexf,2,510,1,Complete,50,20,85,gexf
Complete.50.20.85.gexf,3,510,1,Complete,50,20,85,gexf
Complete.50.20.85.gexf,5,510,1,Complete,50,20,85,gexf
Complete.50.20.85.gexf,10,510,2,Complete,50,20,85,gexf
Complete.50.20.85.gexf,50,F,F,Complete,50,20,85,gexf
Complete.100.1.85.gexf,2,49.945664905220966,1,Complete,100,1,85,gexf
Complete.100.1.85.gexf,3,49.945664905220966,1,Complete,100,1,85,gexf
Complete.100.1.85.gexf,5,49.945664905220966,1,Complete,100,1,85,gexf
Complete.100.1.85.gexf,10,49.945664905220966,1,Complete,100,1,85,gexf
Complete.100.1.85.gexf,50,49.914514528713674,4,Complete,100,1,85,gexf
Complete.100.20.85.gexf,2,953,1,Complete,100,20,85,gexf
Complete.100.20.85.gexf,3,953,1,Complete,100,20,85,gexf
Complete.100.20.85.gexf,5,953,1,Complete,100,20,85,gexf
Complete.100.20.85.gexf,10,953,1,Complete,100,20,85,gexf
Complete.100.20.85.gexf,50,952.3469387755102,3,Complete,100,20,85,gexf
Complete.500.1.85.gexf,2,245.42483369225917,2,Complete,500,1,85,gexf
Complete.500.1.85.gexf,3,245.42483369225917,1,Complete,500,1,85,gexf
Complete.500.1.85.gexf,5,245.42483369225917,3,Complete,500,1,85,gexf
Complete.500.1.85.gexf,10,245.42483369225917,1,Complete,500,1,85,gexf
Complete.500.1.85.gexf,50,245.42483369225917,7,Complete,500,1,85,gexf
Complete.500.20.85.gexf,2,4952,1,Complete,500,20,85,gexf
Complete.500.20.85.gexf,3,4952,1,Complete,500,20,85,gexf
Complete.500.20.85.gexf,5,4952,1,Complete,500,20,85,gexf
Complete.500.20.85.gexf,10,4952,1,Complete,500,20,85,gexf
Complete.500.20.85.gexf,50,4952,1,Complete,500,20,85,gexf
Complete.1000.1.85.gexf,2,487.2274065692149,1,Complete,1000,1,85,gexf
Complete.1000.1.85.gexf,3,487.2274065692149,1,Complete,1000,1,85,gexf
Complete.1000.1.85.gexf,5,487.2274065692149,1,Complete,1000,1,85,gexf
Complete.1000.1.85.gexf,10,487.2274065692149,1,Complete,1000,1,85,gexf
Complete.1000.1.85.gexf,50,487.2274065692149,1,Complete,1000,1,85,gexf
Complete.1000.20.85.gexf,2,9806,1,Complete,1000,20,85,gexf
Complete.1000.20.85.gexf,3,9806,1,Complete,1000,20,85,gexf
Complete.1000.20.85.gexf,5,9806,1,Complete,1000,20,85,gexf
Complete.1000.20.85.gexf,10,9806,1,Complete,1000,20,85,gexf
Complete.1000.20.85.gexf,50,9806,1,Complete,1000,20,85,gexf
Complete.50.1.86.gexf,2,27.694281853127478,1,Complete,50,1,86,gexf
Complete.50.1.86.gexf,3,27.694281853127478,1,Complete,50,1,86,gexf
Complete.50.1.86.gexf,5,27.694281853127478,1,Complete,50,1,86,gexf
Complete.50.1.86.gexf,10,27.694281853127478,1,Complete,50,1,86,gexf
Complete.50.1.86.gexf,50,F,F,Complete,50,1,86,gexf
Complete.50.20.86.gexf,2,459,1,Complete,50,20,86,gexf
Complete.50.20.86.gexf,3,459,1,Complete,50,20,86,gexf
Complete.50.20.86.gexf,5,459,1,Complete,50,20,86,gexf
Complete.50.20.86.gexf,10,459,1,Complete,50,20,86,gexf
Complete.50.20.86.gexf,50,F,F,Complete,50,20,86,gexf
Complete.100.1.86.gexf,2,49.98685340268103,2,Complete,100,1,86,gexf
Complete.100.1.86.gexf,3,49.98685340268103,1,Complete,100,1,86,gexf
Complete.100.1.86.gexf,5,49.98685340268103,3,Complete,100,1,86,gexf
Complete.100.1.86.gexf,10,49.98685340268103,1,Complete,100,1,86,gexf
Complete.100.1.86.gexf,50,49.970892281985016,3,Complete,100,1,86,gexf
Complete.100.20.86.gexf,2,965,1,Complete,100,20,86,gexf
Complete.100.20.86.gexf,3,965,1,Complete,100,20,86,gexf
