path,k,max multirute flow,iterations,k:0,k:1,k:2,k:3,k:4,k:5
Rand.Uni.1000.10.72.gexf,10,10.495278960631136,3,Rand,Uni,1000,10,72,gexf
Rand.Uni.1000.10.72.gexf,50,F,F,Rand,Uni,1000,10,72,gexf
Rand.Uni.1000.25.72.gexf,2,23.1486677013833,1,Rand,Uni,1000,25,72,gexf
Rand.Uni.1000.25.72.gexf,3,23.1486677013833,1,Rand,Uni,1000,25,72,gexf
Rand.Uni.1000.25.72.gexf,5,23.1486677013833,1,Rand,Uni,1000,25,72,gexf
Rand.Uni.1000.25.72.gexf,10,23.1486677013833,1,Rand,Uni,1000,25,72,gexf
Rand.Uni.1000.25.72.gexf,50,F,F,Rand,Uni,1000,25,72,gexf
Rand.Uni.50.5.73.gexf,2,2.572872843409256,3,Rand,Uni,50,5,73,gexf
Rand.Uni.50.5.73.gexf,3,1.6853577514211686,4,Rand,Uni,50,5,73,gexf
Rand.Uni.50.5.73.gexf,5,F,F,Rand,Uni,50,5,73,gexf
Rand.Uni.50.5.73.gexf,10,F,F,Rand,Uni,50,5,73,gexf
Rand.Uni.50.5.73.gexf,50,F,F,Rand,Uni,50,5,73,gexf
Rand.Uni.50.10.73.gexf,2,9.37648962583638,1,Rand,Uni,50,10,73,gexf
Rand.Uni.50.10.73.gexf,3,9.37648962583638,1,Rand,Uni,50,10,73,gexf
Rand.Uni.50.10.73.gexf,5,9.37648962583638,1,Rand,Uni,50,10,73,gexf
Rand.Uni.50.10.73.gexf,10,9.322067105735831,4,Rand,Uni,50,10,73,gexf
Rand.Uni.50.10.73.gexf,50,F,F,Rand,Uni,50,10,73,gexf
Rand.Uni.50.25.73.gexf,2,18.561587655844395,1,Rand,Uni,50,25,73,gexf
Rand.Uni.50.25.73.gexf,3,18.561587655844395,1,Rand,Uni,50,25,73,gexf
Rand.Uni.50.25.73.gexf,5,18.561587655844395,1,Rand,Uni,50,25,73,gexf
Rand.Uni.50.25.73.gexf,10,18.561587655844395,1,Rand,Uni,50,25,73,gexf
Rand.Uni.50.25.73.gexf,50,F,F,Rand,Uni,50,25,73,gexf
Rand.Uni.100.5.73.gexf,2,1.8616669652888675,2,Rand,Uni,100,5,73,gexf
Rand.Uni.100.5.73.gexf,3,1.6548150802567716,3,Rand,Uni,100,5,73,gexf
Rand.Uni.100.5.73.gexf,5,1.3768264247348267,3,Rand,Uni,100,5,73,gexf
Rand.Uni.100.5.73.gexf,10,F,F,Rand,Uni,100,5,73,gexf
Rand.Uni.100.5.73.gexf,50,F,F,Rand,Uni,100,5,73,gexf
Rand.Uni.100.10.73.gexf,2,8.797913608713433,1,Rand,Uni,100,10,73,gexf
Rand.Uni.100.10.73.gexf,3,8.797913608713433,1,Rand,Uni,100,10,73,gexf
Rand.Uni.100.10.73.gexf,5,8.797913608713433,1,Rand,Uni,100,10,73,gexf
Rand.Uni.100.10.73.gexf,10,8.30849119249681,4,Rand,Uni,100,10,73,gexf
Rand.Uni.100.10.73.gexf,50,F,F,Rand,Uni,100,10,73,gexf
Rand.Uni.100.25.73.gexf,2,17.34552040007265,1,Rand,Uni,100,25,73,gexf
Rand.Uni.100.25.73.gexf,3,17.34552040007265,1,Rand,Uni,100,25,73,gexf
Rand.Uni.100.25.73.gexf,5,17.34552040007265,1,Rand,Uni,100,25,73,gexf
Rand.Uni.100.25.73.gexf,10,17.34552040007265,1,Rand,Uni,100,25,73,gexf
Rand.Uni.100.25.73.gexf,50,F,F,Rand,Uni,100,25,73,gexf
Rand.Uni.500.5.73.gexf,2,4.0804885351353555,1,Rand,Uni,500,5,73,gexf
Rand.Uni.500.5.73.gexf,3,4.0804885351353555,1,Rand,Uni,500,5,73,gexf
Rand.Uni.500.5.73.gexf,5,1.686482712915947,6,Rand,Uni,500,5,73,gexf
Rand.Uni.500.5.73.gexf,10,F,F,Rand,Uni,500,5,73,gexf
Rand.Uni.500.5.73.gexf,50,F,F,Rand,Uni,500,5,73,gexf
Rand.Uni.500.10.73.gexf,2,11.240084743978247,1,Rand,Uni,500,10,73,gexf
Rand.Uni.500.10.73.gexf,3,11.240084743978247,1,Rand,Uni,500,10,73,gexf
Rand.Uni.500.10.73.gexf,5,11.240084743978247,1,Rand,Uni,500,10,73,gexf
Rand.Uni.500.10.73.gexf,10,11.240084743978247,1,Rand,Uni,500,10,73,gexf
Rand.Uni.500.10.73.gexf,50,F,F,Rand,Uni,500,10,73,gexf
Rand.Uni.500.25.73.gexf,2,23.60930440389761,1,Rand,Uni,500,25,73,gexf
Rand.Uni.500.25.73.gexf,3,23.60930440389761,1,Rand,Uni,500,25,73,gexf
Rand.Uni.500.25.73.gexf,5,23.60930440389761,1,Rand,Uni,500,25,73,gexf
Rand.Uni.500.25.73.gexf,10,23.60930440389761,1,Rand,Uni,500,25,73,gexf
Rand.Uni.500.25.73.gexf,50,F,F,Rand,Uni,500,25,73,gexf
Rand.Uni.1000.5.73.gexf,2,4.399191922594886,1,Rand,Uni,1000,5,73,gexf
Rand.Uni.1000.5.73.gexf,3,4.399191922594886,1,Rand,Uni,1000,5,73,gexf
Rand.Uni.1000.5.73.gexf,5,3.527951369755455,5,Rand,Uni,1000,5,73,gexf
Rand.Uni.1000.5.73.gexf,10,F,F,Rand,Uni,1000,5,73,gexf
Rand.Uni.1000.5.73.gexf,50,F,F,Rand,Uni,1000,5,73,gexf
Rand.Uni.1000.10.73.gexf,2,10.259198662981555,1,Rand,Uni,1000,10,73,gexf
Rand.Uni.1000.10.73.gexf,3,10.259198662981555,1,Rand,Uni,1000,10,73,gexf
Rand.Uni.1000.10.73.gexf,5,10.259198662981555,1,Rand,Uni,1000,10,73,gexf
Rand.Uni.1000.10.73.gexf,10,10.207903543670758,3,Rand,Uni,1000,10,73,gexf
Rand.Uni.1000.10.73.gexf,50,F,F,Rand,Uni,1000,10,73,gexf
Rand.Uni.1000.25.73.gexf,2,19.710277429137317,1,Rand,Uni,1000,25,73,gexf
Rand.Uni.1000.25.73.gexf,3,19.710277429137317,1,Rand,Uni,1000,25,73,gexf
Rand.Uni.1000.25.73.gexf,5,19.710277429137317,1,Rand,Uni,1000,25,73,gexf
Rand.Uni.1000.25.73.gexf,10,19.710277429137317,1,Rand,Uni,1000,25,73,gexf
Rand.Uni.1000.25.73.gexf,50,F,F,Rand,Uni,1000,25,73,gexf
Rand.Uni.50.5.74.gexf,2,4.2432013632558725,1,Rand,Uni,50,5,74,gexf
Rand.Uni.50.5.74.gexf,3,4.2432013632558725,1,Rand,Uni,50,5,74,gexf
Rand.Uni.50.5.74.gexf,5,4.243201363255874,1,Rand,Uni,50,5,74,gexf
Rand.Uni.50.5.74.gexf,10,F,F,Rand,Uni,50,5,74,gexf
Rand.Uni.50.5.74.gexf,50,F,F,Rand,Uni,50,5,74,gexf
Rand.Uni.50.10.74.gexf,2,11.286177559183967,1,Rand,Uni,50,10,74,gexf
Rand.Uni.50.10.74.gexf,3,11.286177559183967,1,Rand,Uni,50,10,74,gexf
Rand.Uni.50.10.74.gexf,5,11.286177559183967,1,Rand,Uni,50,10,74,gexf
Rand.Uni.50.10.74.gexf,10,11.286177559183967,1,Rand,Uni,50,10,74,gexf
Rand.Uni.50.10.74.gexf,50,F,F,Rand,Uni,50,10,74,gexf
Rand.Uni.50.25.74.gexf,2,21.614203543814472,1,Rand,Uni,50,25,74,gexf
Rand.Uni.50.25.74.gexf,3,21.614203543814472,1,Rand,Uni,50,25,74,gexf
Rand.Uni.50.25.74.gexf,5,21.614203543814472,1,Rand,Uni,50,25,74,gexf
Rand.Uni.50.25.74.gexf,10,21.614203543814472,1,Rand,Uni,50,25,74,gexf
Rand.Uni.50.25.74.gexf,50,F,F,Rand,Uni,50,25,74,gexf
Rand.Uni.100.5.74.gexf,2,3.764478181326151,1,Rand,Uni,100,5,74,gexf
Rand.Uni.100.5.74.gexf,3,3.764478181326151,1,Rand,Uni,100,5,74,gexf
Rand.Uni.100.5.74.gexf,5,2.1431655383003543,5,Rand,Uni,100,5,74,gexf
Rand.Uni.100.5.74.gexf,10,F,F,Rand,Uni,100,5,74,gexf
Rand.Uni.100.5.74.gexf,50,F,F,Rand,Uni,100,5,74,gexf
Rand.Uni.100.10.74.gexf,2,6.503296244308625,1,Rand,Uni,100,10,74,gexf
Rand.Uni.100.10.74.gexf,3,6.503296244308625,1,Rand,Uni,100,10,74,gexf
Rand.Uni.100.10.74.gexf,5,6.503296244308625,1,Rand,Uni,100,10,74,gexf
Rand.Uni.100.10.74.gexf,10,2.339329439802288,9,Rand,Uni,100,10,74,gexf
Rand.Uni.100.10.74.gexf,50,F,F,Rand,Uni,100,10,74,gexf
Rand.Uni.100.25.74.gexf,2,12.894602641991646,1,Rand,Uni,100,25,74,gexf
Rand.Uni.100.25.74.gexf,3,12.894602641991646,1,Rand,Uni,100,25,74,gexf
Rand.Uni.100.25.74.gexf,5,12.894602641991646,1,Rand,Uni,100,25,74,gexf
Rand.Uni.100.25.74.gexf,10,12.894602641991646,1,Rand,Uni,100,25,74,gexf
Rand.Uni.100.25.74.gexf,50,F,F,Rand,Uni,100,25,74,gexf
Rand.Uni.500.5.74.gexf,2,3.2764719013632737,1,Rand,Uni,500,5,74,gexf
Rand.Uni.500.5.74.gexf,3,3.2764719013632737,1,Rand,Uni,500,5,74,gexf
Rand.Uni.500.5.74.gexf,5,2.679729171905727,4,Rand,Uni,500,5,74,gexf
Rand.Uni.500.5.74.gexf,10,F,F,Rand,Uni,500,5,74,gexf
Rand.Uni.500.5.74.gexf,50,F,F,Rand,Uni,500,5,74,gexf
Rand.Uni.500.10.74.gexf,2,7.958597604964918,1,Rand,Uni,500,10,74,gexf
Rand.Uni.500.10.74.gexf,3,7.958597604964918,1,Rand,Uni,500,10,74,gexf
Rand.Uni.500.10.74.gexf,5,7.958597604964918,1,Rand,Uni,500,10,74,gexf
Rand.Uni.500.10.74.gexf,10,7.027692686745943,6,Rand,Uni,500,10,74,gexf
Rand.Uni.500.10.74.gexf,50,F,F,Rand,Uni,500,10,74,gexf
Rand.Uni.500.25.74.gexf,2,15.91842366934614,1,Rand,Uni,500,25,74,gexf
Rand.Uni.500.25.74.gexf,3,15.91842366934614,1,Rand,Uni,500,25,74,gexf
Rand.Uni.500.25.74.gexf,5,15.91842366934614,1,Rand,Uni,500,25,74,gexf
Rand.Uni.500.25.74.gexf,10,15.91842366934614,1,Rand,Uni,500,25,74,gexf
Rand.Uni.500.25.74.gexf,50,F,F,Rand,Uni,500,25,74,gexf
Rand.Uni.1000.5.74.gexf,2,2.682372383917631,1,Rand,Uni,1000,5,74,gexf
Rand.Uni.1000.5.74.gexf,3,2.577216482090927,2,Rand,Uni,1000,5,74,gexf
Rand.Uni.1000.5.74.gexf,5,0.8998192367938453,6,Rand,Uni,1000,5,74,gexf
Rand.Uni.1000.5.74.gexf,10,F,F,Rand,Uni,1000,5,74,gexf
Rand.Uni.1000.5.74.gexf,50,F,F,Rand,Uni,1000,5,74,gexf
Rand.Uni.1000.10.74.gexf,2,9.75518533950182,1,Rand,Uni,1000,10,74,gexf
Rand.Uni.1000.10.74.gexf,3,9.75518533950182,1,Rand,Uni,1000,10,74,gexf
Rand.Uni.1000.10.74.gexf,5,9.75518533950182,1,Rand,Uni,1000,10,74,gexf
Rand.Uni.1000.10.74.gexf,10,9.704690936538888,2,Rand,Uni,1000,10,74,gexf
Rand.Uni.1000.10.74.gexf,50,F,F,Rand,Uni,1000,10,74,gexf
Rand.Uni.1000.25.74.gexf,2,21.998846644213476,1,Rand,Uni,1000,25,74,gexf
Rand.Uni.1000.25.74.gexf,3,21.998846644213476,1,Rand,Uni,1000,25,74,gexf
Rand.Uni.1000.25.74.gexf,5,21.998846644213476,1,Rand,Uni,1000,25,74,gexf
Rand.Uni.1000.25.74.gexf,10,21.998846644213476,1,Rand,Uni,1000,25,74,gexf
Rand.Uni.1000.25.74.gexf,50,F,F,Rand,Uni,1000,25,74,gexf
Rand.Uni.50.5.75.gexf,2,3.4929825128012433,1,Rand,Uni,50,5,75,gexf
Rand.Uni.50.5.75.gexf,3,3.4811469629006604,2,Rand,Uni,50,5,75,gexf
Rand.Uni.50.5.75.gexf,5,1.627186254527786,6,Rand,Uni,50,5,75,gexf
Rand.Uni.50.5.75.gexf,10,F,F,Rand,Uni,50,5,75,gexf
Rand.Uni.50.5.75.gexf,50,F,F,Rand,Uni,50,5,75,gexf
Rand.Uni.50.10.75.gexf,2,7.290333420865106,1,Rand,Uni,50,10,75,gexf
Rand.Uni.50.10.75.gexf,3,7.290333420865106,1,Rand,Uni,50,10,75,gexf
Rand.Uni.50.10.75.gexf,5,7.290333420865106,1,Rand,Uni,50,10,75,gexf
Rand.Uni.50.10.75.gexf,10,6.610309426809366,6,Rand,Uni,50,10,75,gexf
Rand.Uni.50.10.75.gexf,50,F,F,Rand,Uni,50,10,75,gexf
Rand.Uni.50.25.75.gexf,2,19.139319433711872,1,Rand,Uni,50,25,75,gexf
Rand.Uni.50.25.75.gexf,3,19.139319433711872,1,Rand,Uni,50,25,75,gexf
Rand.Uni.50.25.75.gexf,5,19.139319433711872,1,Rand,Uni,50,25,75,gexf
Rand.Uni.50.25.75.gexf,10,19.139319433711872,1,Rand,Uni,50,25,75,gexf
Rand.Uni.50.25.75.gexf,50,F,F,Rand,Uni,50,25,75,gexf
Rand.Uni.100.5.75.gexf,2,3.6358245689145523,1,Rand,Uni,100,5,75,gexf
Rand.Uni.100.5.75.gexf,3,3.3628567824531252,3,Rand,Uni,100,5,75,gexf
Rand.Uni.100.5.75.gexf,5,1.3374599526998985,5,Rand,Uni,100,5,75,gexf
Rand.Uni.100.5.75.gexf,10,F,F,Rand,Uni,100,5,75,gexf
Rand.Uni.100.5.75.gexf,50,F,F,Rand,Uni,100,5,75,gexf
Rand.Uni.100.10.75.gexf,2,11.580554654540206,1,Rand,Uni,100,10,75,gexf
Rand.Uni.100.10.75.gexf,3,11.580554654540206,1,Rand,Uni,100,10,75,gexf
Rand.Uni.100.10.75.gexf,5,11.580554654540206,1,Rand,Uni,100,10,75,gexf
Rand.Uni.100.10.75.gexf,10,11.580554654540206,1,Rand,Uni,100,10,75,gexf
Rand.Uni.100.10.75.gexf,50,F,F,Rand,Uni,100,10,75,gexf
Rand.Uni.100.25.75.gexf,2,16.681534756853896,1,Rand,Uni,100,25,75,gexf
Rand.Uni.100.25.75.gexf,3,16.681534756853896,1,Rand,Uni,100,25,75,gexf
Rand.Uni.100.25.75.gexf,5,16.681534756853896,1,Rand,Uni,100,25,75,gexf
Rand.Uni.100.25.75.gexf,10,16.681534756853896,1,Rand,Uni,100,25,75,gexf
Rand.Uni.100.25.75.gexf,50,F,F,Rand,Uni,100,25,75,gexf
Rand.Uni.500.5.75.gexf,2,2.848320952733612,1,Rand,Uni,500,5,75,gexf
Rand.Uni.500.5.75.gexf,3,2.7425245302831853,2,Rand,Uni,500,5,75,gexf
Rand.Uni.500.5.75.gexf,5,1.54912191000422,6,Rand,Uni,500,5,75,gexf
Rand.Uni.500.5.75.gexf,10,F,F,Rand,Uni,500,5,75,gexf
Rand.Uni.500.5.75.gexf,50,F,F,Rand,Uni,500,5,75,gexf
Rand.Uni.500.10.75.gexf,2,8.871702704484475,1,Rand,Uni,500,10,75,gexf
Rand.Uni.500.10.75.gexf,3,8.871702704484475,1,Rand,Uni,500,10,75,gexf
Rand.Uni.500.10.75.gexf,5,8.871702704484475,1,Rand,Uni,500,10,75,gexf
Rand.Uni.500.10.75.gexf,10,8.651323238226196,4,Rand,Uni,500,10,75,gexf
Rand.Uni.500.10.75.gexf,50,F,F,Rand,Uni,500,10,75,gexf
Rand.Uni.500.25.75.gexf,2,18.257742570271272,1,Rand,Uni,500,25,75,gexf
Rand.Uni.500.25.75.gexf,3,18.257742570271272,1,Rand,Uni,500,25,75,gexf
Rand.Uni.500.25.75.gexf,5,18.257742570271272,1,Rand,Uni,500,25,75,gexf
Rand.Uni.500.25.75.gexf,10,18.257742570271272,1,Rand,Uni,500,25,75,gexf
Rand.Uni.500.25.75.gexf,50,F,F,Rand,Uni,500,25,75,gexf
Rand.Uni.1000.5.75.gexf,2,3.1939976759816737,1,Rand,Uni,1000,5,75,gexf
Rand.Uni.1000.5.75.gexf,3,3.1067666789906845,2,Rand,Uni,1000,5,75,gexf
Rand.Uni.1000.5.75.gexf,5,1.4755624279170485,6,Rand,Uni,1000,5,75,gexf
Rand.Uni.1000.5.75.gexf,10,F,F,Rand,Uni,1000,5,75,gexf
Rand.Uni.1000.5.75.gexf,50,F,F,Rand,Uni,1000,5,75,gexf
Rand.Uni.1000.10.75.gexf,2,10.635667158325544,1,Rand,Uni,1000,10,75,gexf
Rand.Uni.1000.10.75.gexf,3,10.635667158325544,1,Rand,Uni,1000,10,75,gexf
Rand.Uni.1000.10.75.gexf,5,10.635667158325544,1,Rand,Uni,1000,10,75,gexf
Rand.Uni.1000.10.75.gexf,10,10.635667158325546,1,Rand,Uni,1000,10,75,gexf
Rand.Uni.1000.10.75.gexf,50,F,F,Rand,Uni,1000,10,75,gexf
Rand.Uni.1000.25.75.gexf,2,22.556627422535406,1,Rand,Uni,1000,25,75,gexf
Rand.Uni.1000.25.75.gexf,3,22.556627422535406,1,Rand,Uni,1000,25,75,gexf
Rand.Uni.1000.25.75.gexf,5,22.556627422535406,1,Rand,Uni,1000,25,75,gexf
Rand.Uni.1000.25.75.gexf,10,22.556627422535406,2,Rand,Uni,1000,25,75,gexf
Rand.Uni.1000.25.75.gexf,50,F,F,Rand,Uni,1000,25,75,gexf
Rand.Uni.50.5.76.gexf,2,7.615655374703733,1,Rand,Uni,50,5,76,gexf
Rand.Uni.50.5.76.gexf,3,7.615655374703733,1,Rand,Uni,50,5,76,gexf
Rand.Uni.50.5.76.gexf,5,7.615655374703733,1,Rand,Uni,50,5,76,gexf
Rand.Uni.50.5.76.gexf,10,5.9423303285845135,8,Rand,Uni,50,5,76,gexf
Rand.Uni.50.5.76.gexf,50,F,F,Rand,Uni,50,5,76,gexf
Rand.Uni.50.10.76.gexf,2,6.7503858986924055,1,Rand,Uni,50,10,76,gexf
Rand.Uni.50.10.76.gexf,3,6.7503858986924055,1,Rand,Uni,50,10,76,gexf
Rand.Uni.50.10.76.gexf,5,6.7503858986924055,1,Rand,Uni,50,10,76,gexf
Rand.Uni.50.10.76.gexf,10,1.9374363504987402,11,Rand,Uni,50,10,76,gexf
Rand.Uni.50.10.76.gexf,50,F,F,Rand,Uni,50,10,76,gexf
Rand.Uni.50.25.76.gexf,2,18.02624242411403,1,Rand,Uni,50,25,76,gexf
Rand.Uni.50.25.76.gexf,3,18.02624242411403,1,Rand,Uni,50,25,76,gexf
Rand.Uni.50.25.76.gexf,5,18.02624242411403,1,Rand,Uni,50,25,76,gexf
Rand.Uni.50.25.76.gexf,10,18.02624242411403,1,Rand,Uni,50,25,76,gexf
Rand.Uni.50.25.76.gexf,50,F,F,Rand,Uni,50,25,76,gexf
Rand.Uni.100.5.76.gexf,2,5.884394672593228,1,Rand,Uni,100,5,76,gexf
Rand.Uni.100.5.76.gexf,3,5.884394672593228,1,Rand,Uni,100,5,76,gexf
Rand.Uni.100.5.76.gexf,5,5.884394672593228,1,Rand,Uni,100,5,76,gexf
Rand.Uni.100.5.76.gexf,10,F,F,Rand,Uni,100,5,76,gexf
Rand.Uni.100.5.76.gexf,50,F,F,Rand,Uni,100,5,76,gexf
Rand.Uni.100.10.76.gexf,2,6.764282015604487,2,Rand,Uni,100,10,76,gexf
Rand.Uni.100.10.76.gexf,3,6.764282015604487,1,Rand,Uni,100,10,76,gexf
Rand.Uni.100.10.76.gexf,5,6.764282015604487,3,Rand,Uni,100,10,76,gexf
Rand.Uni.100.10.76.gexf,10,5.6898570461067495,8,Rand,Uni,100,10,76,gexf
Rand.Uni.100.10.76.gexf,50,F,F,Rand,Uni,100,10,76,gexf
Rand.Uni.100.25.76.gexf,2,21.133394455411157,1,Rand,Uni,100,25,76,gexf
Rand.Uni.100.25.76.gexf,3,21.133394455411157,1,Rand,Uni,100,25,76,gexf
Rand.Uni.100.25.76.gexf,5,21.133394455411157,1,Rand,Uni,100,25,76,gexf
Rand.Uni.100.25.76.gexf,10,21.133394455411157,1,Rand,Uni,100,25,76,gexf
Rand.Uni.100.25.76.gexf,50,F,F,Rand,Uni,100,25,76,gexf
Rand.Uni.500.5.76.gexf,2,5.552947422008821,1,Rand,Uni,500,5,76,gexf
Rand.Uni.500.5.76.gexf,3,5.552947422008821,1,Rand,Uni,500,5,76,gexf
Rand.Uni.500.5.76.gexf,5,5.55294742200882,2,Rand,Uni,500,5,76,gexf
Rand.Uni.500.5.76.gexf,10,0.9645183886624759-BREAK,11,Rand,Uni,500,5,76,gexf
Rand.Uni.500.5.76.gexf,50,F,F,Rand,Uni,500,5,76,gexf
Rand.Uni.500.10.76.gexf,2,6.6181146347940585,1,Rand,Uni,500,10,76,gexf
Rand.Uni.500.10.76.gexf,3,6.6181146347940585,1,Rand,Uni,500,10,76,gexf
Rand.Uni.500.10.76.gexf,5,6.6181146347940585,1,Rand,Uni,500,10,76,gexf
Rand.Uni.500.10.76.gexf,10,4.102304226842339,9,Rand,Uni,500,10,76,gexf
Rand.Uni.500.10.76.gexf,50,F,F,Rand,Uni,500,10,76,gexf
Rand.Uni.500.25.76.gexf,2,19.24613876405168,1,Rand,Uni,500,25,76,gexf
Rand.Uni.500.25.76.gexf,3,19.24613876405168,1,Rand,Uni,500,25,76,gexf
Rand.Uni.500.25.76.gexf,5,19.24613876405168,1,Rand,Uni,500,25,76,gexf
Rand.Uni.500.25.76.gexf,10,19.24613876405168,1,Rand,Uni,500,25,76,gexf
Rand.Uni.500.25.76.gexf,50,F,F,Rand,Uni,500,25,76,gexf
Rand.Uni.1000.5.76.gexf,2,2.7829139372312546,1,Rand,Uni,1000,5,76,gexf
Rand.Uni.1000.5.76.gexf,3,2.527685506478233,3,Rand,Uni,1000,5,76,gexf
Rand.Uni.1000.5.76.gexf,5,1.359301530354113,6,Rand,Uni,1000,5,76,gexf
Rand.Uni.1000.5.76.gexf,10,F,F,Rand,Uni,1000,5,76,gexf
Rand.Uni.1000.5.76.gexf,50,F,F,Rand,Uni,1000,5,76,gexf
Rand.Uni.1000.10.76.gexf,2,7.659613240705388,1,Rand,Uni,1000,10,76,gexf
Rand.Uni.1000.10.76.gexf,3,7.659613240705388,1,Rand,Uni,1000,10,76,gexf
Rand.Uni.1000.10.76.gexf,5,7.659613240705388,1,Rand,Uni,1000,10,76,gexf
Rand.Uni.1000.10.76.gexf,10,6.3399849403154205,7,Rand,Uni,1000,10,76,gexf
Rand.Uni.1000.10.76.gexf,50,F,F,Rand,Uni,1000,10,76,gexf
Rand.Uni.1000.25.76.gexf,2,25.476627029229185,1,Rand,Uni,1000,25,76,gexf
Rand.Uni.1000.25.76.gexf,3,25.476627029229185,1,Rand,Uni,1000,25,76,gexf
Rand.Uni.1000.25.76.gexf,5,25.476627029229185,1,Rand,Uni,1000,25,76,gexf
Rand.Uni.1000.25.76.gexf,10,25.476627029229185,1,Rand,Uni,1000,25,76,gexf
Rand.Uni.1000.25.76.gexf,50,2.054686856735464,48,Rand,Uni,1000,25,76,gexf
Rand.Uni.50.5.77.gexf,2,4.1189925604949735,1,Rand,Uni,50,5,77,gexf
Rand.Uni.50.5.77.gexf,3,4.1189925604949735,1,Rand,Uni,50,5,77,gexf
Rand.Uni.50.5.77.gexf,5,3.875718936531669,4,Rand,Uni,50,5,77,gexf
Rand.Uni.50.5.77.gexf,10,F,F,Rand,Uni,50,5,77,gexf
Rand.Uni.50.5.77.gexf,50,F,F,Rand,Uni,50,5,77,gexf
Rand.Uni.50.10.77.gexf,2,6.319642788139771,1,Rand,Uni,50,10,77,gexf
Rand.Uni.50.10.77.gexf,3,6.319642788139771,1,Rand,Uni,50,10,77,gexf
Rand.Uni.50.10.77.gexf,5,6.319642788139771,1,Rand,Uni,50,10,77,gexf
Rand.Uni.50.10.77.gexf,10,2.5822736419291785,11,Rand,Uni,50,10,77,gexf
Rand.Uni.50.10.77.gexf,50,F,F,Rand,Uni,50,10,77,gexf
Rand.Uni.50.25.77.gexf,2,17.406035315109374,1,Rand,Uni,50,25,77,gexf
Rand.Uni.50.25.77.gexf,3,17.406035315109374,1,Rand,Uni,50,25,77,gexf
Rand.Uni.50.25.77.gexf,5,17.406035315109374,1,Rand,Uni,50,25,77,gexf
Rand.Uni.50.25.77.gexf,10,17.406035315109374,1,Rand,Uni,50,25,77,gexf
Rand.Uni.50.25.77.gexf,50,F,F,Rand,Uni,50,25,77,gexf
Rand.Uni.100.5.77.gexf,2,2.043787933638479,2,Rand,Uni,100,5,77,gexf
Rand.Uni.100.5.77.gexf,3,1.967454553563285,2,Rand,Uni,100,5,77,gexf
Rand.Uni.100.5.77.gexf,5,1.7462629952117577,5,Rand,Uni,100,5,77,gexf
Rand.Uni.100.5.77.gexf,10,F,F,Rand,Uni,100,5,77,gexf
Rand.Uni.100.5.77.gexf,50,F,F,Rand,Uni,100,5,77,gexf
Rand.Uni.100.10.77.gexf,2,9.99754256382049,1,Rand,Uni,100,10,77,gexf
Rand.Uni.100.10.77.gexf,3,9.99754256382049,1,Rand,Uni,100,10,77,gexf
Rand.Uni.100.10.77.gexf,5,9.99754256382049,1,Rand,Uni,100,10,77,gexf
Rand.Uni.100.10.77.gexf,10,9.903795572244471,4,Rand,Uni,100,10,77,gexf
Rand.Uni.100.10.77.gexf,50,F,F,Rand,Uni,100,10,77,gexf
Rand.Uni.100.25.77.gexf,2,20.795830700930047,1,Rand,Uni,100,25,77,gexf
Rand.Uni.100.25.77.gexf,3,20.795830700930047,1,Rand,Uni,100,25,77,gexf
Rand.Uni.100.25.77.gexf,5,20.795830700930047,1,Rand,Uni,100,25,77,gexf
Rand.Uni.100.25.77.gexf,10,20.795830700930047,1,Rand,Uni,100,25,77,gexf
Rand.Uni.100.25.77.gexf,50,F,F,Rand,Uni,100,25,77,gexf
Rand.Uni.500.5.77.gexf,2,3.5105679397763527,1,Rand,Uni,500,5,77,gexf
Rand.Uni.500.5.77.gexf,3,3.3530077107403446,3,Rand,Uni,500,5,77,gexf
Rand.Uni.500.5.77.gexf,5,F,F,Rand,Uni,500,5,77,gexf
Rand.Uni.500.5.77.gexf,10,F,F,Rand,Uni,500,5,77,gexf
Rand.Uni.500.5.77.gexf,50,F,F,Rand,Uni,500,5,77,gexf
Rand.Uni.500.10.77.gexf,2,5.130981436494428,1,Rand,Uni,500,10,77,gexf
Rand.Uni.500.10.77.gexf,3,5.130981436494428,1,Rand,Uni,500,10,77,gexf
Rand.Uni.500.10.77.gexf,5,4.75294760088044,3,Rand,Uni,500,10,77,gexf
Rand.Uni.500.10.77.gexf,10,2.324867588745387,10,Rand,Uni,500,10,77,gexf
Rand.Uni.500.10.77.gexf,50,F,F,Rand,Uni,500,10,77,gexf
Rand.Uni.500.25.77.gexf,2,25.869438505338362,2,Rand,Uni,500,25,77,gexf
Rand.Uni.500.25.77.gexf,3,25.869438505338362,1,Rand,Uni,500,25,77,gexf
Rand.Uni.500.25.77.gexf,5,25.869438505338362,3,Rand,Uni,500,25,77,gexf
Rand.Uni.500.25.77.gexf,10,25.869438505338362,1,Rand,Uni,500,25,77,gexf
Rand.Uni.500.25.77.gexf,50,F,F,Rand,Uni,500,25,77,gexf
Rand.Uni.1000.5.77.gexf,2,3.0790618795208697,1,Rand,Uni,1000,5,77,gexf
Rand.Uni.1000.5.77.gexf,3,2.826556628096167,3,Rand,Uni,1000,5,77,gexf
Rand.Uni.1000.5.77.gexf,5,0.6625138129451279-BREAK,6,Rand,Uni,1000,5,77,gexf
Rand.Uni.1000.5.77.gexf,10,F,F,Rand,Uni,1000,5,77,gexf
