construction.heuristic	flip.fct	step.fct	network.name	n	m	k	k.index	edge.connectivity	initial.max.flow	best.max.flow	first.interdiction.max.flow	best.search.max.flow	delta.cost.calculations	flips	non.improving.flips	tabu.searches.in.k	tabu.searches.in.G	list.of.max.flows	k.0	k.1	k.2	multiple	ex	k.5	mem	constant	best
2962	cut	cap	first	Rand.Uni.100.10.98.gexf	100	1000	3	2	[11, 11, 11, 11]	4.84138841041446	2.28005607916348	2.280056079163483	inf	383	0	0	0	0	[4.841388410414461, 2.280056079163483]	Rand	Uni	100	10	98	gexf	4.84138841041446	2.1233637429614	0.5
2963	cut	cap	first	Rand.Uni.100.10.98.gexf	100	1000	5	3	[11, 11, 11, 11]	4.84138841041446	1.06863857473753	1.0686385747375267	inf	1130	0	0	0	0	[4.841388410414461, 1.0686385747375267]	Rand	Uni	100	10	98	gexf	4.56011215832697	4.26721649969167	0.5
2964	cut	cap	first	Rand.Uni.100.10.98.gexf	100	1000	10	4	[11, 11, 11, 11]	4.84138841041446	0.00161916093916958	0.0016191609391695838	inf	1178	0	0	0	0	[4.841388410414461, 0.0016191609391695838]	Rand	Uni	100	10	98	gexf	0.0178107703308654	11	0.5
2966	cut	cap	first	Rand.Uni.100.25.98.gexf	100	2500	2	1	[40, 40, 40, 40]	19.2005665031401	17.2448088881741	17.244808888174134	inf	197	0	0	0	0	[19.200566503140138, 17.244808888174134]	Rand	Uni	100	25	98	gexf	19.2005665031401	1.1134113823846	0.5
2967	cut	cap	first	Rand.Uni.100.25.98.gexf	100	2500	3	2	[40, 40, 40, 40]	19.2005665031401	16.375305519976	16.37530551997602	inf	156	0	0	0	0	[19.200566503140138, 16.37530551997602]	Rand	Uni	100	25	98	gexf	19.2005665031401	1.17253180282454	0.5
2968	cut	cap	first	Rand.Uni.100.25.98.gexf	100	2500	5	3	[40, 40, 40, 40]	19.2005665031401	14.7660789843624	14.766078984362426	inf	158	0	0	0	0	[19.200566503140138, 14.766078984362426]	Rand	Uni	100	25	98	gexf	19.2005665031401	1.30031584711648	0.5
2969	cut	cap	first	Rand.Uni.100.25.98.gexf	100	2500	10	4	[40, 40, 40, 40]	19.2005665031401	11.4010157052481	11.401015705248081	inf	277	0	0	0	0	[19.200566503140138, 11.401015705248081]	Rand	Uni	100	25	98	gexf	19.2005665031401	1.68411017049137	0.5
2976	cut	cap	first	Rand.Uni.100.10.99.gexf	100	1000	2	1	[19, 19, 19, 19]	9.147652942757	7.41761136092979	7.417611360929791	inf	436	0	0	0	0	[9.147652942756997, 7.417611360929791]	Rand	Uni	100	10	99	gexf	9.147652942757	1.23323432539749	0.5
2977	cut	cap	first	Rand.Uni.100.10.99.gexf	100	1000	3	2	[19, 19, 19, 19]	9.147652942757	6.66678207881718	6.666782078817175	inf	362	0	0	0	0	[9.147652942756997, 6.666782078817175]	Rand	Uni	100	10	99	gexf	9.147652942757	1.37212418744306	0.5
2978	cut	cap	first	Rand.Uni.100.10.99.gexf	100	1000	5	3	[19, 19, 19, 19]	9.147652942757	5.1823534356199	5.182353435619904	inf	461	0	0	0	0	[9.147652942756997, 5.182353435619904]	Rand	Uni	100	10	99	gexf	9.147652942757	1.76515420192733	0.5
2979	cut	cap	first	Rand.Uni.100.10.99.gexf	100	1000	10	4	[19, 19, 19, 19]	9.147652942757	2.41976202499096	2.4197620249909604	inf	315	0	0	0	0	[9.147652942756997, 2.4197620249909604]	Rand	Uni	100	10	99	gexf	9.01108151705577	3.72395360535069	0
2981	cut	cap	first	Rand.Uni.100.25.99.gexf	100	2500	2	1	[45, 45, 45, 45]	23.4603347891185	21.5399714968344	21.539971496834365	inf	260	0	0	0	0	[23.460334789118466, 21.539971496834365]	Rand	Uni	100	25	99	gexf	23.4603347891185	1.08915347416158	0.5
2982	cut	cap	first	Rand.Uni.100.25.99.gexf	100	2500	3	2	[45, 45, 45, 45]	23.4603347891185	20.6197660399292	20.61976603992919	inf	81	0	0	0	0	[23.460334789118466, 20.61976603992919]	Rand	Uni	100	25	99	gexf	23.4603347891185	1.13775950433621	0
2983	cut	cap	first	Rand.Uni.100.25.99.gexf	100	2500	5	3	[45, 45, 45, 45]	23.4603347891185	18.9067719369871	18.90677193698707	inf	266	0	0	0	0	[23.460334789118466, 18.90677193698707]	Rand	Uni	100	25	99	gexf	23.4603347891185	1.24084295655057	0
2984	cut	cap	first	Rand.Uni.100.25.99.gexf	100	2500	10	4	[45, 45, 45, 45]	23.4603347891185	14.999009063472	14.999009063472002	inf	271	0	0	0	0	[23.460334789118466, 14.999009063472002]	Rand	Uni	100	25	99	gexf	23.4603347891185	1.56412564922391	0.5
2986	cut	cap	first	Rand.Uni.100.5.100.gexf	100	500	2	1	[5, 5, 5, 5]	2.60430370110883	0.932763793664006	0.9327637936640059	inf	674	0	0	0	0	[2.6043037011088312, 0.9327637936640059]	Rand	Uni	100	5	100	gexf	2.54785990266227	2.73151672477978	0
2987	cut	cap	first	Rand.Uni.100.5.100.gexf	100	500	3	2	[5, 5, 5, 5]	2.60430370110883	0.169385813801365	0.1693858138013652	inf	693	0	0	0	0	[2.6043037011088312, 0.1693858138013652]	Rand	Uni	100	5	100	gexf	1.61689139970921	3	0
2991	cut	cap	first	Rand.Uni.100.10.100.gexf	100	1000	2	1	[19, 19, 19, 19]	10.3282317220827	8.48275505672001	8.482755056720006	inf	355	0	0	0	0	[10.328231722082652, 8.482755056720006]	Rand	Uni	100	10	100	gexf	10.3282317220827	1.2175562836629	0.5
2992	cut	cap	first	Rand.Uni.100.10.100.gexf	100	1000	3	2	[19, 19, 19, 19]	10.3282317220827	7.59755276498736	7.59755276498736	inf	360	0	0	0	0	[10.328231722082652, 7.59755276498736]	Rand	Uni	100	10	100	gexf	10.3282317220827	1.35941559625349	0.5
2993	cut	cap	first	Rand.Uni.100.10.100.gexf	100	1000	5	3	[19, 19, 19, 19]	10.3282317220827	5.98305152131229	5.983051521312289	inf	461	0	0	0	0	[10.328231722082652, 5.983051521312289]	Rand	Uni	100	10	100	gexf	10.3282317220827	1.72624816705862	0
2994	cut	cap	first	Rand.Uni.100.10.100.gexf	100	1000	10	4	[19, 19, 19, 19]	10.3282317220827	3.094597245895	3.0945972458949984	inf	1073	0	0	0	0	[10.328231722082652, 3.0945972458949984]	Rand	Uni	100	10	100	gexf	10.3282317220827	3.33750433462161	0.5
2996	cut	cap	first	Rand.Uni.100.25.100.gexf	100	2500	2	1	[42, 42, 42, 42]	19.948272925801	18.023840410634	18.023840410634	inf	268	0	0	0	0	[19.948272925801017, 18.023840410634]	Rand	Uni	100	25	100	gexf	19.948272925801	1.10677150215065	0
2997	cut	cap	first	Rand.Uni.100.25.100.gexf	100	2500	3	2	[42, 42, 42, 42]	19.948272925801	17.0942603611025	17.094260361102492	inf	152	0	0	0	0	[19.948272925801017, 17.094260361102492]	Rand	Uni	100	25	100	gexf	19.948272925801	1.1669573590439	0.5
2998	cut	cap	first	Rand.Uni.100.25.100.gexf	100	2500	5	3	[42, 42, 42, 42]	19.948272925801	15.2790790094313	15.279079009431342	inf	155	0	0	0	0	[19.948272925801017, 15.279079009431342]	Rand	Uni	100	25	100	gexf	19.948272925801	1.30559393753298	0
2999	cut	cap	first	Rand.Uni.100.25.100.gexf	100	2500	10	4	[42, 42, 42, 42]	19.948272925801	11.2967715641847	11.296771564184734	inf	160	0	0	0	0	[19.948272925801017, 11.296771564184734]	Rand	Uni	100	25	100	gexf	19.948272925801	1.76583839130155	0.5
3001	cut	cap	first	Rand.Uni.500.5.1.gexf	500	2500	2	1	[10, 10, 10, 10]	5.47220353575207	3.89306541256041	3.8930654125604063	inf	60	0	0	0	0	[5.472203535752074, 3.8930654125604063]	Rand	Uni	500	5	1	gexf	5.47220353575208	1.40562845877103	0.5
3002	cut	cap	first	Rand.Uni.500.5.1.gexf	500	2500	3	2	[10, 10, 10, 10]	5.47220353575207	3.15869168595465	3.1586916859546506	inf	67	0	0	0	0	[5.472203535752074, 3.1586916859546506]	Rand	Uni	500	5	1	gexf	5.47220353575208	1.73242724514223	0.5
3003	cut	cap	first	Rand.Uni.500.5.1.gexf	500	2500	5	3	[10, 10, 10, 10]	5.47220353575207	1.91760113316196	1.9176011331619556	inf	108	0	0	0	0	[5.472203535752074, 1.9176011331619556]	Rand	Uni	500	5	1	gexf	5.47220353575208	2.85367141326669	0.5
3006	cut	cap	first	Rand.Uni.500.10.1.gexf	500	5000	2	1	[14, 14, 14, 14]	4.63421345531744	2.95422935220557	2.9542293522055703	inf	72	0	0	0	0	[4.634213455317441, 2.9542293522055703]	Rand	Uni	500	10	1	gexf	4.63421345531744	1.56867084536197	0
3007	cut	cap	first	Rand.Uni.500.10.1.gexf	500	5000	3	2	[14, 14, 14, 14]	4.63421345531744	2.42503681193324	2.425036811933242	inf	92	0	0	0	0	[4.634213455317441, 2.425036811933242]	Rand	Uni	500	10	1	gexf	4.63421345531744	1.91098684874109	0.5
3008	cut	cap	first	Rand.Uni.500.10.1.gexf	500	5000	5	3	[14, 14, 14, 14]	4.63421345531744	1.54702108156971	1.5470210815697119	inf	92	0	0	0	0	[4.634213455317441, 1.5470210815697119]	Rand	Uni	500	10	1	gexf	4.4262200539433	2.86112458755388	0.5
3009	cut	cap	first	Rand.Uni.500.10.1.gexf	500	5000	10	4	[14, 14, 14, 14]	4.63421345531744	0.170936865739657	0.17093686573965694	inf	208	0	0	0	0	[4.634213455317441, 0.17093686573965694]	Rand	Uni	500	10	1	gexf	1.84817002477032	10.8120036995715	0.5
3011	cut	cap	first	Rand.Uni.500.25.1.gexf	500	12500	2	1	[39, 39, 39, 39]	14.8605615310174	13.0028691782323	13.00286917823234	inf	29	0	0	0	0	[14.8605615310174, 13.00286917823234]	Rand	Uni	500	25	1	gexf	14.8605615310174	1.14286787995183	0.5
3012	cut	cap	first	Rand.Uni.500.25.1.gexf	500	12500	3	2	[39, 39, 39, 39]	14.8605615310174	12.1125435347546	12.112543534754606	inf	24	0	0	0	0	[14.8605615310174, 12.112543534754606]	Rand	Uni	500	25	1	gexf	14.8605615310174	1.22687373534534	0.5
3013	cut	cap	first	Rand.Uni.500.25.1.gexf	500	12500	5	3	[39, 39, 39, 39]	14.8605615310174	10.4161388272207	10.416138827220697	inf	18	0	0	0	0	[14.8605615310174, 10.416138827220697]	Rand	Uni	500	25	1	gexf	14.8605615310174	1.42668620085804	0.5
3014	cut	cap	first	Rand.Uni.500.25.1.gexf	500	12500	10	4	[39, 39, 39, 39]	14.8605615310174	7.31229866770504	7.31229866770504	inf	36	0	0	0	0	[14.8605615310174, 7.31229866770504]	Rand	Uni	500	25	1	gexf	14.8605615310174	2.03226949641013	0.5
3016	cut	cap	first	Rand.Uni.500.5.2.gexf	500	2500	2	1	[12, 12, 12, 12]	7.6847652444047	5.96142544133171	5.9614254413317065	inf	73	0	0	0	0	[7.6847652444047005, 5.9614254413317065]	Rand	Uni	500	5	2	gexf	7.6847652444047	1.28908183454325	0
3017	cut	cap	first	Rand.Uni.500.5.2.gexf	500	2500	3	2	[12, 12, 12, 12]	7.6847652444047	5.16135981544657	5.161359815446567	inf	59	0	0	0	0	[7.6847652444047005, 5.161359815446567]	Rand	Uni	500	5	2	gexf	7.6847652444047	1.488903219149	0
3018	cut	cap	first	Rand.Uni.500.5.2.gexf	500	2500	5	3	[12, 12, 12, 12]	7.6847652444047	3.69496628659474	3.6949662865947355	inf	148	0	0	0	0	[7.6847652444047005, 3.6949662865947355]	Rand	Uni	500	5	2	gexf	7.6847652444047	2.07979306124791	0.5
3019	cut	cap	first	Rand.Uni.500.5.2.gexf	500	2500	10	4	[12, 12, 12, 12]	7.6847652444047	0.709282755957068	0.7092827559570678	inf	165	0	0	0	0	[7.6847652444047005, 0.7092827559570678]	Rand	Uni	500	5	2	gexf	6.54853492651476	9.23261544358078	0.5
3021	cut	cap	first	Rand.Uni.500.10.2.gexf	500	5000	2	1	[22, 22, 22, 22]	11.1420558695813	9.1459869419422	9.145986941942196	inf	37	0	0	0	0	[11.142055869581283, 9.145986941942196]	Rand	Uni	500	10	2	gexf	11.1420558695813	1.21824532883219	0.5
3022	cut	cap	first	Rand.Uni.500.10.2.gexf	500	5000	3	2	[22, 22, 22, 22]	11.1420558695813	8.19478012694566	8.194780126945659	inf	70	0	0	0	0	[11.142055869581283, 8.194780126945659]	Rand	Uni	500	10	2	gexf	11.1420558695813	1.35965281520422	0
3023	cut	cap	first	Rand.Uni.500.10.2.gexf	500	5000	5	3	[22, 22, 22, 22]	11.1420558695813	6.59745593879208	6.597455938792081	inf	126	0	0	0	0	[11.142055869581283, 6.597455938792081]	Rand	Uni	500	10	2	gexf	11.1420558695813	1.68884127047634	0
3024	cut	cap	first	Rand.Uni.500.10.2.gexf	500	5000	10	4	[22, 22, 22, 22]	11.1420558695813	3.07143308224631	3.0714330822463145	inf	71	0	0	0	0	[11.142055869581283, 3.0714330822463145]	Rand	Uni	500	10	2	gexf	11.1420558695813	3.62764076938068	0.5
3026	cut	cap	first	Rand.Uni.500.25.2.gexf	500	12500	2	1	[39, 39, 39, 39]	19.7630268388129	17.9820666582359	17.982066658235937	inf	15	0	0	0	0	[19.76302683881294, 17.982066658235937]	Rand	Uni	500	25	2	gexf	19.7630268388129	1.09904090638888	0
3027	cut	cap	first	Rand.Uni.500.25.2.gexf	500	12500	3	2	[39, 39, 39, 39]	19.7630268388129	17.1027685991114	17.102768599111393	inf	36	0	0	0	0	[19.76302683881294, 17.102768599111393]	Rand	Uni	500	25	2	gexf	19.7630268388129	1.15554547348783	0
3028	cut	cap	first	Rand.Uni.500.25.2.gexf	500	12500	5	3	[39, 39, 39, 39]	19.7630268388129	15.3682449610932	15.368244961093188	inf	36	0	0	0	0	[19.76302683881294, 15.368244961093188]	Rand	Uni	500	25	2	gexf	19.7630268388129	1.28596511110057	0
3029	cut	cap	first	Rand.Uni.500.25.2.gexf	500	12500	10	4	[39, 39, 39, 39]	19.7630268388129	11.3556992736456	11.355699273645614	inf	23	0	0	0	0	[19.76302683881294, 11.355699273645614]	Rand	Uni	500	25	2	gexf	19.7630268388129	1.74036194183824	0.5
3031	cut	cap	first	Rand.Uni.500.5.3.gexf	500	2500	2	1	[7, 7, 7, 7]	3.61924521831373	1.95785056149858	1.9578505614985784	inf	167	0	0	0	0	[3.6192452183137345, 1.9578505614985784]	Rand	Uni	500	5	3	gexf	3.61924521831373	1.84858093333921	0.5
3032	cut	cap	first	Rand.Uni.500.5.3.gexf	500	2500	3	2	[7, 7, 7, 7]	3.61924521831373	1.54304556514572	1.5430455651457184	inf	169	0	0	0	0	[3.6192452183137345, 1.5430455651457184]	Rand	Uni	500	5	3	gexf	3.57874775220514	2.31927548546966	0
3033	cut	cap	first	Rand.Uni.500.5.3.gexf	500	2500	5	3	[7, 7, 7, 7]	3.61924521831373	0.789562640133718	0.7895626401337181	inf	382	0	0	0	0	[3.6192452183137345, 0.7895626401337181]	Rand	Uni	500	5	3	gexf	2.93677584224787	3.71949696321815	0
3036	cut	cap	first	Rand.Uni.500.10.3.gexf	500	5000	2	1	[20, 20, 20, 20]	8.51857576191261	6.7131536434581	6.713153643458105	inf	56	0	0	0	0	[8.51857576191261, 6.713153643458105]	Rand	Uni	500	10	3	gexf	8.51857576191261	1.26893800057948	0.5
3037	cut	cap	first	Rand.Uni.500.10.3.gexf	500	5000	3	2	[20, 20, 20, 20]	8.51857576191261	5.95710554284433	5.957105542844332	inf	37	0	0	0	0	[8.51857576191261, 5.957105542844332]	Rand	Uni	500	10	3	gexf	8.51857576191261	1.42998570373579	0.5
3038	cut	cap	first	Rand.Uni.500.10.3.gexf	500	5000	5	3	[20, 20, 20, 20]	8.51857576191261	4.62733568345069	4.627335683450689	inf	70	0	0	0	0	[8.51857576191261, 4.627335683450689]	Rand	Uni	500	10	3	gexf	8.51857576191261	1.84092452863937	0.5
3039	cut	cap	first	Rand.Uni.500.10.3.gexf	500	5000	10	4	[20, 20, 20, 20]	8.51857576191261	1.78400922253349	1.7840092225334891	inf	91	0	0	0	0	[8.51857576191261, 1.7840092225334891]	Rand	Uni	500	10	3	gexf	8.19102012141096	4.59135525643685	0.5
3041	cut	cap	first	Rand.Uni.500.25.3.gexf	500	12500	2	1	[43, 43, 43, 43]	19.4529879860461	17.5322296418421	17.532229641842147	inf	20	0	0	0	0	[19.452987986046068, 17.532229641842147]	Rand	Uni	500	25	3	gexf	19.4529879860461	1.1095558513345	0.5
3042	cut	cap	first	Rand.Uni.500.25.3.gexf	500	12500	3	2	[43, 43, 43, 43]	19.4529879860461	16.628861636543	16.62886163654304	inf	36	0	0	0	0	[19.452987986046068, 16.62886163654304]	Rand	Uni	500	25	3	gexf	19.4529879860461	1.16983281304698	0.5
3043	cut	cap	first	Rand.Uni.500.25.3.gexf	500	12500	5	3	[43, 43, 43, 43]	19.4529879860461	14.881978435183	14.88197843518297	inf	18	0	0	0	0	[19.452987986046068, 14.88197843518297]	Rand	Uni	500	25	3	gexf	19.4529879860461	1.30715066352042	0
3044	cut	cap	first	Rand.Uni.500.25.3.gexf	500	12500	10	4	[43, 43, 43, 43]	19.4529879860461	10.9584140865845	10.958414086584474	inf	50	0	0	0	0	[19.452987986046068, 10.958414086584474]	Rand	Uni	500	25	3	gexf	19.4529879860461	1.7751645294971	0
3046	cut	cap	first	Rand.Uni.500.5.4.gexf	500	2500	2	1	[5, 5, 5, 5]	2.550050735555	1.44310882237348	1.4431088223734752	inf	88	0	0	0	0	[2.5500507355549993, 1.4431088223734752]	Rand	Uni	500	5	4	gexf	2.550050735555	1.76705366637628	0
3047	cut	cap	first	Rand.Uni.500.5.4.gexf	500	2500	3	2	[5, 5, 5, 5]	2.550050735555	0.665781241601908	1.0078614899558322	0.6657812416019084	155	1	0	0	0	[2.5500507355549993, 1.0078614899558322, 0.6657812416019084]	Rand	Uni	500	5	4	gexf	2.36363087304458	3.5501614124146	0.5
3051	cut	cap	first	Rand.Uni.500.10.4.gexf	500	5000	2	1	[11, 11, 11, 11]	5.80092011762179	3.94229141971709	3.942291419717093	inf	59	0	0	0	0	[5.8009201176217875, 3.942291419717093]	Rand	Uni	500	10	4	gexf	5.80092011762179	1.47145898159859	0.5
3052	cut	cap	first	Rand.Uni.500.10.4.gexf	500	5000	3	2	[11, 11, 11, 11]	5.80092011762179	3.12096835867749	3.120968358677487	inf	59	0	0	0	0	[5.8009201176217875, 3.120968358677487]	Rand	Uni	500	10	4	gexf	5.80092011762179	1.85869238356519	0
3053	cut	cap	first	Rand.Uni.500.10.4.gexf	500	5000	5	3	[11, 11, 11, 11]	5.80092011762179	1.72011131739285	1.7201113173928515	inf	72	0	0	0	0	[5.8009201176217875, 1.7201113173928515]	Rand	Uni	500	10	4	gexf	5.79514405803252	3.36905175812467	0.5
3054	cut	cap	first	Rand.Uni.500.10.4.gexf	500	5000	10	4	[11, 11, 11, 11]	5.80092011762179	0.0290762316450982	0.029076231645098205	inf	209	0	0	0	0	[5.8009201176217875, 0.029076231645098205]	Rand	Uni	500	10	4	gexf	0.31983854809608	11	0.5
3056	cut	cap	first	Rand.Uni.500.25.4.gexf	500	12500	2	1	[51, 51, 51, 51]	24.1145932696558	22.1490578263891	22.14905782638905	inf	24	0	0	0	0	[24.114593269655785, 22.14905782638905]	Rand	Uni	500	25	4	gexf	24.1145932696558	1.0887412664987	0
3057	cut	cap	first	Rand.Uni.500.25.4.gexf	500	12500	3	2	[51, 51, 51, 51]	24.1145932696558	21.188502624488	21.188502624488002	inf	51	0	0	0	0	[24.114593269655785, 21.188502624488002]	Rand	Uni	500	25	4	gexf	24.1145932696558	1.1380980382156	0.5
3058	cut	cap	first	Rand.Uni.500.25.4.gexf	500	12500	5	3	[51, 51, 51, 51]	24.1145932696558	19.3035165964941	19.30351659649407	inf	37	0	0	0	0	[24.114593269655785, 19.30351659649407]	Rand	Uni	500	25	4	gexf	24.1145932696558	1.24923317205506	0.5
3059	cut	cap	first	Rand.Uni.500.25.4.gexf	500	12500	10	4	[51, 51, 51, 51]	24.1145932696558	15.011308474629	15.011308474628978	inf	83	0	0	0	0	[24.114593269655785, 15.011308474628978]	Rand	Uni	500	25	4	gexf	24.1145932696558	1.60642846760577	0.5
3060	cut	cap	first	Rand.Uni.500.25.4.gexf	500	12500	50	5	[51, 51, 51, 51]	24.1145932696558	0.00797693621982953	0.007976936219829533	inf	84	0	0	0	0	[24.114593269655785, 0.007976936219829533]	Rand	Uni	500	25	4	gexf	0.406823747211306	51	0.5
3061	cut	cap	first	Rand.Uni.500.5.5.gexf	500	2500	2	1	[10, 10, 10, 10]	4.69480532828008	2.8456728754543	2.8456728754543024	inf	50	0	0	0	0	[4.694805328280077, 2.8456728754543024]	Rand	Uni	500	5	5	gexf	4.69480532828008	1.6498049964828	0.5
3062	cut	cap	first	Rand.Uni.500.5.5.gexf	500	2500	3	2	[10, 10, 10, 10]	4.69480532828008	2.09918908202717	2.099189082027167	inf	67	0	0	0	0	[4.694805328280077, 2.099189082027167]	Rand	Uni	500	5	5	gexf	4.69480532828008	2.23648520682394	0.5
3063	cut	cap	first	Rand.Uni.500.5.5.gexf	500	2500	5	3	[10, 10, 10, 10]	4.69480532828008	1.01613075108434	1.01613075108434	inf	232	0	0	0	0	[4.694805328280077, 1.01613075108434]	Rand	Uni	500	5	5	gexf	4.19837816405433	4.13173025181467	0.5
3066	cut	cap	first	Rand.Uni.500.10.5.gexf	500	5000	2	1	[20, 20, 20, 20]	10.1549281848325	8.3675901112787	8.367590111278696	inf	70	0	0	0	0	[10.154928184832498, 8.367590111278696]	Rand	Uni	500	10	5	gexf	10.1549281848325	1.21360248886291	0.5
3067	cut	cap	first	Rand.Uni.500.10.5.gexf	500	5000	3	2	[20, 20, 20, 20]	10.1549281848325	7.54039362541301	7.540393625413012	inf	70	0	0	0	0	[10.154928184832498, 7.540393625413012]	Rand	Uni	500	10	5	gexf	10.1549281848325	1.34673714520789	0.5
3068	cut	cap	first	Rand.Uni.500.10.5.gexf	500	5000	5	3	[20, 20, 20, 20]	10.1549281848325	5.91154203314142	5.91154203314142	inf	35	0	0	0	0	[10.154928184832498, 5.91154203314142]	Rand	Uni	500	10	5	gexf	10.1549281848325	1.71781374942472	0.5
3069	cut	cap	first	Rand.Uni.500.10.5.gexf	500	5000	10	4	[20, 20, 20, 20]	10.1549281848325	2.65347537012282	2.653475370122821	inf	93	0	0	0	0	[10.154928184832498, 2.653475370122821]	Rand	Uni	500	10	5	gexf	10.1461232340004	3.82371110289626	0.5
3071	cut	cap	first	Rand.Uni.500.25.5.gexf	500	12500	2	1	[43, 43, 43, 43]	19.5915338316765	17.6271418535538	17.627141853553788	inf	37	0	0	0	0	[19.591533831676475, 17.627141853553788]	Rand	Uni	500	25	5	gexf	19.5915338316765	1.11144132125576	0
3072	cut	cap	first	Rand.Uni.500.25.5.gexf	500	12500	3	2	[43, 43, 43, 43]	19.5915338316765	16.6636048130283	16.663604813028314	inf	24	0	0	0	0	[19.591533831676475, 16.663604813028314]	Rand	Uni	500	25	5	gexf	19.5915338316765	1.17570802065343	0
3073	cut	cap	first	Rand.Uni.500.25.5.gexf	500	12500	5	3	[43, 43, 43, 43]	19.5915338316765	14.7588488059252	14.758848805925188	inf	16	0	0	0	0	[19.591533831676475, 14.758848805925188]	Rand	Uni	500	25	5	gexf	19.5915338316765	1.32744322333671	0
3074	cut	cap	first	Rand.Uni.500.25.5.gexf	500	12500	10	4	[43, 43, 43, 43]	19.5915338316765	10.562988866292	10.562988866292024	inf	37	0	0	0	0	[19.591533831676475, 10.562988866292024]	Rand	Uni	500	25	5	gexf	19.5915338316765	1.85473392802636	0.5
3076	cut	cap	first	Rand.Uni.500.5.6.gexf	500	2500	2	1	[9, 9, 9, 9]	3.50700469749945	2.08710992400481	2.0871099240048068	inf	165	0	0	0	0	[3.507004697499446, 2.0871099240048068]	Rand	Uni	500	5	6	gexf	3.50700469749945	1.68031623881607	0.5
3077	cut	cap	first	Rand.Uni.500.5.6.gexf	500	2500	3	2	[9, 9, 9, 9]	3.50700469749945	1.57103624568236	1.571036245682364	inf	79	0	0	0	0	[3.507004697499446, 1.571036245682364]	Rand	Uni	500	5	6	gexf	3.50700469749945	2.23228757906614	0.5
3078	cut	cap	first	Rand.Uni.500.5.6.gexf	500	2500	5	3	[9, 9, 9, 9]	3.50700469749945	0.679287453266073	0.679287453266073	inf	391	0	0	0	0	[3.507004697499446, 0.679287453266073]	Rand	Uni	500	5	6	gexf	3.13066488600721	4.608748286097	0.5
3081	cut	cap	first	Rand.Uni.500.10.6.gexf	500	5000	2	1	[15, 15, 15, 15]	6.93095996935107	5.14217915481444	5.1421791548144355	inf	50	0	0	0	0	[6.930959969351074, 5.1421791548144355]	Rand	Uni	500	10	6	gexf	6.93095996935107	1.34786435102361	0.5
3082	cut	cap	first	Rand.Uni.500.10.6.gexf	500	5000	3	2	[15, 15, 15, 15]	6.93095996935107	4.35882578003309	4.358825780033087	inf	71	0	0	0	0	[6.930959969351074, 4.358825780033087]	Rand	Uni	500	10	6	gexf	6.93095996935107	1.59009795736742	0
3083	cut	cap	first	Rand.Uni.500.10.6.gexf	500	5000	5	3	[15, 15, 15, 15]	6.93095996935107	3.0994238244355	3.099423824435499	inf	71	0	0	0	0	[6.930959969351074, 3.099423824435499]	Rand	Uni	500	10	6	gexf	6.93095996935107	2.2362091672356	0
3084	cut	cap	first	Rand.Uni.500.10.6.gexf	500	5000	10	4	[15, 15, 15, 15]	6.93095996935107	0.896831967374135	0.8968319673741353	inf	125	0	0	0	0	[6.930959969351074, 0.8968319673741353]	Rand	Uni	500	10	6	gexf	5.67159534884732	6.32403343678011	0.5
3086	cut	cap	first	Rand.Uni.500.25.6.gexf	500	12500	2	1	[49, 49, 49, 49]	25.1250615429031	23.1539946663643	23.15399466636428	inf	28	0	0	0	0	[25.12506154290308, 23.15399466636428]	Rand	Uni	500	25	6	gexf	25.1250615429031	1.08512858817412	0
3087	cut	cap	first	Rand.Uni.500.25.6.gexf	500	12500	3	2	[49, 49, 49, 49]	25.1250615429031	22.213178594496	22.213178594496007	inf	20	0	0	0	0	[25.12506154290308, 22.213178594496007]	Rand	Uni	500	25	6	gexf	25.1250615429031	1.13108808070938	0
3088	cut	cap	first	Rand.Uni.500.25.6.gexf	500	12500	5	3	[49, 49, 49, 49]	25.1250615429031	20.3568221492321	20.35682214923212	inf	20	0	0	0	0	[25.12506154290308, 20.35682214923212]	Rand	Uni	500	25	6	gexf	25.1250615429031	1.23423299367239	0.5
3089	cut	cap	first	Rand.Uni.500.25.6.gexf	500	12500	10	4	[49, 49, 49, 49]	25.1250615429031	15.9073455725663	15.907345572566305	inf	20	0	0	0	0	[25.12506154290308, 15.907345572566305]	Rand	Uni	500	25	6	gexf	25.1250615429031	1.57946286061916	0.5
3091	cut	cap	first	Rand.Uni.500.5.7.gexf	500	2500	2	1	[9, 9, 9, 9]	5.3022040220333	3.60527575654932	3.605275756549323	inf	103	0	0	0	0	[5.302204022033304, 3.605275756549323]	Rand	Uni	500	5	7	gexf	5.30220402203331	1.4706791879654	0
