path	k	max.multirute.flow	iterations	k.0	n	max.c	ex	k.4
3198	Complete.1000.20.80.gexf	5	9833	1	Complete	1000	20	80	gexf
3199	Complete.1000.20.80.gexf	10	9833	1	Complete	1000	20	80	gexf
3200	Complete.1000.20.80.gexf	50	9833	1	Complete	1000	20	80	gexf
3201	Complete.50.1.81.gexf	2	24.8973825484739	1	Complete	50	1	81	gexf
3202	Complete.50.1.81.gexf	3	24.8973825484739	1	Complete	50	1	81	gexf
3203	Complete.50.1.81.gexf	5	24.8973825484739	1	Complete	50	1	81	gexf
3204	Complete.50.1.81.gexf	10	24.8973825484739	1	Complete	50	1	81	gexf
3206	Complete.50.20.81.gexf	2	492	1	Complete	50	20	81	gexf
3207	Complete.50.20.81.gexf	3	492	1	Complete	50	20	81	gexf
3208	Complete.50.20.81.gexf	5	492	1	Complete	50	20	81	gexf
3209	Complete.50.20.81.gexf	10	492	1	Complete	50	20	81	gexf
3211	Complete.100.1.81.gexf	2	49.8366379123393	1	Complete	100	1	81	gexf
3212	Complete.100.1.81.gexf	3	49.8366379123393	1	Complete	100	1	81	gexf
3213	Complete.100.1.81.gexf	5	49.8366379123393	1	Complete	100	1	81	gexf
3214	Complete.100.1.81.gexf	10	49.8366379123393	1	Complete	100	1	81	gexf
3215	Complete.100.1.81.gexf	50	49.7938812580558	4	Complete	100	1	81	gexf
3216	Complete.100.20.81.gexf	2	998	1	Complete	100	20	81	gexf
3217	Complete.100.20.81.gexf	3	998	1	Complete	100	20	81	gexf
3218	Complete.100.20.81.gexf	5	998	1	Complete	100	20	81	gexf
3219	Complete.100.20.81.gexf	10	998	2	Complete	100	20	81	gexf
3220	Complete.100.20.81.gexf	50	998	2	Complete	100	20	81	gexf
3221	Complete.500.1.81.gexf	2	243.526357038135	2	Complete	500	1	81	gexf
3222	Complete.500.1.81.gexf	3	243.526357038135	1	Complete	500	1	81	gexf
3223	Complete.500.1.81.gexf	5	243.526357038135	3	Complete	500	1	81	gexf
3224	Complete.500.1.81.gexf	10	243.526357038135	1	Complete	500	1	81	gexf
3225	Complete.500.1.81.gexf	50	243.526357038135	1	Complete	500	1	81	gexf
3226	Complete.500.20.81.gexf	2	4884	1	Complete	500	20	81	gexf
3227	Complete.500.20.81.gexf	3	4884	1	Complete	500	20	81	gexf
3228	Complete.500.20.81.gexf	5	4884	1	Complete	500	20	81	gexf
3229	Complete.500.20.81.gexf	10	4884	1	Complete	500	20	81	gexf
3230	Complete.500.20.81.gexf	50	4884	1	Complete	500	20	81	gexf
3231	Complete.1000.1.81.gexf	2	487.62870223559	1	Complete	1000	1	81	gexf
3232	Complete.1000.1.81.gexf	3	487.62870223559	1	Complete	1000	1	81	gexf
3233	Complete.1000.1.81.gexf	5	487.62870223559	1	Complete	1000	1	81	gexf
3234	Complete.1000.1.81.gexf	10	487.62870223559	1	Complete	1000	1	81	gexf
3235	Complete.1000.1.81.gexf	50	487.62870223559	1	Complete	1000	1	81	gexf
3236	Complete.1000.20.81.gexf	2	9918	1	Complete	1000	20	81	gexf
3237	Complete.1000.20.81.gexf	3	9918	1	Complete	1000	20	81	gexf
3238	Complete.1000.20.81.gexf	5	9918	1	Complete	1000	20	81	gexf
3239	Complete.1000.20.81.gexf	10	9918	1	Complete	1000	20	81	gexf
3240	Complete.1000.20.81.gexf	50	9918	1	Complete	1000	20	81	gexf
3241	Complete.50.1.82.gexf	2	22.4386253574708	1	Complete	50	1	82	gexf
3242	Complete.50.1.82.gexf	3	22.4386253574708	1	Complete	50	1	82	gexf
3243	Complete.50.1.82.gexf	5	22.4386253574708	1	Complete	50	1	82	gexf
3244	Complete.50.1.82.gexf	10	22.4386253574708	1	Complete	50	1	82	gexf
3246	Complete.50.20.82.gexf	2	473	1	Complete	50	20	82	gexf
3247	Complete.50.20.82.gexf	3	473	1	Complete	50	20	82	gexf
3248	Complete.50.20.82.gexf	5	473	1	Complete	50	20	82	gexf
3249	Complete.50.20.82.gexf	10	473	1	Complete	50	20	82	gexf
3251	Complete.100.1.82.gexf	2	51.8029764340503	2	Complete	100	1	82	gexf
3252	Complete.100.1.82.gexf	3	51.8029764340503	1	Complete	100	1	82	gexf
3253	Complete.100.1.82.gexf	5	51.8029764340503	3	Complete	100	1	82	gexf
3254	Complete.100.1.82.gexf	10	51.8029764340503	2	Complete	100	1	82	gexf
3255	Complete.100.1.82.gexf	50	51.8029764340503	1	Complete	100	1	82	gexf
3256	Complete.100.20.82.gexf	2	962	1	Complete	100	20	82	gexf
3257	Complete.100.20.82.gexf	3	962	1	Complete	100	20	82	gexf
3258	Complete.100.20.82.gexf	5	962	1	Complete	100	20	82	gexf
3259	Complete.100.20.82.gexf	10	962	1	Complete	100	20	82	gexf
3260	Complete.100.20.82.gexf	50	961.86	2	Complete	100	20	82	gexf
3261	Complete.500.1.82.gexf	2	249.174799241846	1	Complete	500	1	82	gexf
3262	Complete.500.1.82.gexf	3	249.174799241846	1	Complete	500	1	82	gexf
3263	Complete.500.1.82.gexf	5	249.174799241846	1	Complete	500	1	82	gexf
3264	Complete.500.1.82.gexf	10	249.174799241846	2	Complete	500	1	82	gexf
3265	Complete.500.1.82.gexf	50	249.174799241846	1	Complete	500	1	82	gexf
3266	Complete.500.20.82.gexf	2	4822	1	Complete	500	20	82	gexf
3267	Complete.500.20.82.gexf	3	4822	1	Complete	500	20	82	gexf
3268	Complete.500.20.82.gexf	5	4822	1	Complete	500	20	82	gexf
3269	Complete.500.20.82.gexf	10	4822	1	Complete	500	20	82	gexf
3270	Complete.500.20.82.gexf	50	4822	1	Complete	500	20	82	gexf
3271	Complete.1000.1.82.gexf	2	493.800123390426	1	Complete	1000	1	82	gexf
3272	Complete.1000.1.82.gexf	3	493.800123390426	1	Complete	1000	1	82	gexf
3273	Complete.1000.1.82.gexf	5	493.800123390426	1	Complete	1000	1	82	gexf
3274	Complete.1000.1.82.gexf	10	493.800123390426	1	Complete	1000	1	82	gexf
3275	Complete.1000.1.82.gexf	50	493.800123390426	1	Complete	1000	1	82	gexf
3276	Complete.1000.20.82.gexf	2	9907	1	Complete	1000	20	82	gexf
3277	Complete.1000.20.82.gexf	3	9907	1	Complete	1000	20	82	gexf
3278	Complete.1000.20.82.gexf	5	9907	1	Complete	1000	20	82	gexf
3279	Complete.1000.20.82.gexf	10	9907	1	Complete	1000	20	82	gexf
3280	Complete.1000.20.82.gexf	50	9907	1	Complete	1000	20	82	gexf
3281	Complete.50.1.83.gexf	2	23.021674183755	1	Complete	50	1	83	gexf
3282	Complete.50.1.83.gexf	3	23.021674183755	1	Complete	50	1	83	gexf
3283	Complete.50.1.83.gexf	5	23.021674183755	1	Complete	50	1	83	gexf
3284	Complete.50.1.83.gexf	10	23.021674183755	1	Complete	50	1	83	gexf
3286	Complete.50.20.83.gexf	2	450	1	Complete	50	20	83	gexf
3287	Complete.50.20.83.gexf	3	450	1	Complete	50	20	83	gexf
3288	Complete.50.20.83.gexf	5	450	1	Complete	50	20	83	gexf
3289	Complete.50.20.83.gexf	10	450	1	Complete	50	20	83	gexf
3291	Complete.100.1.83.gexf	2	48.6733885533148	1	Complete	100	1	83	gexf
3292	Complete.100.1.83.gexf	3	48.6733885533148	1	Complete	100	1	83	gexf
3293	Complete.100.1.83.gexf	5	48.6733885533148	1	Complete	100	1	83	gexf
3294	Complete.100.1.83.gexf	10	48.6733885533148	1	Complete	100	1	83	gexf
3295	Complete.100.1.83.gexf	50	48.6517426105667	3	Complete	100	1	83	gexf
3296	Complete.100.20.83.gexf	2	997	1	Complete	100	20	83	gexf
3297	Complete.100.20.83.gexf	3	997	1	Complete	100	20	83	gexf
3298	Complete.100.20.83.gexf	5	997	1	Complete	100	20	83	gexf
3299	Complete.100.20.83.gexf	10	997	1	Complete	100	20	83	gexf
3300	Complete.100.20.83.gexf	50	997	3	Complete	100	20	83	gexf
3301	Complete.500.1.83.gexf	2	248.895768654505	1	Complete	500	1	83	gexf
3302	Complete.500.1.83.gexf	3	248.895768654505	1	Complete	500	1	83	gexf
3303	Complete.500.1.83.gexf	5	248.895768654505	1	Complete	500	1	83	gexf
3304	Complete.500.1.83.gexf	10	248.895768654505	1	Complete	500	1	83	gexf
3305	Complete.500.1.83.gexf	50	248.895768654505	1	Complete	500	1	83	gexf
3306	Complete.500.20.83.gexf	2	4916	1	Complete	500	20	83	gexf
3307	Complete.500.20.83.gexf	3	4916	1	Complete	500	20	83	gexf
3308	Complete.500.20.83.gexf	5	4916	1	Complete	500	20	83	gexf
3309	Complete.500.20.83.gexf	10	4916	1	Complete	500	20	83	gexf
3310	Complete.500.20.83.gexf	50	4916	1	Complete	500	20	83	gexf
3311	Complete.1000.1.83.gexf	2	484.396552025955	1	Complete	1000	1	83	gexf
3312	Complete.1000.1.83.gexf	3	484.396552025955	1	Complete	1000	1	83	gexf
3313	Complete.1000.1.83.gexf	5	484.396552025955	1	Complete	1000	1	83	gexf
3314	Complete.1000.1.83.gexf	10	484.396552025955	2	Complete	1000	1	83	gexf
3315	Complete.1000.1.83.gexf	50	484.396552025955	1	Complete	1000	1	83	gexf
3316	Complete.1000.20.83.gexf	2	10028	1	Complete	1000	20	83	gexf
3317	Complete.1000.20.83.gexf	3	10028	1	Complete	1000	20	83	gexf
3318	Complete.1000.20.83.gexf	5	10028	1	Complete	1000	20	83	gexf
3319	Complete.1000.20.83.gexf	10	10028	1	Complete	1000	20	83	gexf
3320	Complete.1000.20.83.gexf	50	10028	1	Complete	1000	20	83	gexf
3321	Complete.50.1.84.gexf	2	23.8550479192034	1	Complete	50	1	84	gexf
3322	Complete.50.1.84.gexf	3	23.8550479192034	1	Complete	50	1	84	gexf
3323	Complete.50.1.84.gexf	5	23.8550479192034	1	Complete	50	1	84	gexf
3324	Complete.50.1.84.gexf	10	23.8550479192034	1	Complete	50	1	84	gexf
3326	Complete.50.20.84.gexf	2	517	1	Complete	50	20	84	gexf
3327	Complete.50.20.84.gexf	3	517	1	Complete	50	20	84	gexf
3328	Complete.50.20.84.gexf	5	517	1	Complete	50	20	84	gexf
3329	Complete.50.20.84.gexf	10	517	1	Complete	50	20	84	gexf
3331	Complete.100.1.84.gexf	2	51.6588132281076	1	Complete	100	1	84	gexf
3332	Complete.100.1.84.gexf	3	51.6588132281076	1	Complete	100	1	84	gexf
3333	Complete.100.1.84.gexf	5	51.6588132281076	1	Complete	100	1	84	gexf
3334	Complete.100.1.84.gexf	10	51.6588132281076	1	Complete	100	1	84	gexf
3335	Complete.100.1.84.gexf	50	51.6588132281076	3	Complete	100	1	84	gexf
3336	Complete.100.20.84.gexf	2	1005	1	Complete	100	20	84	gexf
3337	Complete.100.20.84.gexf	3	1005	1	Complete	100	20	84	gexf
3338	Complete.100.20.84.gexf	5	1005	1	Complete	100	20	84	gexf
3339	Complete.100.20.84.gexf	10	1005	1	Complete	100	20	84	gexf
3340	Complete.100.20.84.gexf	50	1005	1	Complete	100	20	84	gexf
3341	Complete.500.1.84.gexf	2	243.530211762668	1	Complete	500	1	84	gexf
3342	Complete.500.1.84.gexf	3	243.530211762668	1	Complete	500	1	84	gexf
3343	Complete.500.1.84.gexf	5	243.530211762668	1	Complete	500	1	84	gexf
3344	Complete.500.1.84.gexf	10	243.530211762668	1	Complete	500	1	84	gexf
3345	Complete.500.1.84.gexf	50	243.530211762668	1	Complete	500	1	84	gexf
3346	Complete.500.20.84.gexf	2	5018	1	Complete	500	20	84	gexf
3347	Complete.500.20.84.gexf	3	5018	1	Complete	500	20	84	gexf
3348	Complete.500.20.84.gexf	5	5018	1	Complete	500	20	84	gexf
3349	Complete.500.20.84.gexf	10	5018	1	Complete	500	20	84	gexf
3350	Complete.500.20.84.gexf	50	5018	1	Complete	500	20	84	gexf
3351	Complete.1000.1.84.gexf	2	508.192665421232	1	Complete	1000	1	84	gexf
3352	Complete.1000.1.84.gexf	3	508.192665421232	1	Complete	1000	1	84	gexf
3353	Complete.1000.1.84.gexf	5	508.192665421232	1	Complete	1000	1	84	gexf
3354	Complete.1000.1.84.gexf	10	508.192665421232	2	Complete	1000	1	84	gexf
3355	Complete.1000.1.84.gexf	50	508.192665421232	4	Complete	1000	1	84	gexf
3356	Complete.1000.20.84.gexf	2	9982	1	Complete	1000	20	84	gexf
3357	Complete.1000.20.84.gexf	3	9982	1	Complete	1000	20	84	gexf
3358	Complete.1000.20.84.gexf	5	9982	1	Complete	1000	20	84	gexf
3359	Complete.1000.20.84.gexf	10	9982	1	Complete	1000	20	84	gexf
3360	Complete.1000.20.84.gexf	50	9982	1	Complete	1000	20	84	gexf
3361	Complete.50.1.85.gexf	2	22.9999049351943	1	Complete	50	1	85	gexf
3362	Complete.50.1.85.gexf	3	22.9999049351943	1	Complete	50	1	85	gexf
3363	Complete.50.1.85.gexf	5	22.9999049351943	1	Complete	50	1	85	gexf
3364	Complete.50.1.85.gexf	10	22.9999049351943	2	Complete	50	1	85	gexf
3366	Complete.50.20.85.gexf	2	510	1	Complete	50	20	85	gexf
3367	Complete.50.20.85.gexf	3	510	1	Complete	50	20	85	gexf
3368	Complete.50.20.85.gexf	5	510	1	Complete	50	20	85	gexf
3369	Complete.50.20.85.gexf	10	510	2	Complete	50	20	85	gexf
3371	Complete.100.1.85.gexf	2	49.945664905221	1	Complete	100	1	85	gexf
3372	Complete.100.1.85.gexf	3	49.945664905221	1	Complete	100	1	85	gexf
3373	Complete.100.1.85.gexf	5	49.945664905221	1	Complete	100	1	85	gexf
3374	Complete.100.1.85.gexf	10	49.945664905221	1	Complete	100	1	85	gexf
3375	Complete.100.1.85.gexf	50	49.9145145287137	4	Complete	100	1	85	gexf
3376	Complete.100.20.85.gexf	2	953	1	Complete	100	20	85	gexf
3377	Complete.100.20.85.gexf	3	953	1	Complete	100	20	85	gexf
3378	Complete.100.20.85.gexf	5	953	1	Complete	100	20	85	gexf
3379	Complete.100.20.85.gexf	10	953	1	Complete	100	20	85	gexf
3380	Complete.100.20.85.gexf	50	952.34693877551	3	Complete	100	20	85	gexf
3381	Complete.500.1.85.gexf	2	245.424833692259	2	Complete	500	1	85	gexf
3382	Complete.500.1.85.gexf	3	245.424833692259	1	Complete	500	1	85	gexf
3383	Complete.500.1.85.gexf	5	245.424833692259	3	Complete	500	1	85	gexf
3384	Complete.500.1.85.gexf	10	245.424833692259	1	Complete	500	1	85	gexf
3385	Complete.500.1.85.gexf	50	245.424833692259	7	Complete	500	1	85	gexf
3386	Complete.500.20.85.gexf	2	4952	1	Complete	500	20	85	gexf
3387	Complete.500.20.85.gexf	3	4952	1	Complete	500	20	85	gexf
3388	Complete.500.20.85.gexf	5	4952	1	Complete	500	20	85	gexf
3389	Complete.500.20.85.gexf	10	4952	1	Complete	500	20	85	gexf
3390	Complete.500.20.85.gexf	50	4952	1	Complete	500	20	85	gexf
3391	Complete.1000.1.85.gexf	2	487.227406569215	1	Complete	1000	1	85	gexf
3392	Complete.1000.1.85.gexf	3	487.227406569215	1	Complete	1000	1	85	gexf
3393	Complete.1000.1.85.gexf	5	487.227406569215	1	Complete	1000	1	85	gexf
3394	Complete.1000.1.85.gexf	10	487.227406569215	1	Complete	1000	1	85	gexf
3395	Complete.1000.1.85.gexf	50	487.227406569215	1	Complete	1000	1	85	gexf
3396	Complete.1000.20.85.gexf	2	9806	1	Complete	1000	20	85	gexf
3397	Complete.1000.20.85.gexf	3	9806	1	Complete	1000	20	85	gexf
3398	Complete.1000.20.85.gexf	5	9806	1	Complete	1000	20	85	gexf
3399	Complete.1000.20.85.gexf	10	9806	1	Complete	1000	20	85	gexf
3400	Complete.1000.20.85.gexf	50	9806	1	Complete	1000	20	85	gexf
3401	Complete.50.1.86.gexf	2	27.6942818531275	1	Complete	50	1	86	gexf
3402	Complete.50.1.86.gexf	3	27.6942818531275	1	Complete	50	1	86	gexf
3403	Complete.50.1.86.gexf	5	27.6942818531275	1	Complete	50	1	86	gexf
3404	Complete.50.1.86.gexf	10	27.6942818531275	1	Complete	50	1	86	gexf
3406	Complete.50.20.86.gexf	2	459	1	Complete	50	20	86	gexf
3407	Complete.50.20.86.gexf	3	459	1	Complete	50	20	86	gexf
3408	Complete.50.20.86.gexf	5	459	1	Complete	50	20	86	gexf
3409	Complete.50.20.86.gexf	10	459	1	Complete	50	20	86	gexf
3411	Complete.100.1.86.gexf	2	49.986853402681	2	Complete	100	1	86	gexf
3412	Complete.100.1.86.gexf	3	49.986853402681	1	Complete	100	1	86	gexf
3413	Complete.100.1.86.gexf	5	49.986853402681	3	Complete	100	1	86	gexf
3414	Complete.100.1.86.gexf	10	49.986853402681	1	Complete	100	1	86	gexf
3415	Complete.100.1.86.gexf	50	49.970892281985	3	Complete	100	1	86	gexf
3416	Complete.100.20.86.gexf	2	965	1	Complete	100	20	86	gexf
3417	Complete.100.20.86.gexf	3	965	1	Complete	100	20	86	gexf
3418	Complete.100.20.86.gexf	5	965	1	Complete	100	20	86	gexf
3419	Complete.100.20.86.gexf	10	965	2	Complete	100	20	86	gexf
3420	Complete.100.20.86.gexf	50	964.466666666667	7	Complete	100	20	86	gexf
3421	Complete.500.1.86.gexf	2	247.837252749617	1	Complete	500	1	86	gexf
3422	Complete.500.1.86.gexf	3	247.837252749617	1	Complete	500	1	86	gexf
3423	Complete.500.1.86.gexf	5	247.837252749617	1	Complete	500	1	86	gexf
3424	Complete.500.1.86.gexf	10	247.837252749617	1	Complete	500	1	86	gexf
3425	Complete.500.1.86.gexf	50	247.837252749617	1	Complete	500	1	86	gexf
3426	Complete.500.20.86.gexf	2	4812	1	Complete	500	20	86	gexf
3427	Complete.500.20.86.gexf	3	4812	1	Complete	500	20	86	gexf
3428	Complete.500.20.86.gexf	5	4812	1	Complete	500	20	86	gexf
3429	Complete.500.20.86.gexf	10	4812	1	Complete	500	20	86	gexf
3430	Complete.500.20.86.gexf	50	4812	1	Complete	500	20	86	gexf
3431	Complete.1000.1.86.gexf	2	495.294530959712	1	Complete	1000	1	86	gexf
3432	Complete.1000.1.86.gexf	3	495.294530959712	1	Complete	1000	1	86	gexf
3433	Complete.1000.1.86.gexf	5	495.294530959712	1	Complete	1000	1	86	gexf
3434	Complete.1000.1.86.gexf	10	495.294530959712	1	Complete	1000	1	86	gexf
3435	Complete.1000.1.86.gexf	50	495.294530959712	1	Complete	1000	1	86	gexf
3436	Complete.1000.20.86.gexf	2	9993	1	Complete	1000	20	86	gexf
3437	Complete.1000.20.86.gexf	3	9993	1	Complete	1000	20	86	gexf
3438	Complete.1000.20.86.gexf	5	9993	1	Complete	1000	20	86	gexf
3439	Complete.1000.20.86.gexf	10	9993	1	Complete	1000	20	86	gexf
3440	Complete.1000.20.86.gexf	50	9993	1	Complete	1000	20	86	gexf
3441	Complete.50.1.87.gexf	2	20.7883174439031	1	Complete	50	1	87	gexf
3442	Complete.50.1.87.gexf	3	20.7883174439031	1	Complete	50	1	87	gexf
3443	Complete.50.1.87.gexf	5	20.7883174439031	1	Complete	50	1	87	gexf
3444	Complete.50.1.87.gexf	10	20.7883174439031	1	Complete	50	1	87	gexf
3446	Complete.50.20.87.gexf	2	443	1	Complete	50	20	87	gexf
3447	Complete.50.20.87.gexf	3	443	1	Complete	50	20	87	gexf
3448	Complete.50.20.87.gexf	5	443	1	Complete	50	20	87	gexf
3449	Complete.50.20.87.gexf	10	443	1	Complete	50	20	87	gexf
3451	Complete.100.1.87.gexf	2	46.8166241620238	1	Complete	100	1	87	gexf
3452	Complete.100.1.87.gexf	3	46.8166241620238	1	Complete	100	1	87	gexf
3453	Complete.100.1.87.gexf	5	46.8166241620238	1	Complete	100	1	87	gexf
3454	Complete.100.1.87.gexf	10	46.8166241620238	1	Complete	100	1	87	gexf
3455	Complete.100.1.87.gexf	50	46.6380814545597	8	Complete	100	1	87	gexf
3456	Complete.100.20.87.gexf	2	868	1	Complete	100	20	87	gexf
3457	Complete.100.20.87.gexf	3	868	1	Complete	100	20	87	gexf
3458	Complete.100.20.87.gexf	5	868	1	Complete	100	20	87	gexf
3459	Complete.100.20.87.gexf	10	868	1	Complete	100	20	87	gexf
3460	Complete.100.20.87.gexf	50	860.2	8	Complete	100	20	87	gexf
3461	Complete.500.1.87.gexf	2	245.809268956738	2	Complete	500	1	87	gexf
3462	Complete.500.1.87.gexf	3	245.809268956738	1	Complete	500	1	87	gexf
3463	Complete.500.1.87.gexf	5	245.809268956738	3	Complete	500	1	87	gexf
3464	Complete.500.1.87.gexf	10	245.809268956738	1	Complete	500	1	87	gexf
3465	Complete.500.1.87.gexf	50	245.809268956738	1	Complete	500	1	87	gexf
3466	Complete.500.20.87.gexf	2	4838	1	Complete	500	20	87	gexf
3467	Complete.500.20.87.gexf	3	4838	1	Complete	500	20	87	gexf
3468	Complete.500.20.87.gexf	5	4838	1	Complete	500	20	87	gexf
3469	Complete.500.20.87.gexf	10	4838	1	Complete	500	20	87	gexf
3470	Complete.500.20.87.gexf	50	4838	1	Complete	500	20	87	gexf
3471	Complete.1000.1.87.gexf	2	492.209572977584	2	Complete	1000	1	87	gexf
3472	Complete.1000.1.87.gexf	3	492.209572977584	1	Complete	1000	1	87	gexf
3473	Complete.1000.1.87.gexf	5	492.209572977584	3	Complete	1000	1	87	gexf
3474	Complete.1000.1.87.gexf	10	492.209572977584	2	Complete	1000	1	87	gexf
3475	Complete.1000.1.87.gexf	50	492.209572977584	1	Complete	1000	1	87	gexf
3476	Complete.1000.20.87.gexf	2	9933	1	Complete	1000	20	87	gexf
3477	Complete.1000.20.87.gexf	3	9933	1	Complete	1000	20	87	gexf
3478	Complete.1000.20.87.gexf	5	9933	1	Complete	1000	20	87	gexf
3479	Complete.1000.20.87.gexf	10	9933	1	Complete	1000	20	87	gexf
3480	Complete.1000.20.87.gexf	50	9933	1	Complete	1000	20	87	gexf
3481	Complete.50.1.88.gexf	2	22.337103615235	1	Complete	50	1	88	gexf
3482	Complete.50.1.88.gexf	3	22.337103615235	1	Complete	50	1	88	gexf
3483	Complete.50.1.88.gexf	5	22.337103615235	1	Complete	50	1	88	gexf
3484	Complete.50.1.88.gexf	10	22.337103615235	1	Complete	50	1	88	gexf
3486	Complete.50.20.88.gexf	2	501	1	Complete	50	20	88	gexf
3487	Complete.50.20.88.gexf	3	501	1	Complete	50	20	88	gexf
3488	Complete.50.20.88.gexf	5	501	1	Complete	50	20	88	gexf
3489	Complete.50.20.88.gexf	10	501	1	Complete	50	20	88	gexf
3491	Complete.100.1.88.gexf	2	51.3483947804172	1	Complete	100	1	88	gexf
3492	Complete.100.1.88.gexf	3	51.3483947804172	1	Complete	100	1	88	gexf
3493	Complete.100.1.88.gexf	5	51.3483947804172	1	Complete	100	1	88	gexf
3494	Complete.100.1.88.gexf	10	51.3483947804172	1	Complete	100	1	88	gexf
3495	Complete.100.1.88.gexf	50	51.3483947804172	1	Complete	100	1	88	gexf
3496	Complete.100.20.88.gexf	2	1030	1	Complete	100	20	88	gexf
3497	Complete.100.20.88.gexf	3	1030	1	Complete	100	20	88	gexf
3498	Complete.100.20.88.gexf	5	1030	1	Complete	100	20	88	gexf
3499	Complete.100.20.88.gexf	10	1030	1	Complete	100	20	88	gexf
3500	Complete.100.20.88.gexf	50	1030	1	Complete	100	20	88	gexf
3501	Complete.500.1.88.gexf	2	244.717944211315	2	Complete	500	1	88	gexf
3502	Complete.500.1.88.gexf	3	244.717944211315	1	Complete	500	1	88	gexf
3503	Complete.500.1.88.gexf	5	244.717944211315	3	Complete	500	1	88	gexf
3504	Complete.500.1.88.gexf	10	244.717944211315	1	Complete	500	1	88	gexf
3505	Complete.500.1.88.gexf	50	244.717944211315	1	Complete	500	1	88	gexf
3506	Complete.500.20.88.gexf	2	5052	1	Complete	500	20	88	gexf
3507	Complete.500.20.88.gexf	3	5052	1	Complete	500	20	88	gexf
3508	Complete.500.20.88.gexf	5	5052	1	Complete	500	20	88	gexf
3509	Complete.500.20.88.gexf	10	5052	1	Complete	500	20	88	gexf
3510	Complete.500.20.88.gexf	50	5052	1	Complete	500	20	88	gexf
3511	Complete.1000.1.88.gexf	2	498.91207805492	2	Complete	1000	1	88	gexf
3512	Complete.1000.1.88.gexf	3	498.91207805492	1	Complete	1000	1	88	gexf
3513	Complete.1000.1.88.gexf	5	498.91207805492	3	Complete	1000	1	88	gexf
3514	Complete.1000.1.88.gexf	10	498.91207805492	1	Complete	1000	1	88	gexf
3515	Complete.1000.1.88.gexf	50	498.91207805492	13	Complete	1000	1	88	gexf
3516	Complete.1000.20.88.gexf	2	10112	1	Complete	1000	20	88	gexf
3517	Complete.1000.20.88.gexf	3	10112	1	Complete	1000	20	88	gexf
3518	Complete.1000.20.88.gexf	5	10112	1	Complete	1000	20	88	gexf
3519	Complete.1000.20.88.gexf	10	10112	1	Complete	1000	20	88	gexf
3520	Complete.1000.20.88.gexf	50	10112	1	Complete	1000	20	88	gexf
3521	Complete.50.1.89.gexf	2	25.338437874762	1	Complete	50	1	89	gexf
3522	Complete.50.1.89.gexf	3	25.338437874762	1	Complete	50	1	89	gexf
3523	Complete.50.1.89.gexf	5	25.338437874762	1	Complete	50	1	89	gexf
3524	Complete.50.1.89.gexf	10	25.338437874762	1	Complete	50	1	89	gexf
3526	Complete.50.20.89.gexf	2	472	1	Complete	50	20	89	gexf
3527	Complete.50.20.89.gexf	3	472	1	Complete	50	20	89	gexf
3528	Complete.50.20.89.gexf	5	472	1	Complete	50	20	89	gexf
3529	Complete.50.20.89.gexf	10	472	1	Complete	50	20	89	gexf
3531	Complete.100.1.89.gexf	2	48.072592825957	1	Complete	100	1	89	gexf
3532	Complete.100.1.89.gexf	3	48.072592825957	1	Complete	100	1	89	gexf
3533	Complete.100.1.89.gexf	5	48.072592825957	1	Complete	100	1	89	gexf
3534	Complete.100.1.89.gexf	10	48.072592825957	1	Complete	100	1	89	gexf
3535	Complete.100.1.89.gexf	50	47.9827577672247	3	Complete	100	1	89	gexf
3536	Complete.100.20.89.gexf	2	962	1	Complete	100	20	89	gexf
3537	Complete.100.20.89.gexf	3	962	1	Complete	100	20	89	gexf
3538	Complete.100.20.89.gexf	5	962	1	Complete	100	20	89	gexf
3539	Complete.100.20.89.gexf	10	962	1	Complete	100	20	89	gexf
3540	Complete.100.20.89.gexf	50	961.714285714286	3	Complete	100	20	89	gexf
3541	Complete.500.1.89.gexf	2	248.682750897152	1	Complete	500	1	89	gexf
3542	Complete.500.1.89.gexf	3	248.682750897152	1	Complete	500	1	89	gexf
3543	Complete.500.1.89.gexf	5	248.682750897152	1	Complete	500	1	89	gexf
3544	Complete.500.1.89.gexf	10	248.682750897152	1	Complete	500	1	89	gexf
3545	Complete.500.1.89.gexf	50	248.682750897152	1	Complete	500	1	89	gexf
3546	Complete.500.20.89.gexf	2	4934	1	Complete	500	20	89	gexf
3547	Complete.500.20.89.gexf	3	4934	1	Complete	500	20	89	gexf
3548	Complete.500.20.89.gexf	5	4934	1	Complete	500	20	89	gexf
3549	Complete.500.20.89.gexf	10	4934	1	Complete	500	20	89	gexf
3550	Complete.500.20.89.gexf	50	4934	1	Complete	500	20	89	gexf
3551	Complete.1000.1.89.gexf	2	486.066447078008	1	Complete	1000	1	89	gexf
3552	Complete.1000.1.89.gexf	3	486.066447078008	1	Complete	1000	1	89	gexf
3553	Complete.1000.1.89.gexf	5	486.066447078008	1	Complete	1000	1	89	gexf
3554	Complete.1000.1.89.gexf	10	486.066447078008	1	Complete	1000	1	89	gexf
3555	Complete.1000.1.89.gexf	50	486.066447078008	1	Complete	1000	1	89	gexf
3556	Complete.1000.20.89.gexf	2	9915	1	Complete	1000	20	89	gexf
3557	Complete.1000.20.89.gexf	3	9915	1	Complete	1000	20	89	gexf
3558	Complete.1000.20.89.gexf	5	9915	1	Complete	1000	20	89	gexf
3559	Complete.1000.20.89.gexf	10	9915	1	Complete	1000	20	89	gexf
