path	k	max.multirute.flow	iterations	k.0	k.1	n	multiple	ex	k.5	small_1	constant1	uni_2	constant2	best.constant	best.alg
162	Rand.Uni.500.25.3.gexf	3	19.4529879860461	1	Rand	Uni	500	25	3	gexf	16.628861636543	1.16983281304698	16.628861636543	1.16983281304698	1.16983281304698	NA
163	Rand.Uni.500.25.3.gexf	5	19.4529879860461	1	Rand	Uni	500	25	3	gexf	14.881978435183	1.30715066352042	14.881978435183	1.30715066352043	1.30715066352043	2
164	Rand.Uni.500.25.3.gexf	10	19.4529879860461	1	Rand	Uni	500	25	3	gexf	10.9584140865845	1.7751645294971	10.9584140865845	1.7751645294971	1.7751645294971	2
166	Rand.Uni.1000.5.3.gexf	2	3.20275730482195	1	Rand	Uni	1000	5	3	gexf	1.86311146907664	1.71903686815328	2.02704447385398	1.58001333771065	1.71903686815328	NA
167	Rand.Uni.1000.5.3.gexf	3	3.20275730482195	2	Rand	Uni	1000	5	3	gexf	1.31182608122369	2.4414496331971	1.38371344111275	2.31461024346658	2.4414496331971	NA
168	Rand.Uni.1000.5.3.gexf	5	1.87904890637061	6	Rand	Uni	1000	5	3	gexf	0.313174817728435	6	0.402300188625017	4.67076317511268	6	NA
171	Rand.Uni.1000.10.3.gexf	2	9.75161635832831	1	Rand	Uni	1000	10	3	gexf	7.7918632101738	1.25151277625044	7.7918632101738	1.25151277625044	1.25151277625044	NA
172	Rand.Uni.1000.10.3.gexf	3	9.75161635832831	1	Rand	Uni	1000	10	3	gexf	6.8390457950813	1.42587382078093	6.8390457950813	1.42587382078093	1.42587382078093	NA
173	Rand.Uni.1000.10.3.gexf	5	9.75161635832831	1	Rand	Uni	1000	10	3	gexf	5.04538033132528	1.93278122122596	5.04538033132528	1.93278122122596	1.93278122122596	2
174	Rand.Uni.1000.10.3.gexf	10	9.24231429639611	7	Rand	Uni	1000	10	3	gexf	1.8598446651476	4.96940119225637	1.8598446651476	4.96940119225637	4.96940119225637	NA
176	Rand.Uni.1000.25.3.gexf	2	17.5738322132901	1	Rand	Uni	1000	25	3	gexf	15.6421375215827	1.12349301296208	15.6421375215827	1.12349301296208	1.12349301296208	NA
177	Rand.Uni.1000.25.3.gexf	3	17.5738322132901	1	Rand	Uni	1000	25	3	gexf	14.7025753623938	1.1952893816304	14.7025753623938	1.1952893816304	1.1952893816304	NA
178	Rand.Uni.1000.25.3.gexf	5	17.5738322132901	1	Rand	Uni	1000	25	3	gexf	12.8264633951349	1.3701229771533	12.8264633951349	1.3701229771533	1.3701229771533	NA
179	Rand.Uni.1000.25.3.gexf	10	17.5738322132901	1	Rand	Uni	1000	25	3	gexf	8.63899387754165	2.03424524457366	8.63899387754165	2.03424524457366	2.03424524457366	NA
181	Rand.Uni.50.5.4.gexf	2	2.69528364656203	1	Rand	Uni	50	5	4	gexf	1.3933267501251	1.93442324014811	1.3933267501251	1.93442324014811	1.93442324014811	NA
182	Rand.Uni.50.5.4.gexf	3	2.60137121261562	2	Rand	Uni	50	5	4	gexf	0.91513664786675	2.84260412767821	0.91513664786675	2.84260412767821	2.84260412767821	NA
183	Rand.Uni.50.5.4.gexf	5	1.0269193712269	6	Rand	Uni	50	5	4	gexf	0.171153228537816	6	0.171153228537816	6	6	NA
186	Rand.Uni.50.10.4.gexf	2	8.55411779241611	1	Rand	Uni	50	10	4	gexf	6.92378762901211	1.23546796215594	6.92378762901212	1.23546796215594	1.23546796215594	NA
187	Rand.Uni.50.10.4.gexf	3	8.55411779241611	1	Rand	Uni	50	10	4	gexf	6.11986602182351	1.39776226504176	6.11986602182351	1.39776226504176	1.39776226504176	2
188	Rand.Uni.50.10.4.gexf	5	8.55411779241611	1	Rand	Uni	50	10	4	gexf	4.61158037074936	1.85492111265668	4.61158037074936	1.85492111265668	1.85492111265668	2
189	Rand.Uni.50.10.4.gexf	10	8.37249054993135	5	Rand	Uni	50	10	4	gexf	1.81823753650739	4.60472869018747	1.81823753650739	4.60472869018747	4.60472869018747	2
191	Rand.Uni.50.25.4.gexf	2	20.3546503296271	1	Rand	Uni	50	25	4	gexf	18.3622572948823	1.10850479887896	18.3622572948823	1.10850479887896	1.10850479887896	NA
192	Rand.Uni.50.25.4.gexf	3	20.3546503296271	1	Rand	Uni	50	25	4	gexf	17.3670714715392	1.17202548299429	17.3670714715392	1.17202548299429	1.17202548299429	NA
193	Rand.Uni.50.25.4.gexf	5	20.3546503296271	1	Rand	Uni	50	25	4	gexf	15.4754286763133	1.31528830350154	15.4754286763133	1.31528830350154	1.31528830350154	NA
194	Rand.Uni.50.25.4.gexf	10	20.3546503296271	1	Rand	Uni	50	25	4	gexf	11.2222403795631	1.81377778778425	11.2222403795631	1.81377778778425	1.81377778778425	NA
196	Rand.Uni.100.5.4.gexf	2	5.84695743310782	1	Rand	Uni	100	5	4	gexf	3.96890307848377	1.47319229456758	4.08713913787787	1.43057459897088	1.47319229456758	NA
197	Rand.Uni.100.5.4.gexf	3	5.84695743310782	1	Rand	Uni	100	5	4	gexf	3.19719868251804	1.82877512901478	3.61525085695353	1.61730338072166	1.82877512901478	NA
198	Rand.Uni.100.5.4.gexf	5	5.83061224061232	2	Rand	Uni	100	5	4	gexf	2.01178678426288	2.89822573953762	2.16001476174887	2.6993390711328	2.89822573953762	NA
201	Rand.Uni.100.10.4.gexf	2	6.37343386604414	1	Rand	Uni	100	10	4	gexf	4.46679937309469	1.42684578681412	4.46679937309469	1.42684578681412	1.42684578681412	NA
202	Rand.Uni.100.10.4.gexf	3	6.37343386604414	1	Rand	Uni	100	10	4	gexf	3.54583367565632	1.79744298493201	3.54583367565632	1.79744298493201	1.79744298493201	NA
203	Rand.Uni.100.10.4.gexf	5	6.37343386604414	1	Rand	Uni	100	10	4	gexf	1.93242621927238	3.29815120623024	1.93242621927238	3.29815120623024	3.29815120623024	2
204	Rand.Uni.100.10.4.gexf	10	1.54478383272746	9	Rand	Uni	100	10	4	gexf	0.167275097422404	9.23498988511461	0.167275097422404	9.23498988511461	9.23498988511461	NA
206	Rand.Uni.100.25.4.gexf	2	23.1634075911069	1	Rand	Uni	100	25	4	gexf	21.2824458993	1.08838089854459	22.4981216103104	1.02957073449596	1.08838089854459	NA
207	Rand.Uni.100.25.4.gexf	3	23.1634075911069	1	Rand	Uni	100	25	4	gexf	20.345186696349	1.13852027689987	21.5368595093778	1.07552392125792	1.13852027689987	NA
208	Rand.Uni.100.25.4.gexf	5	23.1634075911069	1	Rand	Uni	100	25	4	gexf	18.6020265949777	1.24520882027772	20.7259419416656	1.11760457769792	1.24520882027772	NA
209	Rand.Uni.100.25.4.gexf	10	23.1634075911069	1	Rand	Uni	100	25	4	gexf	14.531044749143	1.59406346831827	16.494506622787	1.40431042412065	1.59406346831827	NA
211	Rand.Uni.500.5.4.gexf	2	2.550050735555	1	Rand	Uni	500	5	4	gexf	1.44310882237348	1.76705366637628	1.20213067548047	2.12127582097994	2.12127582097994	2
212	Rand.Uni.500.5.4.gexf	3	2.36363087304458	3	Rand	Uni	500	5	4	gexf	0.665781241601908	3.5501614124146	0.665781241601908	3.5501614124146	3.5501614124146	NA
216	Rand.Uni.500.10.4.gexf	2	5.80092011762179	1	Rand	Uni	500	10	4	gexf	3.94229141971709	1.47145898159859	3.94229141971709	1.47145898159859	1.47145898159859	NA
217	Rand.Uni.500.10.4.gexf	3	5.80092011762179	1	Rand	Uni	500	10	4	gexf	3.12096835867749	1.85869238356519	3.12096835867749	1.85869238356519	1.85869238356519	2
218	Rand.Uni.500.10.4.gexf	5	5.79514405803252	2	Rand	Uni	500	10	4	gexf	1.72011131739285	3.36905175812467	1.72011131739285	3.36905175812467	3.36905175812467	NA
219	Rand.Uni.500.10.4.gexf	10	0.31983854809608	11	Rand	Uni	500	10	4	gexf	0.0290762316450982	11	0.0290762316450982	11	11	NA
221	Rand.Uni.500.25.4.gexf	2	24.1145932696558	1	Rand	Uni	500	25	4	gexf	22.1490578263891	1.0887412664987	22.149057826389	1.0887412664987	1.0887412664987	2
222	Rand.Uni.500.25.4.gexf	3	24.1145932696558	1	Rand	Uni	500	25	4	gexf	21.188502624488	1.1380980382156	21.188502624488	1.1380980382156	1.1380980382156	NA
223	Rand.Uni.500.25.4.gexf	5	24.1145932696558	1	Rand	Uni	500	25	4	gexf	19.3035165964941	1.24923317205506	19.3035165964941	1.24923317205506	1.24923317205506	NA
224	Rand.Uni.500.25.4.gexf	10	24.1145932696558	1	Rand	Uni	500	25	4	gexf	15.011308474629	1.60642846760577	15.011308474629	1.60642846760577	1.60642846760577	NA
225	Rand.Uni.500.25.4.gexf	50	0.406823747211306	51	Rand	Uni	500	25	4	gexf	0.00797693621982953	51	0.00797693621982953	51	51	NA
226	Rand.Uni.1000.5.4.gexf	2	3.86328268184121	1	Rand	Uni	1000	5	4	gexf	2.16882170622867	1.78128182263493	2.16882170622867	1.78128182263493	1.78128182263493	NA
227	Rand.Uni.1000.5.4.gexf	3	3.86328268184121	1	Rand	Uni	1000	5	4	gexf	1.53661454192229	2.5141521028483	1.53661454192229	2.5141521028483	2.5141521028483	NA
228	Rand.Uni.1000.5.4.gexf	5	2.99741773354369	5	Rand	Uni	1000	5	4	gexf	0.67376860890834	4.44873461587976	0.67376860890834	4.44873461587976	4.44873461587976	NA
231	Rand.Uni.1000.10.4.gexf	2	8.77962418880204	1	Rand	Uni	1000	10	4	gexf	6.99408891855474	1.25529204604626	6.99408891855474	1.25529204604626	1.25529204604626	2
232	Rand.Uni.1000.10.4.gexf	3	8.77962418880204	1	Rand	Uni	1000	10	4	gexf	6.13292420313239	1.43155595895313	6.13292420313239	1.43155595895313	1.43155595895313	2
233	Rand.Uni.1000.10.4.gexf	5	8.77962418880204	1	Rand	Uni	1000	10	4	gexf	4.4283736943047	1.98258430630944	4.4283736943047	1.98258430630944	1.98258430630944	NA
234	Rand.Uni.1000.10.4.gexf	10	8.11868510622528	6	Rand	Uni	1000	10	4	gexf	1.68384294218886	4.82152159373704	1.68384294218886	4.82152159373704	4.82152159373704	NA
236	Rand.Uni.1000.25.4.gexf	2	19.4504590821137	1	Rand	Uni	1000	25	4	gexf	17.473906926177	1.11311449490301	17.473906926177	1.11311449490301	1.11311449490301	NA
237	Rand.Uni.1000.25.4.gexf	3	19.4504590821137	1	Rand	Uni	1000	25	4	gexf	16.5325464479104	1.17649505134595	16.5325464479104	1.17649505134595	1.17649505134595	NA
238	Rand.Uni.1000.25.4.gexf	5	19.4504590821137	1	Rand	Uni	1000	25	4	gexf	14.7176647820562	1.32157236695782	14.7176647820562	1.32157236695782	1.32157236695782	NA
239	Rand.Uni.1000.25.4.gexf	10	19.4504590821137	1	Rand	Uni	1000	25	4	gexf	10.4818784641694	1.85562722832571	10.4818784641694	1.85562722832571	1.85562722832571	2
241	Rand.Uni.50.5.5.gexf	2	4.88006725245595	1	Rand	Uni	50	5	5	gexf	3.09795530236305	1.57525424874063	3.09795530236305	1.57525424874063	1.57525424874063	2
242	Rand.Uni.50.5.5.gexf	3	4.88006725245595	1	Rand	Uni	50	5	5	gexf	2.28406139335679	2.13657446627734	2.28406139335679	2.13657446627734	2.13657446627734	NA
243	Rand.Uni.50.5.5.gexf	5	4.56812278671357	4	Rand	Uni	50	5	5	gexf	1.28580868212591	3.55272355072358	1.15025559108909	3.97139802849239	3.97139802849239	2
246	Rand.Uni.50.10.5.gexf	2	6.62609756504353	1	Rand	Uni	50	10	5	gexf	4.97403502731644	1.33213729470225	4.97403502731644	1.33213729470224	1.33213729470225	NA
247	Rand.Uni.50.10.5.gexf	3	6.62609756504353	1	Rand	Uni	50	10	5	gexf	4.35477897617333	1.52156920048008	4.35477897617333	1.52156920048008	1.52156920048008	2
248	Rand.Uni.50.10.5.gexf	5	6.62609756504353	1	Rand	Uni	50	10	5	gexf	3.14123009749007	2.10939579699621	3.14123009749007	2.10939579699621	2.10939579699621	NA
249	Rand.Uni.50.10.5.gexf	10	5.60162030289407	8	Rand	Uni	50	10	5	gexf	0.963322692229392	5.81489499632817	0.963322692229392	5.81489499632817	5.81489499632817	NA
251	Rand.Uni.50.25.5.gexf	2	16.9474267373372	1	Rand	Uni	50	25	5	gexf	15.0390669494447	1.12689349640557	15.0390669494447	1.12689349640557	1.12689349640557	NA
252	Rand.Uni.50.25.5.gexf	3	16.9474267373372	1	Rand	Uni	50	25	5	gexf	14.1366481432178	1.19882921083156	14.1366481432178	1.19882921083156	1.19882921083156	2
253	Rand.Uni.50.25.5.gexf	5	16.9474267373372	1	Rand	Uni	50	25	5	gexf	12.4119763343651	1.36540920485119	12.4119763343651	1.36540920485119	1.36540920485119	2
254	Rand.Uni.50.25.5.gexf	10	16.9474267373372	1	Rand	Uni	50	25	5	gexf	8.70919156021498	1.94592421353502	8.70919156021498	1.94592421353502	1.94592421353502	NA
256	Rand.Uni.100.5.5.gexf	2	3.71324584376366	1	Rand	Uni	100	5	5	gexf	2.12707177710427	1.74570782412372	2.12707177710427	1.74570782412372	1.74570782412372	2
257	Rand.Uni.100.5.5.gexf	3	3.7073339372971	2	Rand	Uni	100	5	5	gexf	1.50722168174523	2.45971377813803	1.50722168174523	2.45971377813803	2.45971377813803	2
258	Rand.Uni.100.5.5.gexf	5	3.01444336349045	4	Rand	Uni	100	5	5	gexf	0.5827624053077	5.17267987096528	0.5827624053077	5.17267987096528	5.17267987096528	NA
261	Rand.Uni.100.10.5.gexf	2	8.98838266591813	1	Rand	Uni	100	10	5	gexf	7.00420413962661	1.28328393729502	7.00420413962661	1.28328393729502	1.28328393729502	NA
262	Rand.Uni.100.10.5.gexf	3	8.98838266591813	1	Rand	Uni	100	10	5	gexf	6.05579982632221	1.48426020074989	6.05579982632222	1.48426020074988	1.48426020074989	NA
263	Rand.Uni.100.10.5.gexf	5	8.98838266591813	1	Rand	Uni	100	10	5	gexf	4.21407456194057	2.13294343367741	4.21407456194057	2.13294343367741	2.13294343367741	NA
264	Rand.Uni.100.10.5.gexf	10	6.87988006869762	8	Rand	Uni	100	10	5	gexf	0.977428205928655	7.03875745243207	0.977428205928655	7.03875745243207	7.03875745243207	NA
266	Rand.Uni.100.25.5.gexf	2	20.3759321463391	1	Rand	Uni	100	25	5	gexf	18.4322143289086	1.10545221440823	18.697078670092	1.08979228818952	1.10545221440823	NA
267	Rand.Uni.100.25.5.gexf	3	20.3759321463391	1	Rand	Uni	100	25	5	gexf	17.5152617373222	1.16332444538475	18.7083583610959	1.08913522785147	1.16332444538475	NA
268	Rand.Uni.100.25.5.gexf	5	20.3759321463391	1	Rand	Uni	100	25	5	gexf	15.777606202696	1.29144636293796	17.1587737455144	1.18749349158274	1.29144636293796	NA
269	Rand.Uni.100.25.5.gexf	10	20.3759321463391	1	Rand	Uni	100	25	5	gexf	11.6626192949555	1.74711457443804	12.8520715613669	1.58542006625522	1.74711457443804	NA
271	Rand.Uni.500.5.5.gexf	2	4.69480532828008	1	Rand	Uni	500	5	5	gexf	2.8456728754543	1.6498049964828	2.8456728754543	1.6498049964828	1.6498049964828	NA
272	Rand.Uni.500.5.5.gexf	3	4.69480532828008	1	Rand	Uni	500	5	5	gexf	2.09918908202717	2.23648520682394	2.09918908202717	2.23648520682394	2.23648520682394	NA
273	Rand.Uni.500.5.5.gexf	5	4.19837816405433	4	Rand	Uni	500	5	5	gexf	1.01613075108434	4.13173025181467	1.01613075108434	4.13173025181467	4.13173025181467	NA
276	Rand.Uni.500.10.5.gexf	2	10.1549281848325	1	Rand	Uni	500	10	5	gexf	8.3675901112787	1.21360248886291	8.3675901112787	1.21360248886291	1.21360248886291	NA
277	Rand.Uni.500.10.5.gexf	3	10.1549281848325	1	Rand	Uni	500	10	5	gexf	7.54039362541301	1.34673714520789	7.54039362541301	1.34673714520789	1.34673714520789	NA
278	Rand.Uni.500.10.5.gexf	5	10.1549281848325	1	Rand	Uni	500	10	5	gexf	5.91154203314142	1.71781374942472	5.91154203314142	1.71781374942472	1.71781374942472	NA
279	Rand.Uni.500.10.5.gexf	10	10.1461232340004	3	Rand	Uni	500	10	5	gexf	2.65347537012282	3.82371110289626	2.65347537012282	3.82371110289626	3.82371110289626	NA
281	Rand.Uni.500.25.5.gexf	2	19.5915338316765	1	Rand	Uni	500	25	5	gexf	17.6271418535538	1.11144132125576	17.6271418535538	1.11144132125576	1.11144132125576	2
282	Rand.Uni.500.25.5.gexf	3	19.5915338316765	1	Rand	Uni	500	25	5	gexf	16.6636048130283	1.17570802065343	16.6636048130283	1.17570802065343	1.17570802065343	2
283	Rand.Uni.500.25.5.gexf	5	19.5915338316765	1	Rand	Uni	500	25	5	gexf	14.7588488059252	1.32744322333671	14.7588488059252	1.32744322333671	1.32744322333671	2
284	Rand.Uni.500.25.5.gexf	10	19.5915338316765	1	Rand	Uni	500	25	5	gexf	10.562988866292	1.85473392802636	10.562988866292	1.85473392802636	1.85473392802636	NA
286	Rand.Uni.1000.5.5.gexf	2	4.24221020370374	1	Rand	Uni	1000	5	5	gexf	2.31461991842893	1.83278912011748	2.31461991842893	1.83278912011748	1.83278912011748	NA
287	Rand.Uni.1000.5.5.gexf	3	4.24221020370374	1	Rand	Uni	1000	5	5	gexf	1.59582638071125	2.65831562567164	1.59582638071125	2.65831562567164	2.65831562567164	NA
288	Rand.Uni.1000.5.5.gexf	5	3.04304572205292	5	Rand	Uni	1000	5	5	gexf	0.526801431739518	5.77645681790324	0.526801431739518	5.77645681790324	5.77645681790324	NA
291	Rand.Uni.1000.10.5.gexf	2	11.0024725891196	1	Rand	Uni	1000	10	5	gexf	9.07650394914567	1.2121927837816	9.07650394914567	1.2121927837816	1.2121927837816	NA
292	Rand.Uni.1000.10.5.gexf	3	11.0024725891196	1	Rand	Uni	1000	10	5	gexf	8.16132647803274	1.34812308008192	8.16132647803274	1.34812308008192	1.34812308008192	NA
293	Rand.Uni.1000.10.5.gexf	5	11.0024725891196	1	Rand	Uni	1000	10	5	gexf	6.37384210348085	1.72619158279917	6.37384210348085	1.72619158279917	1.72619158279917	NA
294	Rand.Uni.1000.10.5.gexf	10	11.0024725891196	1	Rand	Uni	1000	10	5	gexf	2.89034148082603	3.80663415105374	2.89034148082603	3.80663415105374	3.80663415105374	2
296	Rand.Uni.1000.25.5.gexf	2	21.9532800258341	1	Rand	Uni	1000	25	5	gexf	20.0092955631482	1.09715406804556	20.0092955631482	1.09715406804556	1.09715406804556	2
297	Rand.Uni.1000.25.5.gexf	3	21.9532800258341	1	Rand	Uni	1000	25	5	gexf	19.0884129706176	1.15008408816523	19.0884129706176	1.15008408816523	1.15008408816523	2
298	Rand.Uni.1000.25.5.gexf	5	21.9532800258341	1	Rand	Uni	1000	25	5	gexf	17.248428850771	1.27276983983691	17.248428850771	1.27276983983691	1.27276983983691	2
299	Rand.Uni.1000.25.5.gexf	10	21.9532800258341	1	Rand	Uni	1000	25	5	gexf	12.887122971132	1.70350512484523	12.887122971132	1.70350512484523	1.70350512484523	NA
301	Rand.Uni.50.5.6.gexf	2	4.42396479138037	1	Rand	Uni	50	5	6	gexf	2.8813578259692	1.53537500670965	2.8813578259692	1.53537500670965	1.53537500670965	NA
302	Rand.Uni.50.5.6.gexf	3	4.42396479138037	1	Rand	Uni	50	5	6	gexf	2.19746043092895	2.01321704323485	2.19746043092895	2.01321704323485	2.01321704323485	NA
303	Rand.Uni.50.5.6.gexf	5	4.32203673895379	3	Rand	Uni	50	5	6	gexf	1.09046745685735	3.96347154770632	1.09046745685735	3.96347154770632	3.96347154770632	NA
306	Rand.Uni.50.10.6.gexf	2	9.41782262386604	1	Rand	Uni	50	10	6	gexf	7.46797524849243	1.2610945149781	7.46797524849243	1.2610945149781	1.2610945149781	2
307	Rand.Uni.50.10.6.gexf	3	9.41782262386604	1	Rand	Uni	50	10	6	gexf	6.62836278581161	1.42083692884545	7.08888043931614	1.32853455556017	1.42083692884545	NA
308	Rand.Uni.50.10.6.gexf	5	9.41782262386604	1	Rand	Uni	50	10	6	gexf	4.98730621952119	1.88835860669695	5.39350463641237	1.74614156448201	1.88835860669695	NA
309	Rand.Uni.50.10.6.gexf	10	9.11399883049097	5	Rand	Uni	50	10	6	gexf	2.63629204293586	3.45712792135932	3.70175918952225	2.46207231855815	3.45712792135932	NA
311	Rand.Uni.50.25.6.gexf	2	21.0240771708857	1	Rand	Uni	50	25	6	gexf	19.0585621314759	1.10313028998991	19.2285780207511	1.09337659540903	1.10313028998991	NA
312	Rand.Uni.50.25.6.gexf	3	21.0240771708857	1	Rand	Uni	50	25	6	gexf	18.0857603353065	1.16246576207488	18.3197108468238	1.14762057909504	1.16246576207488	NA
313	Rand.Uni.50.25.6.gexf	5	21.0240771708857	1	Rand	Uni	50	25	6	gexf	16.1847309195585	1.29900690196085	17.5469444556999	1.19816172120248	1.29900690196085	NA
314	Rand.Uni.50.25.6.gexf	10	21.0240771708857	1	Rand	Uni	50	25	6	gexf	11.6352425233035	1.8069307217944	13.3287310000741	1.57735024968009	1.8069307217944	NA
316	Rand.Uni.100.5.6.gexf	2	3.66615992814692	1	Rand	Uni	100	5	6	gexf	1.85112184350289	1.98050708602164	1.85112184350289	1.98050708602164	1.98050708602164	NA
317	Rand.Uni.100.5.6.gexf	3	3.65881024279951	2	Rand	Uni	100	5	6	gexf	1.22279543319109	2.99216871725734	1.22279543319109	2.99216871725734	2.99216871725734	NA
318	Rand.Uni.100.5.6.gexf	5	1.90765778380651	6	Rand	Uni	100	5	6	gexf	0.317942963967752	6	0.317942963967752	6	6	NA
321	Rand.Uni.100.10.6.gexf	2	6.90678949351844	1	Rand	Uni	100	10	6	gexf	5.18660121444282	1.33166002319313	5.18660121444282	1.33166002319313	1.33166002319313	NA
322	Rand.Uni.100.10.6.gexf	3	6.90678949351844	1	Rand	Uni	100	10	6	gexf	4.52247178020486	1.52721560889554	4.52247178020486	1.52721560889554	1.52721560889554	NA
323	Rand.Uni.100.10.6.gexf	5	6.90678949351844	1	Rand	Uni	100	10	6	gexf	3.29428349997806	2.09659839341831	3.29428349997806	2.09659839341831	2.09659839341831	NA
324	Rand.Uni.100.10.6.gexf	10	5.62333035968786	9	Rand	Uni	100	10	6	gexf	0.777877700747937	7.22906744116843	0.777877700747937	7.22906744116843	7.22906744116843	NA
326	Rand.Uni.100.25.6.gexf	2	19.9419506520683	1	Rand	Uni	100	25	6	gexf	17.9514056524531	1.11088518850017	17.9514056524531	1.11088518850017	1.11088518850017	NA
327	Rand.Uni.100.25.6.gexf	3	19.9419506520683	1	Rand	Uni	100	25	6	gexf	16.9859042912253	1.17402937813384	16.9859042912253	1.17402937813384	1.17402937813384	2
328	Rand.Uni.100.25.6.gexf	5	19.9419506520683	1	Rand	Uni	100	25	6	gexf	15.0886474518868	1.32165263425083	15.0886474518868	1.32165263425083	1.32165263425083	NA
329	Rand.Uni.100.25.6.gexf	10	19.9419506520683	1	Rand	Uni	100	25	6	gexf	10.8306709389096	1.84124794895449	10.8306709389096	1.84124794895449	1.84124794895449	2
331	Rand.Uni.500.5.6.gexf	2	3.50700469749945	1	Rand	Uni	500	5	6	gexf	2.08710992400481	1.68031623881607	2.08710992400481	1.68031623881607	1.68031623881607	NA
332	Rand.Uni.500.5.6.gexf	3	3.50700469749945	1	Rand	Uni	500	5	6	gexf	1.57103624568236	2.23228757906614	1.57103624568236	2.23228757906614	2.23228757906614	NA
333	Rand.Uni.500.5.6.gexf	5	3.13066488600721	4	Rand	Uni	500	5	6	gexf	0.679287453266073	4.608748286097	0.679287453266073	4.608748286097	4.608748286097	NA
336	Rand.Uni.500.10.6.gexf	2	6.93095996935107	2	Rand	Uni	500	10	6	gexf	5.14217915481444	1.34786435102361	5.14217915481444	1.34786435102361	1.34786435102361	NA
337	Rand.Uni.500.10.6.gexf	3	6.93095996935107	1	Rand	Uni	500	10	6	gexf	4.35882578003309	1.59009795736742	4.35882578003309	1.59009795736742	1.59009795736742	2
338	Rand.Uni.500.10.6.gexf	5	6.93095996935107	3	Rand	Uni	500	10	6	gexf	3.0994238244355	2.2362091672356	3.0994238244355	2.2362091672356	2.2362091672356	2
339	Rand.Uni.500.10.6.gexf	10	5.67159534884732	5	Rand	Uni	500	10	6	gexf	0.896831967374135	6.32403343678011	0.896831967374135	6.32403343678011	6.32403343678011	NA
341	Rand.Uni.500.25.6.gexf	2	25.1250615429031	1	Rand	Uni	500	25	6	gexf	23.1539946663643	1.08512858817412	23.1539946663643	1.08512858817412	1.08512858817412	2
342	Rand.Uni.500.25.6.gexf	3	25.1250615429031	1	Rand	Uni	500	25	6	gexf	22.213178594496	1.13108808070938	22.213178594496	1.13108808070938	1.13108808070938	2
343	Rand.Uni.500.25.6.gexf	5	25.1250615429031	1	Rand	Uni	500	25	6	gexf	20.3568221492321	1.23423299367239	20.3568221492321	1.23423299367239	1.23423299367239	NA
344	Rand.Uni.500.25.6.gexf	10	25.1250615429031	1	Rand	Uni	500	25	6	gexf	15.9073455725663	1.57946286061916	15.9073455725663	1.57946286061916	1.57946286061916	NA
346	Rand.Uni.1000.5.6.gexf	2	2.53104745147582	1	Rand	Uni	1000	5	6	gexf	1.01804930741037	2.48617373741364	1.52655664194953	1.65801083426782	2.48617373741364	NA
