path,k,max multirute flow,iterations,k:0,k:1,k:2,k:3,k:4,k:5
Rand.Uni.100.5.5.gexf,3,3.707333937297104,2,Rand,Uni,100,5,5,gexf
Rand.Uni.100.5.5.gexf,5,3.0144433634904533,4,Rand,Uni,100,5,5,gexf
Rand.Uni.100.5.5.gexf,10,F,F,Rand,Uni,100,5,5,gexf
Rand.Uni.100.5.5.gexf,50,F,F,Rand,Uni,100,5,5,gexf
Rand.Uni.100.10.5.gexf,2,8.988382665918131,1,Rand,Uni,100,10,5,gexf
Rand.Uni.100.10.5.gexf,3,8.988382665918131,1,Rand,Uni,100,10,5,gexf
Rand.Uni.100.10.5.gexf,5,8.988382665918131,1,Rand,Uni,100,10,5,gexf
Rand.Uni.100.10.5.gexf,10,6.8798800686976245,8,Rand,Uni,100,10,5,gexf
Rand.Uni.100.10.5.gexf,50,F,F,Rand,Uni,100,10,5,gexf
Rand.Uni.100.25.5.gexf,2,20.375932146339117,1,Rand,Uni,100,25,5,gexf
Rand.Uni.100.25.5.gexf,3,20.375932146339117,1,Rand,Uni,100,25,5,gexf
Rand.Uni.100.25.5.gexf,5,20.375932146339117,1,Rand,Uni,100,25,5,gexf
Rand.Uni.100.25.5.gexf,10,20.375932146339117,1,Rand,Uni,100,25,5,gexf
Rand.Uni.100.25.5.gexf,50,F,F,Rand,Uni,100,25,5,gexf
Rand.Uni.500.5.5.gexf,2,4.6948053282800775,1,Rand,Uni,500,5,5,gexf
Rand.Uni.500.5.5.gexf,3,4.6948053282800775,1,Rand,Uni,500,5,5,gexf
Rand.Uni.500.5.5.gexf,5,4.198378164054334,4,Rand,Uni,500,5,5,gexf
Rand.Uni.500.5.5.gexf,10,F,F,Rand,Uni,500,5,5,gexf
Rand.Uni.500.5.5.gexf,50,F,F,Rand,Uni,500,5,5,gexf
Rand.Uni.500.10.5.gexf,2,10.1549281848325,1,Rand,Uni,500,10,5,gexf
Rand.Uni.500.10.5.gexf,3,10.1549281848325,1,Rand,Uni,500,10,5,gexf
Rand.Uni.500.10.5.gexf,5,10.1549281848325,1,Rand,Uni,500,10,5,gexf
Rand.Uni.500.10.5.gexf,10,10.146123234000402,3,Rand,Uni,500,10,5,gexf
Rand.Uni.500.10.5.gexf,50,F,F,Rand,Uni,500,10,5,gexf
Rand.Uni.500.25.5.gexf,2,19.591533831676472,1,Rand,Uni,500,25,5,gexf
Rand.Uni.500.25.5.gexf,3,19.591533831676472,1,Rand,Uni,500,25,5,gexf
Rand.Uni.500.25.5.gexf,5,19.591533831676472,1,Rand,Uni,500,25,5,gexf
Rand.Uni.500.25.5.gexf,10,19.591533831676472,1,Rand,Uni,500,25,5,gexf
Rand.Uni.500.25.5.gexf,50,F,F,Rand,Uni,500,25,5,gexf
Rand.Uni.1000.5.5.gexf,2,4.242210203703741,1,Rand,Uni,1000,5,5,gexf
Rand.Uni.1000.5.5.gexf,3,4.242210203703741,1,Rand,Uni,1000,5,5,gexf
Rand.Uni.1000.5.5.gexf,5,3.0430457220529243,5,Rand,Uni,1000,5,5,gexf
Rand.Uni.1000.5.5.gexf,10,F,F,Rand,Uni,1000,5,5,gexf
Rand.Uni.1000.5.5.gexf,50,F,F,Rand,Uni,1000,5,5,gexf
Rand.Uni.1000.10.5.gexf,2,11.002472589119597,1,Rand,Uni,1000,10,5,gexf
Rand.Uni.1000.10.5.gexf,3,11.002472589119597,1,Rand,Uni,1000,10,5,gexf
Rand.Uni.1000.10.5.gexf,5,11.002472589119597,1,Rand,Uni,1000,10,5,gexf
