path	k	max.multirute.flow	iterations	k.0	n	multiple	ex	k.4	small_1	constant1	rmat_2	constant2	best.constant	best.alg
5572	R-MAT.1000.10.93.gexf	3	137	1	R-MAT	1000	10	93	gexf	110	1.24545454545455	110	1.24545454545455	1.24545454545455	NA
5573	R-MAT.1000.10.93.gexf	5	137	1	R-MAT	1000	10	93	gexf	102	1.34313725490196	102	1.34313725490196	1.34313725490196	NA
5574	R-MAT.1000.10.93.gexf	10	136.4	2	R-MAT	1000	10	93	gexf	89	1.53258426966292	89	1.53258426966292	1.53258426966292	NA
5575	R-MAT.1000.10.93.gexf	50	110.302325581395	12	R-MAT	1000	10	93	gexf	42	2.62624584717608	42	2.62624584717608	2.62624584717608	NA
5576	R-MAT.1000.25.93.gexf	2	352	1	R-MAT	1000	25	93	gexf	303	1.16171617161716	303	1.16171617161716	1.16171617161716	NA
5577	R-MAT.1000.25.93.gexf	3	352	1	R-MAT	1000	25	93	gexf	293	1.20136518771331	293	1.20136518771331	1.20136518771331	NA
5578	R-MAT.1000.25.93.gexf	5	352	1	R-MAT	1000	25	93	gexf	276	1.27536231884058	276	1.27536231884058	1.27536231884058	NA
5579	R-MAT.1000.25.93.gexf	10	352	1	R-MAT	1000	25	93	gexf	246	1.43089430894309	246	1.43089430894309	1.43089430894309	NA
5580	R-MAT.1000.25.93.gexf	50	304.785714285714	10	R-MAT	1000	25	93	gexf	139	2.19270298047276	139	2.19270298047276	2.19270298047276	NA
5581	R-MAT.50.5.94.gexf	2	15	1	R-MAT	50	5	94	gexf	10	1.5	9	1.66666666666667	1.66666666666667	2
5582	R-MAT.50.5.94.gexf	3	14.6666666666667	2	R-MAT	50	5	94	gexf	8	1.83333333333333	7	2.0952380952381	2.0952380952381	2
5583	R-MAT.50.5.94.gexf	5	13.2	3	R-MAT	50	5	94	gexf	9	1.46666666666667	5	2.64	2.64	2
5586	R-MAT.50.10.94.gexf	2	23	1	R-MAT	50	10	94	gexf	16	1.4375	16	1.4375	1.4375	NA
5587	R-MAT.50.10.94.gexf	3	23	1	R-MAT	50	10	94	gexf	14	1.64285714285714	14	1.64285714285714	1.64285714285714	NA
5588	R-MAT.50.10.94.gexf	5	21.6	2	R-MAT	50	10	94	gexf	10	2.16	10	2.16	2.16	NA
5589	R-MAT.50.10.94.gexf	10	17.6	8	R-MAT	50	10	94	gexf	4	4.4	4	4.4	4.4	NA
5591	R-MAT.50.25.94.gexf	2	72	1	R-MAT	50	25	94	gexf	55	1.30909090909091	55	1.30909090909091	1.30909090909091	NA
5592	R-MAT.50.25.94.gexf	3	72	1	R-MAT	50	25	94	gexf	49	1.46938775510204	49	1.46938775510204	1.46938775510204	NA
5593	R-MAT.50.25.94.gexf	5	72	1	R-MAT	50	25	94	gexf	40	1.8	40	1.8	1.8	NA
5594	R-MAT.50.25.94.gexf	10	67.2222222222222	3	R-MAT	50	25	94	gexf	22	3.05555555555556	22	3.05555555555556	3.05555555555556	NA
5596	R-MAT.100.5.94.gexf	2	15	1	R-MAT	100	5	94	gexf	11	1.36363636363636	11	1.36363636363636	1.36363636363636	NA
5597	R-MAT.100.5.94.gexf	3	15	1	R-MAT	100	5	94	gexf	10	1.5	10	1.5	1.5	NA
5598	R-MAT.100.5.94.gexf	5	14.4	2	R-MAT	100	5	94	gexf	8	1.8	8	1.8	1.8	NA
5599	R-MAT.100.5.94.gexf	10	13.2	2	R-MAT	100	5	94	gexf	3	4.4	3	4.4	4.4	NA
5601	R-MAT.100.10.94.gexf	2	43	1	R-MAT	100	10	94	gexf	35	1.22857142857143	35	1.22857142857143	1.22857142857143	NA
5602	R-MAT.100.10.94.gexf	3	43	1	R-MAT	100	10	94	gexf	32	1.34375	32	1.34375	1.34375	NA
5603	R-MAT.100.10.94.gexf	5	43	1	R-MAT	100	10	94	gexf	26	1.65384615384615	26	1.65384615384615	1.65384615384615	NA
5604	R-MAT.100.10.94.gexf	10	42.7777777777778	3	R-MAT	100	10	94	gexf	15	2.85185185185185	15	2.85185185185185	2.85185185185185	NA
5606	R-MAT.100.25.94.gexf	2	96	1	R-MAT	100	25	94	gexf	83	1.1566265060241	83	1.1566265060241	1.1566265060241	NA
5607	R-MAT.100.25.94.gexf	3	96	1	R-MAT	100	25	94	gexf	77	1.24675324675325	77	1.24675324675325	1.24675324675325	NA
5608	R-MAT.100.25.94.gexf	5	96	1	R-MAT	100	25	94	gexf	68	1.41176470588235	68	1.41176470588235	1.41176470588235	NA
5609	R-MAT.100.25.94.gexf	10	96	1	R-MAT	100	25	94	gexf	51	1.88235294117647	51	1.88235294117647	1.88235294117647	NA
5611	R-MAT.500.5.94.gexf	2	46	1	R-MAT	500	5	94	gexf	39	1.17948717948718	39	1.17948717948718	1.17948717948718	NA
5612	R-MAT.500.5.94.gexf	3	46	1	R-MAT	500	5	94	gexf	37	1.24324324324324	37	1.24324324324324	1.24324324324324	NA
5613	R-MAT.500.5.94.gexf	5	46	1	R-MAT	500	5	94	gexf	33	1.39393939393939	33	1.39393939393939	1.39393939393939	NA
5614	R-MAT.500.5.94.gexf	10	46	1	R-MAT	500	5	94	gexf	27	1.7037037037037	27	1.7037037037037	1.7037037037037	NA
5616	R-MAT.500.10.94.gexf	2	84	1	R-MAT	500	10	94	gexf	64	1.3125	64	1.3125	1.3125	NA
5617	R-MAT.500.10.94.gexf	3	84	1	R-MAT	500	10	94	gexf	61	1.37704918032787	61	1.37704918032787	1.37704918032787	NA
5618	R-MAT.500.10.94.gexf	5	84	1	R-MAT	500	10	94	gexf	56	1.5	56	1.5	1.5	NA
5619	R-MAT.500.10.94.gexf	10	78.2222222222222	3	R-MAT	500	10	94	gexf	46	1.70048309178744	46	1.70048309178744	1.70048309178744	NA
5620	R-MAT.500.10.94.gexf	50	53.6842105263158	14	R-MAT	500	10	94	gexf	3	17.8947368421053	3	17.8947368421053	17.8947368421053	NA
5621	R-MAT.500.25.94.gexf	2	247	1	R-MAT	500	25	94	gexf	213	1.15962441314554	213	1.15962441314554	1.15962441314554	NA
5622	R-MAT.500.25.94.gexf	3	247	1	R-MAT	500	25	94	gexf	204	1.21078431372549	204	1.21078431372549	1.21078431372549	NA
5623	R-MAT.500.25.94.gexf	5	247	1	R-MAT	500	25	94	gexf	189	1.30687830687831	189	1.30687830687831	1.30687830687831	NA
5624	R-MAT.500.25.94.gexf	10	247	1	R-MAT	500	25	94	gexf	164	1.50609756097561	164	1.50609756097561	1.50609756097561	NA
5625	R-MAT.500.25.94.gexf	50	202.785714285714	10	R-MAT	500	25	94	gexf	78	2.59981684981685	78	2.59981684981685	2.59981684981685	NA
5626	R-MAT.1000.5.94.gexf	2	60	1	R-MAT	1000	5	94	gexf	46	1.30434782608696	46	1.30434782608696	1.30434782608696	NA
5627	R-MAT.1000.5.94.gexf	3	60	1	R-MAT	1000	5	94	gexf	44	1.36363636363636	44	1.36363636363636	1.36363636363636	NA
5628	R-MAT.1000.5.94.gexf	5	60	1	R-MAT	1000	5	94	gexf	40	1.5	40	1.5	1.5	NA
5629	R-MAT.1000.5.94.gexf	10	56.2222222222222	3	R-MAT	1000	5	94	gexf	35	1.60634920634921	35	1.60634920634921	1.60634920634921	NA
5631	R-MAT.1000.10.94.gexf	2	118	1	R-MAT	1000	10	94	gexf	102	1.15686274509804	102	1.15686274509804	1.15686274509804	NA
5632	R-MAT.1000.10.94.gexf	3	118	1	R-MAT	1000	10	94	gexf	96	1.22916666666667	96	1.22916666666667	1.22916666666667	NA
5633	R-MAT.1000.10.94.gexf	5	118	1	R-MAT	1000	10	94	gexf	87	1.35632183908046	87	1.35632183908046	1.35632183908046	NA
5634	R-MAT.1000.10.94.gexf	10	118	1	R-MAT	1000	10	94	gexf	75	1.57333333333333	75	1.57333333333333	1.57333333333333	NA
5635	R-MAT.1000.10.94.gexf	50	92.3513513513513	17	R-MAT	1000	10	94	gexf	31	2.97907585004359	31	2.97907585004359	2.97907585004359	NA
5636	R-MAT.1000.25.94.gexf	2	358	1	R-MAT	1000	25	94	gexf	320	1.11875	320	1.11875	1.11875	NA
5637	R-MAT.1000.25.94.gexf	3	358	1	R-MAT	1000	25	94	gexf	306	1.16993464052288	306	1.16993464052288	1.16993464052288	NA
5638	R-MAT.1000.25.94.gexf	5	358	1	R-MAT	1000	25	94	gexf	291	1.23024054982818	291	1.23024054982818	1.23024054982818	NA
5639	R-MAT.1000.25.94.gexf	10	358	1	R-MAT	1000	25	94	gexf	261	1.37164750957854	261	1.37164750957854	1.37164750957854	NA
5640	R-MAT.1000.25.94.gexf	50	321.866666666667	9	R-MAT	1000	25	94	gexf	155	2.07655913978495	155	2.07655913978495	2.07655913978495	NA
5641	R-MAT.50.5.95.gexf	2	12	1	R-MAT	50	5	95	gexf	7	1.71428571428571	7	1.71428571428571	1.71428571428571	NA
5642	R-MAT.50.5.95.gexf	3	12	1	R-MAT	50	5	95	gexf	5	2.4	5	2.4	2.4	NA
5643	R-MAT.50.5.95.gexf	5	9	5	R-MAT	50	5	95	gexf	3	3	2	4.5	4.5	2
5646	R-MAT.50.10.95.gexf	2	23	1	R-MAT	50	10	95	gexf	16	1.4375	16	1.4375	1.4375	NA
5647	R-MAT.50.10.95.gexf	3	23	1	R-MAT	50	10	95	gexf	14	1.64285714285714	14	1.64285714285714	1.64285714285714	NA
5648	R-MAT.50.10.95.gexf	5	22.8	3	R-MAT	50	10	95	gexf	12	1.9	12	1.9	1.9	NA
5649	R-MAT.50.10.95.gexf	10	19.25	4	R-MAT	50	10	95	gexf	7	2.75	6	3.20833333333333	3.20833333333333	2
5651	R-MAT.50.25.95.gexf	2	71	1	R-MAT	50	25	95	gexf	52	1.36538461538462	52	1.36538461538462	1.36538461538462	NA
5652	R-MAT.50.25.95.gexf	3	71	1	R-MAT	50	25	95	gexf	45	1.57777777777778	48	1.47916666666667	1.57777777777778	NA
5653	R-MAT.50.25.95.gexf	5	71	1	R-MAT	50	25	95	gexf	35	2.02857142857143	40	1.775	2.02857142857143	NA
5654	R-MAT.50.25.95.gexf	10	61.875	4	R-MAT	50	25	95	gexf	22	2.8125	26	2.37980769230769	2.8125	NA
5656	R-MAT.100.5.95.gexf	2	23	1	R-MAT	100	5	95	gexf	19	1.21052631578947	19	1.21052631578947	1.21052631578947	NA
5657	R-MAT.100.5.95.gexf	3	23	1	R-MAT	100	5	95	gexf	17	1.35294117647059	17	1.35294117647059	1.35294117647059	NA
5658	R-MAT.100.5.95.gexf	5	23	2	R-MAT	100	5	95	gexf	13	1.76923076923077	13	1.76923076923077	1.76923076923077	NA
5659	R-MAT.100.5.95.gexf	10	23	1	R-MAT	100	5	95	gexf	6	3.83333333333333	6	3.83333333333333	3.83333333333333	NA
5661	R-MAT.100.10.95.gexf	2	54	1	R-MAT	100	10	95	gexf	43	1.25581395348837	43	1.25581395348837	1.25581395348837	NA
5662	R-MAT.100.10.95.gexf	3	54	1	R-MAT	100	10	95	gexf	38	1.42105263157895	38	1.42105263157895	1.42105263157895	NA
5663	R-MAT.100.10.95.gexf	5	54	1	R-MAT	100	10	95	gexf	30	1.8	30	1.8	1.8	NA
5664	R-MAT.100.10.95.gexf	10	52.25	5	R-MAT	100	10	95	gexf	18	2.90277777777778	18	2.90277777777778	2.90277777777778	NA
5666	R-MAT.100.25.95.gexf	2	100	1	R-MAT	100	25	95	gexf	80	1.25	80	1.25	1.25	NA
5667	R-MAT.100.25.95.gexf	3	100	1	R-MAT	100	25	95	gexf	73	1.36986301369863	73	1.36986301369863	1.36986301369863	NA
5668	R-MAT.100.25.95.gexf	5	100	1	R-MAT	100	25	95	gexf	61	1.63934426229508	61	1.63934426229508	1.63934426229508	NA
5669	R-MAT.100.25.95.gexf	10	96.8	3	R-MAT	100	25	95	gexf	40	2.42	40	2.42	2.42	NA
5671	R-MAT.500.5.95.gexf	2	44	1	R-MAT	500	5	95	gexf	36	1.22222222222222	36	1.22222222222222	1.22222222222222	NA
5672	R-MAT.500.5.95.gexf	3	44	1	R-MAT	500	5	95	gexf	34	1.29411764705882	34	1.29411764705882	1.29411764705882	NA
5673	R-MAT.500.5.95.gexf	5	44	1	R-MAT	500	5	95	gexf	32	1.375	32	1.375	1.375	NA
5674	R-MAT.500.5.95.gexf	10	41.8	2	R-MAT	500	5	95	gexf	27	1.54814814814815	27	1.54814814814815	1.54814814814815	NA
5676	R-MAT.500.10.95.gexf	2	107	1	R-MAT	500	10	95	gexf	93	1.1505376344086	93	1.1505376344086	1.1505376344086	NA
5677	R-MAT.500.10.95.gexf	3	107	1	R-MAT	500	10	95	gexf	87	1.22988505747126	87	1.22988505747126	1.22988505747126	NA
5678	R-MAT.500.10.95.gexf	5	107	1	R-MAT	500	10	95	gexf	79	1.35443037974684	79	1.35443037974684	1.35443037974684	NA
5679	R-MAT.500.10.95.gexf	10	107	1	R-MAT	500	10	95	gexf	66	1.62121212121212	66	1.62121212121212	1.62121212121212	NA
5680	R-MAT.500.10.95.gexf	50	78	18	R-MAT	500	10	95	gexf	19	4.10526315789474	19	4.10526315789474	4.10526315789474	NA
5681	R-MAT.500.25.95.gexf	2	245	1	R-MAT	500	25	95	gexf	202	1.21287128712871	202	1.21287128712871	1.21287128712871	NA
5682	R-MAT.500.25.95.gexf	3	245	1	R-MAT	500	25	95	gexf	193	1.26943005181347	193	1.26943005181347	1.26943005181347	NA
5683	R-MAT.500.25.95.gexf	5	245	1	R-MAT	500	25	95	gexf	179	1.36871508379888	179	1.36871508379888	1.36871508379888	NA
5684	R-MAT.500.25.95.gexf	10	244.2	2	R-MAT	500	25	95	gexf	155	1.57548387096774	155	1.57548387096774	1.57548387096774	NA
5685	R-MAT.500.25.95.gexf	50	192.80487804878	11	R-MAT	500	25	95	gexf	76	2.53690629011553	76	2.53690629011553	2.53690629011553	NA
5686	R-MAT.1000.5.95.gexf	2	68	1	R-MAT	1000	5	95	gexf	62	1.09677419354839	62	1.09677419354839	1.09677419354839	NA
5687	R-MAT.1000.5.95.gexf	3	68	1	R-MAT	1000	5	95	gexf	60	1.13333333333333	60	1.13333333333333	1.13333333333333	NA
5688	R-MAT.1000.5.95.gexf	5	68	1	R-MAT	1000	5	95	gexf	56	1.21428571428571	56	1.21428571428571	1.21428571428571	NA
5689	R-MAT.1000.5.95.gexf	10	68	1	R-MAT	1000	5	95	gexf	50	1.36	50	1.36	1.36	NA
5690	R-MAT.1000.5.95.gexf	50	61.2	7	R-MAT	1000	5	95	gexf	10	6.12	10	6.12	6.12	NA
5691	R-MAT.1000.10.95.gexf	2	169	1	R-MAT	1000	10	95	gexf	152	1.11184210526316	152	1.11184210526316	1.11184210526316	NA
5692	R-MAT.1000.10.95.gexf	3	169	1	R-MAT	1000	10	95	gexf	146	1.15753424657534	146	1.15753424657534	1.15753424657534	NA
5693	R-MAT.1000.10.95.gexf	5	169	1	R-MAT	1000	10	95	gexf	136	1.24264705882353	136	1.24264705882353	1.24264705882353	NA
5694	R-MAT.1000.10.95.gexf	10	169	1	R-MAT	1000	10	95	gexf	116	1.45689655172414	116	1.45689655172414	1.45689655172414	NA
5695	R-MAT.1000.10.95.gexf	50	143.083333333333	17	R-MAT	1000	10	95	gexf	54	2.64969135802469	54	2.64969135802469	2.64969135802469	NA
5696	R-MAT.1000.25.95.gexf	2	385	1	R-MAT	1000	25	95	gexf	340	1.13235294117647	340	1.13235294117647	1.13235294117647	NA
5697	R-MAT.1000.25.95.gexf	3	385	1	R-MAT	1000	25	95	gexf	330	1.16666666666667	330	1.16666666666667	1.16666666666667	NA
5698	R-MAT.1000.25.95.gexf	5	385	1	R-MAT	1000	25	95	gexf	310	1.24193548387097	310	1.24193548387097	1.24193548387097	NA
5699	R-MAT.1000.25.95.gexf	10	385	1	R-MAT	1000	25	95	gexf	277	1.3898916967509	277	1.3898916967509	1.3898916967509	NA
5700	R-MAT.1000.25.95.gexf	50	339.613636363636	10	R-MAT	1000	25	95	gexf	167	2.03361458900381	167	2.03361458900381	2.03361458900381	NA
5701	R-MAT.50.5.96.gexf	2	7	1	R-MAT	50	5	96	gexf	5	1.4	5	1.4	1.4	NA
5702	R-MAT.50.5.96.gexf	3	7	1	R-MAT	50	5	96	gexf	4	1.75	4	1.75	1.75	NA
5703	R-MAT.50.5.96.gexf	5	7	1	R-MAT	50	5	96	gexf	2	3.5	2	3.5	3.5	NA
5706	R-MAT.50.10.96.gexf	2	25	1	R-MAT	50	10	96	gexf	18	1.38888888888889	18	1.38888888888889	1.38888888888889	NA
5707	R-MAT.50.10.96.gexf	3	25	1	R-MAT	50	10	96	gexf	15	1.66666666666667	15	1.66666666666667	1.66666666666667	NA
5708	R-MAT.50.10.96.gexf	5	25	1	R-MAT	50	10	96	gexf	11	2.27272727272727	11	2.27272727272727	2.27272727272727	NA
5709	R-MAT.50.10.96.gexf	10	19.25	8	R-MAT	50	10	96	gexf	5	3.85	4	4.8125	4.8125	2
5711	R-MAT.50.25.96.gexf	2	82	1	R-MAT	50	25	96	gexf	58	1.41379310344828	58	1.41379310344828	1.41379310344828	NA
5712	R-MAT.50.25.96.gexf	3	82	1	R-MAT	50	25	96	gexf	51	1.6078431372549	51	1.6078431372549	1.6078431372549	NA
5713	R-MAT.50.25.96.gexf	5	80.4	2	R-MAT	50	25	96	gexf	40	2.01	40	2.01	2.01	NA
5714	R-MAT.50.25.96.gexf	10	70.125	4	R-MAT	50	25	96	gexf	20	3.50625	20	3.50625	3.50625	NA
5716	R-MAT.100.5.96.gexf	2	17	1	R-MAT	100	5	96	gexf	13	1.30769230769231	13	1.30769230769231	1.30769230769231	NA
5717	R-MAT.100.5.96.gexf	3	17	1	R-MAT	100	5	96	gexf	12	1.41666666666667	12	1.41666666666667	1.41666666666667	NA
5718	R-MAT.100.5.96.gexf	5	17	1	R-MAT	100	5	96	gexf	10	1.7	10	1.7	1.7	NA
5719	R-MAT.100.5.96.gexf	10	15.8888888888889	3	R-MAT	100	5	96	gexf	5	3.17777777777778	5	3.17777777777778	3.17777777777778	NA
5721	R-MAT.100.10.96.gexf	2	37	1	R-MAT	100	10	96	gexf	31	1.19354838709677	31	1.19354838709677	1.19354838709677	NA
5722	R-MAT.100.10.96.gexf	3	37	1	R-MAT	100	10	96	gexf	28	1.32142857142857	28	1.32142857142857	1.32142857142857	NA
5723	R-MAT.100.10.96.gexf	5	37	1	R-MAT	100	10	96	gexf	24	1.54166666666667	24	1.54166666666667	1.54166666666667	NA
5724	R-MAT.100.10.96.gexf	10	37	1	R-MAT	100	10	96	gexf	14	2.64285714285714	14	2.64285714285714	2.64285714285714	NA
5726	R-MAT.100.25.96.gexf	2	119	1	R-MAT	100	25	96	gexf	95	1.25263157894737	95	1.25263157894737	1.25263157894737	NA
5727	R-MAT.100.25.96.gexf	3	119	1	R-MAT	100	25	96	gexf	85	1.4	85	1.4	1.4	NA
5728	R-MAT.100.25.96.gexf	5	119	1	R-MAT	100	25	96	gexf	68	1.75	68	1.75	1.75	NA
5729	R-MAT.100.25.96.gexf	10	116.111111111111	3	R-MAT	100	25	96	gexf	44	2.63888888888889	44	2.63888888888889	2.63888888888889	NA
5731	R-MAT.500.5.96.gexf	2	45	1	R-MAT	500	5	96	gexf	39	1.15384615384615	39	1.15384615384615	1.15384615384615	NA
5732	R-MAT.500.5.96.gexf	3	45	1	R-MAT	500	5	96	gexf	37	1.21621621621622	37	1.21621621621622	1.21621621621622	NA
5733	R-MAT.500.5.96.gexf	5	45	1	R-MAT	500	5	96	gexf	33	1.36363636363636	33	1.36363636363636	1.36363636363636	NA
5734	R-MAT.500.5.96.gexf	10	45	1	R-MAT	500	5	96	gexf	25	1.8	25	1.8	1.8	NA
5736	R-MAT.500.10.96.gexf	2	103	1	R-MAT	500	10	96	gexf	82	1.25609756097561	82	1.25609756097561	1.25609756097561	NA
5737	R-MAT.500.10.96.gexf	3	103	1	R-MAT	500	10	96	gexf	77	1.33766233766234	77	1.33766233766234	1.33766233766234	NA
5738	R-MAT.500.10.96.gexf	5	103	1	R-MAT	500	10	96	gexf	69	1.49275362318841	69	1.49275362318841	1.49275362318841	NA
5739	R-MAT.500.10.96.gexf	10	97.9	2	R-MAT	500	10	96	gexf	54	1.81296296296296	54	1.81296296296296	1.81296296296296	NA
5740	R-MAT.500.10.96.gexf	50	66.3	12	R-MAT	500	10	96	gexf	13	5.1	13	5.1	5.1	NA
5741	R-MAT.500.25.96.gexf	2	268	1	R-MAT	500	25	96	gexf	232	1.1551724137931	232	1.1551724137931	1.1551724137931	NA
5742	R-MAT.500.25.96.gexf	3	268	1	R-MAT	500	25	96	gexf	218	1.22935779816514	218	1.22935779816514	1.22935779816514	NA
5743	R-MAT.500.25.96.gexf	5	268	1	R-MAT	500	25	96	gexf	200	1.34	200	1.34	1.34	NA
5744	R-MAT.500.25.96.gexf	10	268	1	R-MAT	500	25	96	gexf	172	1.55813953488372	172	1.55813953488372	1.55813953488372	NA
5745	R-MAT.500.25.96.gexf	50	213.488372093023	9	R-MAT	500	25	96	gexf	79	2.70238445687371	79	2.70238445687371	2.70238445687371	NA
5746	R-MAT.1000.5.96.gexf	2	76	1	R-MAT	1000	5	96	gexf	68	1.11764705882353	68	1.11764705882353	1.11764705882353	NA
5747	R-MAT.1000.5.96.gexf	3	76	1	R-MAT	1000	5	96	gexf	65	1.16923076923077	65	1.16923076923077	1.16923076923077	NA
5748	R-MAT.1000.5.96.gexf	5	76	1	R-MAT	1000	5	96	gexf	60	1.26666666666667	60	1.26666666666667	1.26666666666667	NA
5749	R-MAT.1000.5.96.gexf	10	76	1	R-MAT	1000	5	96	gexf	50	1.52	50	1.52	1.52	NA
5750	R-MAT.1000.5.96.gexf	50	60.1538461538462	13	R-MAT	1000	5	96	gexf	8	7.51923076923077	8	7.51923076923077	7.51923076923077	NA
5751	R-MAT.1000.10.96.gexf	2	149	1	R-MAT	1000	10	96	gexf	128	1.1640625	128	1.1640625	1.1640625	NA
5752	R-MAT.1000.10.96.gexf	3	149	1	R-MAT	1000	10	96	gexf	122	1.22131147540984	122	1.22131147540984	1.22131147540984	NA
5753	R-MAT.1000.10.96.gexf	5	149	1	R-MAT	1000	10	96	gexf	115	1.29565217391304	115	1.29565217391304	1.29565217391304	NA
5754	R-MAT.1000.10.96.gexf	10	148.5	3	R-MAT	1000	10	96	gexf	102	1.45588235294118	102	1.45588235294118	1.45588235294118	NA
5755	R-MAT.1000.10.96.gexf	50	125.720930232558	9	R-MAT	1000	10	96	gexf	51	2.46511627906977	51	2.46511627906977	2.46511627906977	NA
5756	R-MAT.1000.25.96.gexf	2	374	1	R-MAT	1000	25	96	gexf	341	1.09677419354839	341	1.09677419354839	1.09677419354839	NA
5757	R-MAT.1000.25.96.gexf	3	374	1	R-MAT	1000	25	96	gexf	328	1.14024390243902	328	1.14024390243902	1.14024390243902	NA
5758	R-MAT.1000.25.96.gexf	5	374	1	R-MAT	1000	25	96	gexf	309	1.21035598705502	309	1.21035598705502	1.21035598705502	NA
5759	R-MAT.1000.25.96.gexf	10	374	1	R-MAT	1000	25	96	gexf	281	1.33096085409253	281	1.33096085409253	1.33096085409253	NA
5760	R-MAT.1000.25.96.gexf	50	342.266666666667	7	R-MAT	1000	25	96	gexf	166	2.06184738955823	166	2.06184738955823	2.06184738955823	NA
5761	R-MAT.50.5.97.gexf	2	8	1	R-MAT	50	5	97	gexf	6	1.33333333333333	6	1.33333333333333	1.33333333333333	NA
5762	R-MAT.50.5.97.gexf	3	8	1	R-MAT	50	5	97	gexf	5	1.6	4	2	2	2
5763	R-MAT.50.5.97.gexf	5	8	1	R-MAT	50	5	97	gexf	3	2.66666666666667	3	2.66666666666667	2.66666666666667	NA
5766	R-MAT.50.10.97.gexf	2	27	1	R-MAT	50	10	97	gexf	17	1.58823529411765	17	1.58823529411765	1.58823529411765	NA
5767	R-MAT.50.10.97.gexf	3	27	1	R-MAT	50	10	97	gexf	15	1.8	15	1.8	1.8	NA
5768	R-MAT.50.10.97.gexf	5	25.2	3	R-MAT	50	10	97	gexf	11	2.29090909090909	11	2.29090909090909	2.29090909090909	NA
5769	R-MAT.50.10.97.gexf	10	19.8	8	R-MAT	50	10	97	gexf	5	3.96	4	4.95	4.95	2
5771	R-MAT.50.25.97.gexf	2	67	1	R-MAT	50	25	97	gexf	50	1.34	50	1.34	1.34	NA
5772	R-MAT.50.25.97.gexf	3	67	1	R-MAT	50	25	97	gexf	44	1.52272727272727	44	1.52272727272727	1.52272727272727	NA
5773	R-MAT.50.25.97.gexf	5	67	1	R-MAT	50	25	97	gexf	36	1.86111111111111	36	1.86111111111111	1.86111111111111	NA
5774	R-MAT.50.25.97.gexf	10	60.5	5	R-MAT	50	25	97	gexf	18	3.36111111111111	18	3.36111111111111	3.36111111111111	NA
5776	R-MAT.100.5.97.gexf	2	12	1	R-MAT	100	5	97	gexf	7	1.71428571428571	7	1.71428571428571	1.71428571428571	NA
5777	R-MAT.100.5.97.gexf	3	12	1	R-MAT	100	5	97	gexf	5	2.4	5	2.4	2.4	NA
5778	R-MAT.100.5.97.gexf	5	9	5	R-MAT	100	5	97	gexf	2	4.5	2	4.5	4.5	NA
5781	R-MAT.100.10.97.gexf	2	48	1	R-MAT	100	10	97	gexf	40	1.2	40	1.2	1.2	NA
5782	R-MAT.100.10.97.gexf	3	48	1	R-MAT	100	10	97	gexf	36	1.33333333333333	36	1.33333333333333	1.33333333333333	NA
5783	R-MAT.100.10.97.gexf	5	48	1	R-MAT	100	10	97	gexf	30	1.6	30	1.6	1.6	NA
5784	R-MAT.100.10.97.gexf	10	48	1	R-MAT	100	10	97	gexf	18	2.66666666666667	18	2.66666666666667	2.66666666666667	NA
5786	R-MAT.100.25.97.gexf	2	91	1	R-MAT	100	25	97	gexf	70	1.3	70	1.3	1.3	NA
5787	R-MAT.100.25.97.gexf	3	91	1	R-MAT	100	25	97	gexf	65	1.4	65	1.4	1.4	NA
5788	R-MAT.100.25.97.gexf	5	91	1	R-MAT	100	25	97	gexf	55	1.65454545454545	55	1.65454545454545	1.65454545454545	NA
5789	R-MAT.100.25.97.gexf	10	83.6	2	R-MAT	100	25	97	gexf	36	2.32222222222222	36	2.32222222222222	2.32222222222222	NA
5791	R-MAT.500.5.97.gexf	2	40	1	R-MAT	500	5	97	gexf	31	1.29032258064516	31	1.29032258064516	1.29032258064516	NA
5792	R-MAT.500.5.97.gexf	3	40	1	R-MAT	500	5	97	gexf	29	1.37931034482759	29	1.37931034482759	1.37931034482759	NA
5793	R-MAT.500.5.97.gexf	5	40	1	R-MAT	500	5	97	gexf	25	1.6	25	1.6	1.6	NA
5794	R-MAT.500.5.97.gexf	10	37.8888888888889	4	R-MAT	500	5	97	gexf	20	1.89444444444444	20	1.89444444444444	1.89444444444444	NA
5796	R-MAT.500.10.97.gexf	2	103	1	R-MAT	500	10	97	gexf	84	1.22619047619048	84	1.22619047619048	1.22619047619048	NA
5797	R-MAT.500.10.97.gexf	3	103	1	R-MAT	500	10	97	gexf	78	1.32051282051282	78	1.32051282051282	1.32051282051282	NA
5798	R-MAT.500.10.97.gexf	5	103	1	R-MAT	500	10	97	gexf	68	1.51470588235294	68	1.51470588235294	1.51470588235294	NA
5799	R-MAT.500.10.97.gexf	10	101.2	2	R-MAT	500	10	97	gexf	55	1.84	55	1.84	1.84	NA
5800	R-MAT.500.10.97.gexf	50	67.575	12	R-MAT	500	10	97	gexf	14	4.82678571428572	14	4.82678571428572	4.82678571428572	NA
5801	R-MAT.500.25.97.gexf	2	246	1	R-MAT	500	25	97	gexf	208	1.18269230769231	208	1.18269230769231	1.18269230769231	NA
5802	R-MAT.500.25.97.gexf	3	246	1	R-MAT	500	25	97	gexf	195	1.26153846153846	195	1.26153846153846	1.26153846153846	NA
